2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02
8.139245050148804950e+00,7.764320565965458343e+01,3.352790534977323205e+02
2.084964472877983610e+02,2.476413731559959785e+02,3.143161714444962058e+02
2.561017416890848040e+02,2.792992402617804260e+02,3.045676177091372665e+02
2.740943314264293349e+02,2.882442855119949172e+02,2.996982607047889360e+02
2.825762314457182356e+02,2.911428782513096962e+02,2.967856941782650324e+02
2.866734459816134404e+02,2.916242085758368603e+02,2.944068712937355485e+02
2.879041877446813942e+02,2.905182312435671292e+02,2.917653604935354110e+02
2.866669671779556552e+02,2.878664057377417862e+02,2.882839169042585468e+02
2.829770491146056202e+02,2.834114566116679157e+02,2.834068572607086480e+02
2.766389569913822015e+02,2.767055882798557604e+02,2.765050314825740543e+02
2.672274178533294275e+02,2.671322632416749911e+02,2.668503113294403306e+02
2.541365009965782349e+02,2.539760688288536414e+02,2.536681662507602368e+02
2.367820585463047962e+02,2.366013440258045080e+02,2.362958045869971215e+02
2.149203011230540881e+02,2.147418403079702784e+02,2.144551502292998748e+02
1.889939730918683551e+02,1.888301594455880661e+02,1.885730314574218198e+02
1.603309869149406950e+02,1.601887540911688177e+02,1.599678749159382392e+02
1.309902082097186735e+02,1.308727765840106940e+02,1.306911050143106081e+02
1.032272929954229852e+02,1.031344929813457014e+02,1.029910760712127171e+02
7.879480676850297982e+01,7.874398139353037607e+01,7.866424173639985895e+01
6.158631686438221209e+01,6.151614986500247539e+01,5.865861408457713111e+01
