2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02
1.020087234099460147e+02,1.551220224312398841e+02,3.352790534977323205e+02
2.294076293726684526e+02,2.604800849172494850e+02,3.143161714444962058e+02
2.641821008565104876e+02,2.830904334421980479e+02,3.045676177091372665e+02
2.779816490295697804e+02,2.897391262561581016e+02,2.996982607047889360e+02
2.845478647553823635e+02,2.918037399980519240e+02,2.967856941782650324e+02
2.876074554389231821e+02,2.919027362555905825e+02,2.944068712937355485e+02
2.882663518688183899e+02,2.906074784252356267e+02,2.917653604935354110e+02
2.867500946184340478e+02,2.878689670041767954e+02,2.882839169042585468e+02
2.829512899168014997e+02,2.833815427030853016e+02,2.834068572607086480e+02
2.765807785812952488e+02,2.766666626848476653e+02,2.765050314825740543e+02
2.671625676664581306e+02,2.670922269807522866e+02,2.668503113294403306e+02
2.540725710790853782e+02,2.539373941356734008e+02,2.536681662507602368e+02
2.367217886382408381e+02,2.365651042955889238e+02,2.362958045869971215e+02
2.148652293794712875e+02,2.147087913942013415e+02,2.144551502292998748e+02
1.889452368254925716e+02,1.888009322432826878e+02,1.885730314574218198e+02
1.602893542273287437e+02,1.601637933268865766e+02,1.599678749159382392e+02
1.309559968839477051e+02,1.308522633870202014e+02,1.306911050143106081e+02
1.032001290843702748e+02,1.031182224075597276e+02,1.029910760712127171e+02
7.877959681641853251e+01,7.873484025184914969e+01,7.866424173639985895e+01
6.156602098630165187e+01,6.150395404258976839e+01,5.865861408457713111e+01
