1.920000000000000000e+04,1.920000000000000000e+04,1.920000000000000000e+04,1.920000000000000000e+04,1.920000000000000000e+04,1.920000000000000000e+04,1.920000000000000000e+04,1.920000000000000000e+04,1.920000000000000000e+04,1.920000000000000000e+04,1.920000000000000000e+04,1.920000000000000000e+04,1.500000000000000000e+04
1.067725273947720598e+04,1.066882146885315706e+04,1.064388037408765740e+04,1.060348761219102016e+04,1.054940679757431826e+04,1.048410703109763926e+04,1.041076294075463920e+04,1.033325473398130816e+04,1.025616826158883305e+04,1.018479509332070120e+04,1.012513260503391393e+04,1.008388407750437727e+04,1.006507984924491939e+04
6.848534464598679733e+03,6.847272530792315592e+03,6.843539370054138089e+03,6.837492898975259777e+03,6.829396293802355103e+03,6.819617963319824412e+03,6.808631510888875709e+03,6.797015685640606534e+03,6.785454322823116854e+03,6.774736273302618429e+03,6.765755322218604306e+03,6.759510096792993863e+03,6.757103957210523731e+03
4.553845106428311738e+03,4.553650483566866569e+03,4.553074706414710818e+03,4.552142048900010195e+03,4.550892966363415326e+03,4.549384093746461076e+03,4.547688243056203646e+03,4.545894400105438763e+03,4.544107720528561913e+03,4.542449525073006953e+03,4.541057294166304928e+03,4.540084661758756738e+03,4.539701404854456996e+03
3.055613169031680627e+03,3.055581943844389571e+03,3.055489559357266899e+03,3.055339888768384753e+03,3.055139387324840754e+03,3.054897092197810252e+03,3.054624622307775553e+03,3.054336178099822064e+03,3.054048541269018642e+03,3.053781074435840765e+03,3.053555720771672895e+03,3.053397003574385508e+03,3.053332023755091541e+03
2.057374473207788014e+03,2.057369240913774320e+03,2.057353758381573243e+03,2.057328668658702099e+03,2.057295043485108181e+03,2.057254383284224332e+03,2.057208617150472037e+03,2.057160102833192468e+03,2.057111626717019135e+03,2.057066403798663032e+03,2.057028077660143481e+03,2.057000720438436019e+03,2.056988831677645521e+03
1.389188590145326998e+03,1.389187672900501639e+03,1.389184958177668250e+03,1.389180557011591191e+03,1.389174654459775184e+03,1.389167509601795928e+03,1.389159455538372185e+03,1.389150899390171617e+03,1.389142322296348539e+03,1.389134279412820206e+03,1.389127399910273880e+03,1.389122386971911510e+03,1.389120017205721069e+03
9.414470098188368183e+02,9.414468416588479158e+02,9.414463438037520291e+02,9.414455361281462729e+02,9.414444517563255204e+02,9.414431370622304485e+02,9.414416516693767107e+02,9.414400684507608048e+02,9.414384735287488866e+02,9.414369662749418239e+02,9.414356593100225155e+02,9.414346785035789935e+02,9.414341626773255030e+02
6.413438983351603611e+02,6.413438661368965086e+02,6.413437707649391086e+02,6.413436158877930211e+02,6.413434076196292608e+02,6.413431545202813595e+02,6.413428675952403637e+02,6.413425602956463081e+02,6.413422485182804849e+02,6.413419506055530519e+02,6.413416873454914366e+02,6.413414819717276032e+02,6.413413600177150329e+02
4.401836682648482793e+02,4.401836618307098661e+02,4.401836427596579711e+02,4.401836117457842761e+02,4.401835699459072657e+02,4.401835189795726251e+02,4.401834609290520461e+02,4.401833983393437393e+02,4.401833342181707849e+02,4.401832720359803375e+02,4.401832157259429437e+02,4.401831696839511210e+02,4.401831386987279870e+02
3.053428674391300319e+02,3.053428660957368947e+02,3.053428621101683120e+02,3.053428556162569976e+02,3.053428468370573796e+02,3.053428360848456578e+02,3.053428237611198597e+02,3.053428103565994434e+02,3.053427964512254107e+02,3.053427827141606485e+02,3.053427699037890193e+02,3.053427588677160429e+02,3.053427505098860593e+02
2.149565626965898275e+02,2.149565624023909436e+02,2.149565615285168292e+02,2.149565601011349258e+02,2.149565581638577498e+02,2.149565557777428069e+02,2.149565530212926490e+02,2.149565499904545618e+02,2.149565467986211331e+02,2.149565435766296844e+02,2.149565404727626685e+02,2.149565376527473859e+02,2.149565352844995800e+02
1.543688501758504970e+02,1.543688501078317188e+02,1.543688499054978820e+02,1.543688495740167070e+02,1.543688491220010803e+02,1.543688485615089405e+02,1.543688479080433638e+02,1.543688471805526774e+02,1.543688464014302895e+02,1.543688455965146602e+02,1.543688447950895011e+02,1.543688440298835474e+02,1.543688433300623615e+02
1.137557006941538162e+02,1.137557006774138131e+02,1.137557006275363847e+02,1.137557005455492742e+02,1.137557004331652593e+02,1.137557002927825067e+02,1.137557001274840616e+02,1.137556999410383014e+02,1.137556997378986381e+02,1.137556995232037309e+02,1.137556993027772876e+02,1.137556990831282064e+02,1.137556988682536740e+02
8.653189452290963857e+01,8.653189451848754743e+01,8.653189450528971349e+01,8.653189448352155466e+01,8.653189445352531095e+01,8.653189441578025765e+01,8.653189437090246372e+01,8.653189431964507605e+01,8.653189426289800679e+01,8.653189420168817492e+01,8.653189413717940681e+01,8.653189407067245043e+01,8.653189400215367755e+01
6.828323202944646653e+01,6.828323202818479842e+01,6.828323202441362128e+01,6.828323201817401866e+01,6.828323200953472849e+01,6.828323199859174508e+01,6.828323198546864603e+01,6.828323197031639324e+01,6.828323195331350348e+01,6.828323193466577834e+01,6.828323191460665953e+01,6.828323189339687360e+01,6.828323187066808941e+01
5.605078788209464591e+01,5.605078788170503401e+01,5.605078788053901917e+01,5.605078787860482947e+01,5.605078787591626366e+01,5.605078787249265559e+01,5.605078786835880322e+01,5.605078786354506803e+01,5.605078785808731112e+01,5.605078785202686475e+01,5.605078784541070291e+01,5.605078783829115707e+01,5.605078783042979751e+01
4.785113539604927979e+01,4.785113539591943521e+01,4.785113539553041306e+01,4.785113539488394707e+01,4.785113539398277283e+01,4.785113539283077699e+01,4.785113539143297601e+01,4.785113538979543080e+01,4.785113538792541732e+01,4.785113538583121340e+01,4.785113538352229057e+01,4.785113538100917907e+01,4.785113537816993556e+01
4.235474397540434666e+01,4.235474397535799085e+01,4.235474397521899448e+01,4.235474397498770571e+01,4.235474397466470720e+01,4.235474397425075210e+01,4.235474397374687783e+01,4.235474397315425676e+01,4.235474397247440947e+01,4.235474397170898442e+01,4.235474397085988585e+01,4.235474396992923118e+01,4.235474396885921067e+01
3.867040262884045632e+01,3.867040262882289170e+01,3.867040262877025469e+01,3.867040262868258083e+01,3.867040262856001220e+01,3.867040262840269804e+01,3.867040262821083019e+01,3.867040262798466443e+01,3.867040262772450632e+01,3.867040262743066137e+01,3.867040262710354881e+01,3.867040262674355944e+01,3.867040262632413317e+01
3.620071476898516494e+01,3.620071476897820162e+01,3.620071476895731166e+01,3.620071476892250217e+01,3.620071476887380157e+01,3.620071476881123118e+01,3.620071476873485494e+01,3.620071476864470128e+01,3.620071476854084125e+01,3.620071476842334590e+01,3.620071476829228629e+01,3.620071476814774059e+01,3.620071476797763665e+01
3.454523348949052064e+01,3.454523348948765005e+01,3.454523348947905959e+01,3.454523348946472083e+01,3.454523348944466932e+01,3.454523348941891214e+01,3.454523348938744221e+01,3.454523348935027371e+01,3.454523348930740667e+01,3.454523348925887660e+01,3.454523348920468351e+01,3.454523348914485581e+01,3.454523348907392233e+01
3.343553120216302688e+01,3.343553120216181895e+01,3.343553120215820229e+01,3.343553120215213426e+01,3.343553120214366459e+01,3.343553120213277907e+01,3.343553120211946350e+01,3.343553120210374630e+01,3.343553120208561324e+01,3.343553120206505014e+01,3.343553120204210671e+01,3.343553120201674744e+01,3.343553120198654227e+01
3.269167551389571003e+01,3.269167551389519843e+01,3.269167551389363524e+01,3.269167551389103465e+01,3.269167551388738957e+01,3.269167551388267867e+01,3.269167551387695170e+01,3.269167551387017312e+01,3.269167551386236426e+01,3.269167551385350379e+01,3.269167551384359882e+01,3.269167551383267067e+01,3.269167551381958958e+01
3.219305413471663968e+01,3.219305413471641231e+01,3.219305413471573019e+01,3.219305413471459332e+01,3.219305413471299460e+01,3.219305413471094823e+01,3.219305413470844002e+01,3.219305413470548416e+01,3.219305413470207355e+01,3.219305413469820110e+01,3.219305413469388100e+01,3.219305413468910615e+01,3.219305413468338628e+01
3.185881822888094206e+01,3.185881822888083903e+01,3.185881822888054060e+01,3.185881822888003612e+01,3.185881822887933623e+01,3.185881822887843029e+01,3.185881822887732540e+01,3.185881822887601800e+01,3.185881822887452230e+01,3.185881822887281700e+01,3.185881822887091275e+01,3.185881822886880954e+01,3.185881822886628356e+01
3.163477320109866753e+01,3.163477320109862845e+01,3.163477320109848279e+01,3.163477320109826252e+01,3.163477320109794277e+01,3.163477320109755198e+01,3.163477320109705815e+01,3.163477320109647906e+01,3.163477320109582180e+01,3.163477320109506863e+01,3.163477320109421953e+01,3.163477320109327806e+01,3.163477320109216251e+01
3.148459132776341107e+01,3.148459132776338265e+01,3.148459132776333291e+01,3.148459132776322633e+01,3.148459132776309133e+01,3.148459132776291725e+01,3.148459132776269342e+01,3.148459132776243763e+01,3.148459132776214275e+01,3.148459132776179814e+01,3.148459132776142155e+01,3.148459132776101299e+01,3.148459132776051206e+01
3.138392140751640369e+01,3.138392140751640369e+01,3.138392140751636816e+01,3.138392140751632908e+01,3.138392140751626869e+01,3.138392140751618697e+01,3.138392140751609460e+01,3.138392140751597381e+01,3.138392140751584591e+01,3.138392140751569315e+01,3.138392140751552262e+01,3.138392140751533788e+01,3.138392140751511405e+01
3.131644034194239978e+01,3.131644034194239623e+01,3.131644034194238913e+01,3.131644034194236426e+01,3.131644034194233939e+01,3.131644034194230386e+01,3.131644034194226478e+01,3.131644034194221149e+01,3.131644034194214399e+01,3.131644034194208004e+01,3.131644034194200188e+01,3.131644034194192372e+01,3.131644034194181714e+01
3.127120643096045427e+01,3.127120643096044361e+01,3.127120643096044006e+01,3.127120643096043651e+01,3.127120643096041519e+01,3.127120643096040098e+01,3.127120643096038677e+01,3.127120643096035479e+01,3.127120643096033703e+01,3.127120643096030861e+01,3.127120643096027308e+01,3.127120643096023045e+01,3.127120643096018426e+01
3.124088523366872749e+01,3.124088523366872749e+01,3.124088523366872039e+01,3.124088523366871684e+01,3.124088523366872039e+01,3.124088523366870618e+01,3.124088523366870263e+01,3.124088523366868486e+01,3.124088523366868131e+01,3.124088523366865999e+01,3.124088523366864578e+01,3.124088523366863157e+01,3.124088523366860670e+01
3.122056032730430530e+01,3.122056032730430530e+01,3.122056032730430530e+01,3.122056032730430530e+01,3.122056032730430175e+01,3.122056032730429109e+01,3.122056032730429820e+01,3.122056032730428754e+01,3.122056032730427688e+01,3.122056032730427333e+01,3.122056032730426622e+01,3.122056032730426267e+01,3.122056032730425557e+01
3.120693613513445897e+01,3.120693613513445897e+01,3.120693613513445897e+01,3.120693613513445897e+01,3.120693613513445897e+01,3.120693613513445897e+01,3.120693613513445186e+01,3.120693613513445186e+01,3.120693613513445541e+01,3.120693613513444831e+01,3.120693613513445186e+01,3.120693613513444120e+01,3.120693613513443765e+01
3.119780356601198434e+01,3.119780356601198434e+01,3.119780356601198434e+01,3.119780356601198434e+01,3.119780356601198434e+01,3.119780356601197369e+01,3.119780356601197724e+01,3.119780356601197724e+01,3.119780356601197724e+01,3.119780356601197013e+01,3.119780356601197013e+01,3.119780356601196658e+01,3.119780356601196658e+01
3.119168182185735105e+01,3.119168182185735105e+01,3.119168182185735105e+01,3.119168182185735105e+01,3.119168182185735105e+01,3.119168182185735105e+01,3.119168182185735105e+01,3.119168182185735105e+01,3.119168182185735461e+01,3.119168182185735461e+01,3.119168182185735461e+01,3.119168182185735461e+01,3.119168182185735461e+01
3.118757829403384108e+01,3.118757829403384108e+01,3.118757829403384108e+01,3.118757829403384108e+01,3.118757829403384108e+01,3.118757829403384108e+01,3.118757829403384108e+01,3.118757829403384108e+01,3.118757829403384108e+01,3.118757829403384108e+01,3.118757829403384108e+01,3.118757829403384108e+01,3.118757829403384108e+01
3.118482761707426576e+01,3.118482761707426576e+01,3.118482761707426576e+01,3.118482761707426576e+01,3.118482761707426576e+01,3.118482761707426576e+01,3.118482761707426576e+01,3.118482761707426576e+01,3.118482761707426576e+01,3.118482761707426576e+01,3.118482761707426576e+01,3.118482761707426576e+01,3.118482761707426576e+01
3.118298378316807629e+01,3.118298378316807629e+01,3.118298378316807629e+01,3.118298378316807629e+01,3.118298378316807629e+01,3.118298378316807629e+01,3.118298378316807629e+01,3.118298378316807629e+01,3.118298378316807629e+01,3.118298378316807629e+01,3.118298378316807629e+01,3.118298378316807629e+01,3.118298378316807629e+01
3.118174782433921877e+01,3.118174782433921877e+01,3.118174782433921877e+01,3.118174782433921877e+01,3.118174782433921877e+01,3.118174782433921877e+01,3.118174782433921877e+01,3.118174782433921877e+01,3.118174782433921877e+01,3.118174782433921877e+01,3.118174782433921877e+01,3.118174782433921877e+01,3.118174782433921877e+01
3.118091933636015511e+01,3.118091933636015511e+01,3.118091933636015511e+01,3.118091933636015511e+01,3.118091933636015511e+01,3.118091933636015511e+01,3.118091933636015511e+01,3.118091933636015511e+01,3.118091933636015511e+01,3.118091933636015511e+01,3.118091933636015511e+01,3.118091933636015511e+01,3.118091933636015511e+01
