2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02
2.781438760463071844e+02,2.781440733348246113e+02,2.781443308682512452e+02,2.781448939717471376e+02,2.781456717715245190e+02,2.781466510538186867e+02,2.781478109683690150e+02,2.781491201410879626e+02,2.781505331416631179e+02,2.781519863080501409e+02,2.781533929281886799e+02,2.781546377789795770e+02,2.781302884562478539e+02
2.530277897497391564e+02,2.530277807748549890e+02,2.530276712714357927e+02,2.530275302925409164e+02,2.530273458935346582e+02,2.530271298946188097e+02,2.530268958361426428e+02,2.530266577379109947e+02,2.530264285818404630e+02,2.530262185184148223e+02,2.530260327969776881e+02,2.530258694198096237e+02,2.530257165203879879e+02
2.230988737107800830e+02,2.230988718546724385e+02,2.230988462275221877e+02,2.230988124765437703e+02,2.230987663533699958e+02,2.230987088870129469e+02,2.230986412558370375e+02,2.230985646795878949e+02,2.230984802872233104e+02,2.230983889606630157e+02,2.230982911544795968e+02,2.230981866915361707e+02,2.230980745345669618e+02
1.897969131379722683e+02,1.897969112610215348e+02,1.897969011297783766e+02,1.897968861681219153e+02,1.897968653191677788e+02,1.897968386719394402e+02,1.897968063283181834e+02,1.897967683937263814e+02,1.897967249656958870e+02,1.897966761203461772e+02,1.897966218967803513e+02,1.897965622793988700e+02,1.897964971781313182e+02
1.554660815869403052e+02,1.554660803999677512e+02,1.554660759072605742e+02,1.554660688111392801e+02,1.554660588849087617e+02,1.554660461362369972e+02,1.554660305738873092e+02,1.554660122069203965e+02,1.554659910437108294e+02,1.554659670907810778e+02,1.554659403514571352e+02,1.554659108243429273e+02,1.554658785016172260e+02
1.227517056633945884e+02,1.227517050879196034e+02,1.227517031835124044e+02,1.227517000838318637e+02,1.227516957449882966e+02,1.227516901676414278e+02,1.227516833525431537e+02,1.227516753004696426e+02,1.227516660121368375e+02,1.227516554880999848e+02,1.227516437286378732e+02,1.227516307336212975e+02,1.227516165023662751e+02
9.383281579005729611e+01,9.383281555042394473e+01,9.383281480003410024e+01,9.383281356249905514e+01,9.383281183000968895e+01,9.383280960262298720e+01,9.383280688040341033e+01,9.383280366341725198e+01,9.383279995172559040e+01,9.383279574537529300e+01,9.383279104438925344e+01,9.383278584875476724e+01,9.383278015841118247e+01
6.991764695165520038e+01,6.991764686130690620e+01,6.991764658505506702e+01,6.991764612680114510e+01,6.991764548525060263e+01,6.991764466040837078e+01,6.991764365227994915e+01,6.991764246087103629e+01,6.991764108618684759e+01,6.991763952823123418e+01,6.991763778700594401e+01,6.991763586250979756e+01,6.991763375473715314e+01
5.120706603243657185e+01,5.120706600063720515e+01,5.120706590442379280e+01,5.120706574440703918e+01,5.120706552038397774e+01,5.120706523235507035e+01,5.120706488032072201e+01,5.120706446428146563e+01,5.120706398423774175e+01,5.120706344018982037e+01,5.120706283213788623e+01,5.120706216008173328e+01,5.120706142402090677e+01
