3.495294487979524547e+02,3.421966631588345535e+02,3.299753537603047562e+02,3.128655206023630058e+02,2.908671636850094160e+02,2.639802830082438163e+02,2.322048785720663489e+02,1.955409503764768999e+02,1.539884984214755832e+02,1.075475227070623419e+02,5.621802323323721851e+01,0.000000000000000000e+00
3.715331897952389113e+02,3.715252205597964235e+02,3.715120327004676710e+02,3.714935573616614874e+02,3.714697981144349797e+02,3.714407569302949810e+02,3.714064332398263559e+02,3.713666277038732915e+02,3.713053765955791050e+02,3.704099294623235892e+02,3.448628163981946386e+02,0.000000000000000000e+00
2.564463572234615754e+02,2.564463536756206281e+02,2.564463478206607192e+02,2.564463396162088316e+02,2.564463290632310759e+02,2.564463160332867915e+02,2.564462877451836675e+02,2.564453691846510992e+02,2.564027852757438382e+02,2.550805615979710410e+02,2.302359964449937308e+02,0.000000000000000000e+00
1.881596182177470098e+02,1.881596182163719106e+02,1.881596182141071836e+02,1.881596182108280573e+02,1.881596181923393374e+02,1.881596168948816512e+02,1.881595372832665589e+02,1.881561287501531865e+02,1.880555244589224628e+02,1.860720786666945514e+02,1.616677783598389055e+02,0.000000000000000000e+00
1.456837806831599949e+02,1.456837806831594548e+02,1.456837806831458977e+02,1.456837806810569305e+02,1.456837804935997838e+02,1.456837696746932238e+02,1.456833441378594216e+02,1.456716915088223345e+02,1.454498656660862537e+02,1.425794085498714310e+02,1.185496508292243618e+02,0.000000000000000000e+00
1.184452231646971114e+02,1.184452231646971114e+02,1.184452231643634974e+02,1.184452231275548115e+02,1.184452209648201091e+02,1.184451401433703097e+02,1.184430843075540025e+02,1.184064754451663219e+02,1.179474997747949629e+02,1.139427916483662813e+02,9.030270282988151109e+01,0.000000000000000000e+00
1.005681174143128658e+02,1.005681174143128658e+02,1.005681174061442107e+02,1.005681168150671425e+02,1.005680942842702876e+02,1.005675495557375143e+02,1.005585424568637478e+02,1.004530793203158510e+02,9.956622865770590636e+01,9.420287384297495237e+01,7.102415341410838323e+01,0.000000000000000000e+00
8.855294346424527419e+01,8.855294346424527419e+01,8.855294327737034621e+01,8.855293464385478330e+01,8.855272404923168494e+01,8.854945024687901878e+01,8.851419314516986958e+01,8.823971361562715288e+01,8.665747701536780312e+01,7.980239516135544875e+01,5.722297938188759048e+01,0.000000000000000000e+00
8.020308493432530383e+01,8.020308493432530383e+01,8.020308097875823705e+01,8.020296869850467658e+01,8.020125192546676374e+01,8.018425993273606878e+01,8.006460669983907508e+01,7.943402030660044488e+01,7.686272555309190579e+01,6.854886286044241217e+01,4.680322131505234040e+01,0.000000000000000000e+00
7.407289902081247135e+01,7.407289902081247135e+01,7.407282318269635368e+01,7.407158443413972293e+01,7.406002833057195289e+01,7.398777825891760074e+01,7.364948493980450905e+01,7.240111008057330366e+01,6.863533838656614705e+01,5.911380297191068678e+01,3.854332243117314505e+01,0.000000000000000000e+00
