1.908748765205767768e+03,1.888047999588687617e+03,1.854493671113424625e+03,1.809490385545235995e+03,1.754972663172817875e+03,1.693373110630401470e+03,1.627581444452551295e+03,1.560894475061606272e+03,1.496962552471495655e+03,1.440024574325360163e+03,1.404313266355888118e+03,1.499999999999999773e+03
2.016469070926403674e+03,2.016429818454631913e+03,2.016364795793222584e+03,2.016273715946872926e+03,2.016156598766049910e+03,2.016013458124240969e+03,2.015844305855205221e+03,2.015648951332042998e+03,2.015396654677668948e+03,2.012889733298145529e+03,1.926121552746238194e+03,1.132083674555356765e+03
1.024533121993509212e+03,1.024533115392252739e+03,1.024533104487543824e+03,1.024533089208242018e+03,1.024533069559095566e+03,1.024533045640705950e+03,1.024533019080424083e+03,1.024532680726284298e+03,1.024501768883212435e+03,1.023074976489194341e+03,9.875035061131204657e+02,7.121810211239921955e+02
5.909471416800313364e+02,5.909471416788854867e+02,5.909471416769978305e+02,5.909471416744995622e+02,5.909471416834830961e+02,5.909471422565895864e+02,5.909471531271220783e+02,5.909468001571090099e+02,5.909162200073958502e+02,5.899365280907306897e+02,5.731343312334341817e+02,4.633283353282272401e+02
3.633503945308211200e+02,3.633503945308209495e+02,3.633503945308362972e+02,3.633503945325569475e+02,3.633503946284175754e+02,3.633503976695165534e+02,3.633504439861629294e+02,3.633501429687063364e+02,3.633190652123034852e+02,3.626017881480205460e+02,3.538849104771645102e+02,3.063463039535284906e+02
2.312187586265943651e+02,2.312187586265943651e+02,2.312187586268490520e+02,2.312187586452811274e+02,2.312187593207531791e+02,2.312187735611844346e+02,2.312189276679235093e+02,2.312187655869230412e+02,2.311855519619926724e+02,2.306338962062080782e+02,2.258084004767143540e+02,2.040807674413294137e+02
1.500450415089555065e+02,1.500450415089555065e+02,1.500450415128204327e+02,1.500450416928996162e+02,1.500450459432282742e+02,1.500451038732004179e+02,1.500455155458641343e+02,1.500453233225526333e+02,1.500074757486197541e+02,1.495688970660271764e+02,1.467762283142013757e+02,1.364234791368720039e+02
9.851147643180141245e+01,9.851147643180141245e+01,9.851147648610111673e+01,9.851147804991840928e+01,9.851150112058707009e+01,9.851169745058125216e+01,9.851254239624715581e+01,9.851139002345261986e+01,9.846630131778225348e+01,9.811300284608137190e+01,9.644949300598835862e+01,9.134096979411518191e+01
6.514300931425108843e+01,6.514300931425108843e+01,6.514301000322294044e+01,6.514302146481658440e+01,6.514312267004585522e+01,6.514363323265357053e+01,6.514476909966379026e+01,6.514057770573118944e+01,6.508734798320536186e+01,6.480520706826872868e+01,6.379808406736097481e+01,6.120264462865766575e+01
4.327132402511916354e+01,4.327132402511916354e+01,4.327133161829843289e+01,4.327139518097388304e+01,4.327171410690214515e+01,4.327257657453965578e+01,4.327294142912703734e+01,4.326325056326040652e+01,4.320447486237139145e+01,4.298551758887114005e+01,4.237297989649290031e+01,4.102492557503151005e+01
2.882444476235371411e+01,2.882444476235371411e+01,2.882451332832247815e+01,2.882470391460492820e+01,2.882533344161829092e+01,2.882581417972753712e+01,2.882369477682107828e+01,2.880765218988279486e+01,2.874929458981998209e+01,2.858674416428089060e+01,2.821674949999331261e+01,2.750684802243252491e+01
1.923487223137232860e+01,1.923487223137232860e+01,1.923533763530572216e+01,1.923487778585788988e+01,1.923680769292327497e+01,1.923326209445720281e+01,1.923089276638040346e+01,1.920722807405078569e+01,1.915910388871217762e+01,1.904236105888609387e+01,1.882407524700220947e+01,1.844767271162699984e+01
1.284968761722898378e+01,1.284968761722898378e+01,1.285176608732618675e+01,1.284443544102220258e+01,1.286132711393830519e+01,1.282733243991282457e+01,1.286121592030795746e+01,1.279561496075728932e+01,1.279493271708654056e+01,1.269087145821649720e+01,1.257935425567418974e+01,1.237581585644600679e+01
8.590177506987936695e+00,8.590177506987936695e+00,8.594884777872835002e+00,8.570022027709116585e+00,8.581590655008010771e+00,8.519345246868921251e+00,8.418427068050590378e+00,8.537974499243427218e+00,8.500083392451138309e+00,8.518265575696796432e+00,8.355331402501517957e+00,8.305940046478797356e+00
5.745964667258713021e+00,5.745964667258713021e+00,5.746583655338418417e+00,5.750300361282317141e+00,5.650326982851868074e+00,6.026465549973740288e+00,5.854600581619026300e+00,5.941002047890286519e+00,5.480152175359187972e+00,5.456911687339467854e+00,5.560673786708099087e+00,5.577886108985132374e+00
3.846310299278250966e+00,3.846310299278250966e+00,3.831388384175267170e+00,4.035037157080374470e+00,3.794909130620126803e+00,4.296006512847139192e+00,3.632201132276126732e+00,3.770608475833929774e+00,4.020275529114157642e+00,3.915537862087812293e+00,3.921945227247236154e+00,3.749237323247467835e+00
2.577843473991310308e+00,2.577843473991310308e+00,2.555677159952817856e+00,2.899704116138020815e+00,2.640121030907457200e+00,2.767282660508116887e+00,3.404077634456551760e+00,2.603809270584872326e+00,2.948815656956504938e+00,2.554245449617323249e+00,2.637783338757283325e+00,2.523463885826707553e+00
1.731247555301807850e+00,1.731247555301807850e+00,1.716666179817296856e+00,1.854217954724090456e+00,1.750635205659314408e+00,1.722669993785313380e+00,2.616644226026903830e+00,2.057877050438469801e+00,2.282614042538850363e+00,1.797881070188374508e+00,1.968738881989027245e+00,1.701805489525620274e+00
1.166439376801225336e+00,1.166439376801225336e+00,1.161915686105345458e+00,1.177399516966531001e+00,1.198149699250144806e+00,1.182460624970974594e+00,1.615141945793498124e+00,1.290731276229422519e+00,1.510482308206667179e+00,1.220498803192269444e+00,1.269797993473953834e+00,1.151032099830785027e+00
7.896577629923441366e-01,7.896577629923441366e-01,7.890366099266660216e-01,7.891081846040903791e-01,8.012331377273198552e-01,7.914337751619419103e-01,8.956016719263120152e-01,8.171196334409935869e-01,8.896446902648494914e-01,8.028724561582406549e-01,8.140799025727604166e-01,7.818378988661001117e-01
5.382325254204547438e-01,5.382325254204547438e-01,5.381894492147409892e-01,5.380165214560205245e-01,5.390591794239159018e-01,5.360015800315351964e-01,5.466615997860536647e-01,5.388229758834489624e-01,5.496633195567468544e-01,5.382967809712443374e-01,5.392841427201776616e-01,5.343597121125948091e-01
3.703563252272786266e-01,3.703563252272786266e-01,3.703545105209408717e-01,3.703355811561245825e-01,3.703605578919386687e-01,3.702123052009370641e-01,3.703252827411128156e-01,3.699007079469264769e-01,3.699948083869487592e-01,3.693392652514531638e-01,3.690532364871230153e-01,3.684701550131094239e-01
2.581821886386204135e-01,2.581821886386204135e-01,2.581821333473398594e-01,2.581810330788189556e-01,2.581783182031953672e-01,2.581676101319279604e-01,2.581435924045580865e-01,2.580878517585931675e-01,2.579844325961782592e-01,2.578103189288842301e-01,2.575620429110176413e-01,2.572710720281101149e-01
1.831724561885045288e-01,1.831724561885045288e-01,1.831724547385290558e-01,1.831724063340779141e-01,1.831720571137802067e-01,1.831704214066061376e-01,1.831645935469023712e-01,1.831478951407319311e-01,1.831081465052687429e-01,1.830290224866003845e-01,1.828989151219633791e-01,1.827321026441300345e-01
1.329819438688224498e-01,1.329819438688224498e-01,1.329819438299051082e-01,1.329819418180787083e-01,1.329819148355265712e-01,1.329817097002205517e-01,1.329806288840383044e-01,1.329763348821362268e-01,1.329629319346996297e-01,1.329295451581287701e-01,1.328637904093158129e-01,1.327671393383580423e-01
9.938128547447755423e-02,9.938128547447755423e-02,9.938128547322441775e-02,9.938128537925110251e-02,9.938128338859493482e-02,9.938126025782280382e-02,9.938108223993864787e-02,9.938009457737187469e-02,9.937597067800638118e-02,9.936278219006949852e-02,9.933072809946461024e-02,9.927462371620106307e-02
7.687826693833263447e-02,7.687826693833263447e-02,7.687826693827769231e-02,7.687826693265722988e-02,7.687826676262933534e-02,7.687826397018723834e-02,7.687823419261224922e-02,7.687801071776963202e-02,7.687678128601353744e-02,7.687174164289578560e-02,7.685647600976268368e-02,7.682391948189803976e-02
6.180336992013057973e-02,6.180336992013057973e-02,6.180336992012703395e-02,6.180336991966060844e-02,6.180336990102364841e-02,6.180336949819398989e-02,6.180336389615719017e-02,6.180330972377564430e-02,6.180293102900907137e-02,6.180098762760921627e-02,6.179372482437999609e-02,6.177476255151995860e-02
5.170263634584174733e-02,5.170263634584174733e-02,5.170263634584141427e-02,5.170263634578614598e-02,5.170263634305242301e-02,5.170263626996596251e-02,5.170263501773418591e-02,5.170262017978815433e-02,5.170249387821596737e-02,5.170170943359017612e-02,5.169817601776588445e-02,5.168701105801229434e-02
4.493385660179244345e-02,4.493385660179244345e-02,4.493385660179239488e-02,4.493385660178320778e-02,4.493385660124788600e-02,4.493385658443541791e-02,4.493385624638358139e-02,4.493385155336706432e-02,4.493380483288047372e-02,4.493346574345319366e-02,4.493167712187220997e-02,4.492498904477507798e-02
4.039748914453899359e-02,4.039748914453899359e-02,4.039748914453898665e-02,4.039748914453691192e-02,4.039748914440100674e-02,4.039748913958595561e-02,4.039748903030111749e-02,4.039748731698272061e-02,4.039746804087571141e-02,4.039730965656367079e-02,4.039635942357816534e-02,4.039227015193931625e-02
3.735706940098989376e-02,3.735706940098989376e-02,3.735706940098989376e-02,3.735706940098927620e-02,3.735706940094628975e-02,3.735706939928006010e-02,3.735706935784377514e-02,3.735706864502243846e-02,3.735705982959008215e-02,3.735698001058576634e-02,3.735644978280567435e-02,3.735389782144355603e-02
3.531919476594404944e-02,3.531919476594404944e-02,3.531919476594404944e-02,3.531919476594384127e-02,3.531919476592756263e-02,3.531919476525299112e-02,3.531919474727859137e-02,3.531919441541539473e-02,3.531919000264235886e-02,3.531914694895391810e-02,3.531883764059677577e-02,3.531721594386308394e-02
3.395324748834290668e-02,3.395324748834290668e-02,3.395324748834290668e-02,3.395324748834281647e-02,3.395324748833571105e-02,3.395324748802566739e-02,3.395324747932278869e-02,3.395324730980659594e-02,3.395324492858630555e-02,3.395322034995006816e-02,3.395303310760214993e-02,3.395198725520947453e-02
3.303766207972651942e-02,3.303766207972651942e-02,3.303766207972651942e-02,3.303766207972647778e-02,3.303766207972300833e-02,3.303766207956548157e-02,3.303766207496783291e-02,3.303766198175705354e-02,3.303766061783706270e-02,3.303764594226638734e-02,3.303752925449776612e-02,3.303684709835885691e-02
3.242394321636451332e-02,3.242394321636451332e-02,3.242394321636451332e-02,3.242394321636449944e-02,3.242394321636263288e-02,3.242394321627618120e-02,3.242394321367852300e-02,3.242394315944237271e-02,3.242394234182860435e-02,3.242393327636274719e-02,3.242385895878608509e-02,3.242341030654855710e-02
3.201256252990147821e-02,3.201256252990147821e-02,3.201256252990147821e-02,3.201256252990147128e-02,3.201256252990041656e-02,3.201256252985011652e-02,3.201256252830676080e-02,3.201256249539207593e-02,3.201256198851199636e-02,3.201255624752343681e-02,3.201250816352446682e-02,3.201221132813852205e-02
3.173680912264965209e-02,3.173680912264965209e-02,3.173680912264965209e-02,3.173680912264964515e-02,3.173680912264900678e-02,3.173680912261846870e-02,3.173680912166726431e-02,3.173680910107373049e-02,3.173680877914629439e-02,3.173680507840952875e-02,3.173677361905410249e-02,3.173657641005305646e-02
3.155196757535828206e-02,3.155196757535828206e-02,3.155196757535828206e-02,3.155196757535827512e-02,3.155196757535788654e-02,3.155196757533877683e-02,3.155196757473701513e-02,3.155196756157083865e-02,3.155196735359881710e-02,3.155196493823151510e-02,3.155194419553051383e-02,3.155181279909641950e-02
3.142806525023732200e-02,3.142806525023732200e-02,3.142806525023732200e-02,3.142806525023732200e-02,3.142806525023707220e-02,3.142806525022484587e-02,3.142806524983706579e-02,3.142806524129165141e-02,3.142806510534036646e-02,3.142806351531870351e-02,3.142804976557612984e-02,3.142796204690481016e-02
