1.285310345678683497e-04,1.284539463055781668e-04,1.283255628996395677e-04,1.281460297357636723e-04,1.279155500319744863e-04,1.276343845172015856e-04,1.273028510188483091e-04,1.269213239599439945e-04,1.264902337666238869e-04,1.260100661868212635e-04,1.254813615211942881e-04,1.249047137674541401e-04,1.242807696794026465e-04,1.236102277421333834e-04,1.228938370649972360e-04,1.221323961940806919e-04,1.213267518460949001e-04,1.204777975657242580e-04,1.195864723086328946e-04,1.186537589524801439e-04,1.176806827384466815e-04,1.166683096459224706e-04,1.156177447031580548e-04,1.145301302368265887e-04,1.134066440635893720e-04,1.122484976268980895e-04,1.110569340824044170e-04,1.098332263354795233e-04,1.085786750344719669e-04,1.072946065234529960e-04,1.059823707583104624e-04,1.046433391901557608e-04,1.032789026201049164e-04,1.018904690295792831e-04,1.004794613903461882e-04,9.904731545858449539e-05,9.759547755731035024e-05,9.612540235153924420e-05,9.463855062058634132e-05,9.312316250974091668e-05
8.946318151530698341e-05,8.941148187842507661e-05,8.932538093644601851e-05,8.920497625823397062e-05,8.905040421964830941e-05,8.886183978344378194e-05,8.863949621692895930e-05,8.838362474786501074e-05,8.809451415919369627e-05,8.777249032328961924e-05,8.741791567653724594e-05,8.703118863513880060e-05,8.661274295316295671e-05,8.616304702394804406e-05,8.568260312607638195e-05,8.517194661523724755e-05,8.463164506339664278e-05,8.406229734679046908e-05,8.346453268435516154e-05,8.283900962830395673e-05,8.218641500865151057e-05,8.150746283357917859e-05,8.080289314762145703e-05,8.007347084974018273e-05,7.931998447343378107e-05,7.854324493110958409e-05,7.774408422502012610e-05,7.692335412713727737e-05,7.608192483040376582e-05,7.522068357386476397e-05,7.434053324423958655e-05,7.344239095654557211e-05,7.252718661643460464e-05,7.159586146694310409e-05,7.064936662239294719e-05,6.968866159221074469e-05,6.871471279745581823e-05,6.772849208286547571e-05,6.673097522723609040e-05,6.571911751949090935e-05
6.329075268700683698e-05,6.325605426803730799e-05,6.319826720340356876e-05,6.311745686868062218e-05,6.301371464001498575e-05,6.288715774478764655e-05,6.273792907006791437e-05,6.256619692920140422e-05,6.237215478695051481e-05,6.215602094368052519e-05,6.191803817915857773e-05,6.165847335660564680e-05,6.137761698771420705e-05,6.107578275941570980e-05,6.075330702325123638e-05,6.041054824826878395e-05,6.004788643843685043e-05,5.966572251563073118e-05,5.926447766931183353e-05,5.884459267408300261e-05,5.840652717636323491e-05,5.795075895148430622e-05,5.747778313256746027e-05,5.698811141259345608e-05,5.648227122113029075e-05,5.596080487723277422e-05,5.542426872007430574e-05,5.487323221891533581e-05,5.430827706405416986e-05,5.372999624044314779e-05,5.313899308568875468e-05,5.253588033418565991e-05,5.192127914916299292e-05,5.129581814444608055e-05,5.066013239775877825e-05,5.001486245740884078e-05,4.936065334421385555e-05,4.869815355053512085e-05,4.802801403829444075e-05,4.734963682006381456e-05
4.575908018919563620e-05,4.573575992064977122e-05,4.569692199987816246e-05,4.564261016634977262e-05,4.557288555393952125e-05,4.548782658976812917e-05,4.538752886445453997e-05,4.527210497401741693e-05,4.514168433371344903e-05,4.499641296415146224e-05,4.483645325007232360e-05,4.466198367223440404e-05,4.447319851289394099e-05,4.427030753541834302e-05,4.405353563861784448e-05,4.382312248642837273e-05,4.357932211362338293e-05,4.332240250827797232e-05,4.305264517175162882e-05,4.277034465699810345e-05,4.247580808605212966e-05,4.216935464758205578e-05,4.185131507543552571e-05,4.152203110914156882e-05,4.118185493736800179e-05,4.083114862536521176e-05,4.047028352745983505e-05,4.009963968569084136e-05,3.971960521570837700e-05,3.933057568108173463e-05,3.893295345718652748e-05,3.852714708586293810e-05,3.811357062205673256e-05,3.769264297367226770e-05,3.726478723588208801e-05,3.683043002115124720e-05,3.639000078624497953e-05,3.594393115749760912e-05,3.549265425562667694e-05,3.503620567197305875e-05
3.401965672965645625e-05,3.400394243997105395e-05,3.397777145187350957e-05,3.394117297300491669e-05,3.389418782527586511e-05,3.383686837623166608e-05,3.376927845102433128e-05,3.369149322515394945e-05,3.360359909817703616e-05,3.350569354861491963e-05,3.339788497033028560e-05,3.328029249067409608e-05,3.315304577073954686e-05,3.301628478809303432e-05,3.287015960238506856e-05,3.271483010427640601e-05,3.255046574814643521e-05,3.237724526908172215e-05,3.219535638467288410e-05,3.200499548217718713e-05,3.180636729163300057e-05,3.159968454553963133e-05,3.138516762574289489e-05,3.116304419819220455e-05,3.093354883625989011e-05,3.069692263333644933e-05,3.045341280543858970e-05,3.020327228458710817e-05,2.994675930373269664e-05,2.968413697402563691e-05,2.941567285524330911e-05,2.914163852020520282e-05,2.886230911402012933e-05,2.857796290902334745e-05,2.828888085627334634e-05,2.799534613448837985e-05,2.769764369731159817e-05,2.739605981980090035e-05,2.709088164504554360e-05,2.678226593792819543e-05
2.616304246756022341e-05,2.615240366292013321e-05,2.613468530661303978e-05,2.610990685237647011e-05,2.607809548868458301e-05,2.603928609209628798e-05,2.599352116742636044e-05,2.594085077485312020e-05,2.588133244410152899e-05,2.581503107586507594e-05,2.574201883065448213e-05,2.566237500528548060e-05,2.557618589724200748e-05,2.548354465717468079e-05,2.538455112981780447e-05,2.527931168363111374e-05,2.516793902949471050e-05,2.505055202880788771e-05,2.492727549136394073e-05,2.479823996339389089e-05,2.466358150619263573e-05,2.452344146576062084e-05,2.437796623391337935e-05,2.422730700132959110e-05,2.407161950302612861e-05,2.391106375676543307e-05,2.374580379491667402e-05,2.357600739030766440e-05,2.340184577661854937e-05,2.322349336388230789e-05,2.304112744966915378e-05,2.285492792654387329e-05,2.266507698639551717e-05,2.247175882224826076e-05,2.227515932817064796e-05,2.207546579790767218e-05,2.187286662286584945e-05,2.166755099008647715e-05,2.145970858084544976e-05,2.124948467542787022e-05
2.090775056824541192e-05,2.090049215497330286e-05,2.088840342187813875e-05,2.087149728660579848e-05,2.084979180211016548e-05,2.082331012497976391e-05,2.079208047482459552e-05,2.075613608480540744e-05,2.071551514340549976e-05,2.067026072756307834e-05,2.062042072730007781e-05,2.056604776200054077e-05,2.050719908850932855e-05,2.044393650123876440e-05,2.037632622448764565e-05,2.030443879719374435e-05,2.022834895035669473e-05,2.014813547738437773e-05,2.006388109763115285e-05,1.997567231341110391e-05,1.988359926078441005e-05,1.978775555442864188e-05,1.968823812692050400e-05,1.958514706276649509e-05,1.947858542753337063e-05,1.936865909244106360e-05,1.925547655479175726e-05,1.913914875461948675e-05,1.901978888795393318e-05,1.889751221710148267e-05,1.877243587835430367e-05,1.864467868754574487e-05,1.851436094387671851e-05,1.838160423244307744e-05,1.824653122589862212e-05,1.810926548569192812e-05,1.796993126331744773e-05,1.782865330202321663e-05,1.768555663941711678e-05,1.754075048484350866e-05
1.739271606057003598e-05,1.738770720786969359e-05,1.737936482796876301e-05,1.736769747205019253e-05,1.735271709036133647e-05,1.733443901086177582e-05,1.731288191185137738e-05,1.728806778863883919e-05,1.726002191432441743e-05,1.722877279478357101e-05,1.719435211795099260e-05,1.715679469751754595e-05,1.711613841116499271e-05,1.707242413347573816e-05,1.702569566366694817e-05,1.697599964831029884e-05,1.692338549920978090e-05,1.686790530662161236e-05,1.680961374801072118e-05,1.674856799254901369e-05,1.668482760157034495e-05,1.661845442520708469e-05,1.654951249544179271e-05,1.647806791581666133e-05,1.640418874805101663e-05,1.632794489582502015e-05,1.624940798599445169e-05,1.616865124750797302e-05,1.608574938830376042e-05,1.600077847046769709e-05,1.591381578393935464e-05,1.582493971905589620e-05,1.573422963822659169e-05,1.564176574703307859e-05,1.554762896505157917e-05,1.545190079669377266e-05,1.535466320236286537e-05,1.525599847022007005e-05,1.515598908885468128e-05,1.505471161147705226e-05
1.503919462133306671e-05,1.503568641610003687e-05,1.502984317529948469e-05,1.502167054369290014e-05,1.501117640972350656e-05,1.499837089133456257e-05,1.498326631779450491e-05,1.496587720757266982e-05,1.494622024231911849e-05,1.492431423701121500e-05,1.490018010633911527e-05,1.487384082741125375e-05,1.484532139886987731e-05,1.481464879651534160e-05,1.478185192554634628e-05,1.474696156953143127e-05,1.471001033623495677e-05,1.467103260042841688e-05,1.463006444382512930e-05,1.458714359228332004e-05,1.454230935042908647e-05,1.449560253385695969e-05,1.444706539907140623e-05,1.439674157133797279e-05,1.434467597061760384e-05,1.429091473576206837e-05,1.423550514715218603e-05,1.417849554796412245e-05,1.411993526425163753e-05,1.405987452403472514e-05,1.399836437558665304e-05,1.393545660511275348e-05,1.387120365401488934e-05,1.380565853593557653e-05,1.373887475377527917e-05,1.367090621687524883e-05,1.360180715855648865e-05,1.353163205420335968e-05,1.346043554007718892e-05,1.338826991943566042e-05
1.345892587286336019e-05,1.345642665833741850e-05,1.345226378103977555e-05,1.344644095671650733e-05,1.343896337817975175e-05,1.342983770610393679e-05,1.341907205723310828e-05,1.340667599002978448e-05,1.339266048780225289e-05,1.337703793935379939e-05,1.335982211720358019e-05,1.334102815343512061e-05,1.332067251323433498e-05,1.329877296618490478e-05,1.327534855539435126e-05,1.325041956452968151e-05,1.322400748284644741e-05,1.319613496830018971e-05,1.316682580883369165e-05,1.313610488193787779e-05,1.310399811258827979e-05,1.307053242966265532e-05,1.303573572094873572e-05,1.299963678685428042e-05,1.296226529293414632e-05,1.292365172135160012e-05,1.288382732139295775e-05,1.284282405915643112e-05,1.280067456653706840e-05,1.275741208963082117e-05,1.271307043668095964e-05,1.266768392569032835e-05,1.262128733182263127e-05,1.257391583471510551e-05,1.252560496582401408e-05,1.247639055592288076e-05,1.242630868287159254e-05,1.237539561977220141e-05,1.232368778362487537e-05,1.227122064771076691e-05
1.239257870069096879e-05,1.239076771976054275e-05,1.238775104565793833e-05,1.238353111664425570e-05,1.237811134047090306e-05,1.237149608858398035e-05,1.236369068869918503e-05,1.235470141576686742e-05,1.234453548135121500e-05,1.233320102145153815e-05,1.232070708279782934e-05,1.230706360765659293e-05,1.229228141718688836e-05,1.227637219339006474e-05,1.225934845970031097e-05,1.224122356026647373e-05,1.222201163797881837e-05,1.220172761129732963e-05,1.218038714994117320e-05,1.215800664950125311e-05,1.213460320504057999e-05,1.211019458374899995e-05,1.208479919672104437e-05,1.205843606992728922e-05,1.203112481445113007e-05,1.200288559606414130e-05,1.197373910421418562e-05,1.194370652050128895e-05,1.191280948671666822e-05,1.188107007252076042e-05,1.184851074283599477e-05,1.181515432502992249e-05,1.178102397596385466e-05,1.174614314898142012e-05,1.171053556091064700e-05,1.167422515915194529e-05,1.163723608892304291e-05,1.159959266073030834e-05,1.156131931813429172e-05,1.152244012846406212e-05
1.166788694313856812e-05,1.166655491743076715e-05,1.166433593908199310e-05,1.166123160306628691e-05,1.165724413880752032e-05,1.165237640665066677e-05,1.164663189334073253e-05,1.164001470652100502e-05,1.163252956826505494e-05,1.162418180765916717e-05,1.161497735245442616e-05,1.160492271981007223e-05,1.159402500615179820e-05,1.158229187617115128e-05,1.156973155099397183e-05,1.155635279554802522e-05,1.154216490516177849e-05,1.152717769142802185e-05,1.151140146736768678e-05,1.149484703193080670e-05,1.147752565387287042e-05,1.145944905504610622e-05,1.144062939314644225e-05,1.142107924395771220e-05,1.140081158313568319e-05,1.137983976757509961e-05,1.135817751640347495e-05,1.133583889164585553e-05,1.131283827860498446e-05,1.128919036600143852e-05,1.126491012591826473e-05,1.124001279359457741e-05,1.121451384711215975e-05,1.118842898701876147e-05,1.116177411593122191e-05,1.113456531816079889e-05,1.110681883940237575e-05,1.107855106652823458e-05,1.104977850752595211e-05,1.102051753633201814e-05
1.117093947318268086e-05,1.116994875473711435e-05,1.116829825213014352e-05,1.116598900652048443e-05,1.116302247344341941e-05,1.115940052073012337e-05,1.115512542584119895e-05,1.115019987262109702e-05,1.114462694748131844e-05,1.113841013502172298e-05,1.113155331310063155e-05,1.112406074736570050e-05,1.111593708525881717e-05,1.110718734950945548e-05,1.109781693113214431e-05,1.108783158194475097e-05,1.107723740662540250e-05,1.106604085432681049e-05,1.105424870986768229e-05,1.104186808452182900e-05,1.102890640642626269e-05,1.101537141063037703e-05,1.100127112880896761e-05,1.098661387866222447e-05,1.097140825302663228e-05,1.095566310872083562e-05,1.093938755515100786e-05,1.092259094270051468e-05,1.090528285092878672e-05,1.088747307660446188e-05,1.086917162159785567e-05,1.085038868065781842e-05,1.083113462909780910e-05,1.081142001041595491e-05,1.079125552387348583e-05,1.077065201205567468e-05,1.074962044843893673e-05,1.072817192498741114e-05,1.070631763980163328e-05,1.068406876126773990e-05
1.082660970920468148e-05,1.082586828235000662e-05,1.082463302435930378e-05,1.082290461478322360e-05,1.082068400379403251e-05,1.081797241099024599e-05,1.081477132386426630e-05,1.081108249593648752e-05,1.080690794456003854e-05,1.080224994840100405e-05,1.079711104459973085e-05,1.079149402561952304e-05,1.078540193578956688e-05,1.077883806754979824e-05,1.077180595740578156e-05,1.076430938160250094e-05,1.075635235152634680e-05,1.074793910884520847e-05,1.073907412039707756e-05,1.072976207283798559e-05,1.072000786706056340e-05,1.070981661239496051e-05,1.069919362060406761e-05,1.068814439968553596e-05,1.067667464749313478e-05,1.066479024519038084e-05,1.065249725054963042e-05,1.063980189110975043e-05,1.062671055720592674e-05,1.061322979488500942e-05,1.059936629872001362e-05,1.058512690453729827e-05,1.057051858206997309e-05,1.055554842755105296e-05,1.054022365625971528e-05,1.052455159503395909e-05,1.050853967476272181e-05,1.049219542287040154e-05,1.047552645580644636e-05,1.045854040287801712e-05
1.058540103448683944e-05,1.058484583084064069e-05,1.058392078797442387e-05,1.058262635036589048e-05,1.058096313960749903e-05,1.057893195373182866e-05,1.057653376634638752e-05,1.057376972557967681e-05,1.057064115284058899e-05,1.056714954139347480e-05,1.056329655475185369e-05,1.055908402489369336e-05,1.055451395030191930e-05,1.054958849383386100e-05,1.054430998042377332e-05,1.053868089462285460e-05,1.053270387798150827e-05,1.052638172627878450e-05,1.051971738660431101e-05,1.051271395429814094e-05,1.050537466975432493e-05,1.049770291509409093e-05,1.048970221071482370e-05,1.048137621172111677e-05,1.047272870424440591e-05,1.046376360165783806e-05,1.045448494069307754e-05,1.044489687746596992e-05,1.043500368341798700e-05,1.042480974118050038e-05,1.041431954036893930e-05,1.040353767331399360e-05,1.039246883073696846e-05,1.038111779737642111e-05,1.036948944757324049e-05,1.035758874082121027e-05,1.034542071729012123e-05,1.033299049332840921e-05,1.032030325695215234e-05,1.030736422329987773e-05
1.041470004956872933e-05,1.041428632504190676e-05,1.041359697890302645e-05,1.041263230307158701e-05,1.041139270585683235e-05,1.040987871158042215e-05,1.040809096009244407e-05,1.040603020618155862e-05,1.040369731888029660e-05,1.040109328066666619e-05,1.039821918656347740e-05,1.039507624313684422e-05,1.039166576739564653e-05,1.038798918559371202e-05,1.038404803193682212e-05,1.037984394719661200e-05,1.037537867723378729e-05,1.037065407143298505e-05,1.036567208105198450e-05,1.036043475748784579e-05,1.035494425046296021e-05,1.034920280613380173e-05,1.034321276512556327e-05,1.033697656049570992e-05,1.033049671562979321e-05,1.032377584207275715e-05,1.031681663729919337e-05,1.030962188242594736e-05,1.030219443987067879e-05,1.029453725095985571e-05,1.028665333348983675e-05,1.027854577924468842e-05,1.027021775147439188e-05,1.026167248233713549e-05,1.025291327030937093e-05,1.024394347756733625e-05,1.023476652734375737e-05,1.022538590126335521e-05,1.021580513666084799e-05,1.020602779964556609e-05
1.029296766555708963e-05,1.029266232830381915e-05,1.029215356146856836e-05,1.029144155782601226e-05,1.029052658704958274e-05,1.028940899550076400e-05,1.028808920595867224e-05,1.028656771729038026e-05,1.028484510406242581e-05,1.028292201609411010e-05,1.028079917795318796e-05,1.027847738839473563e-05,1.027595751974398558e-05,1.027324051722400937e-05,1.027032739822923784e-05,1.026721925154586211e-05,1.026391723652022175e-05,1.026042258217636075e-05,1.025673658628404396e-05,1.025286061437848246e-05,1.024879609873322482e-05,1.024454453728757617e-05,1.024010749253010210e-05,1.023548659033973003e-05,1.023068351878602018e-05,1.022570002689030709e-05,1.022053792334930564e-05,1.021519907522300278e-05,1.020968540658848001e-05,1.020399889716153656e-05,1.019814158088787718e-05,1.019211554450571748e-05,1.018592292608164520e-05,1.017956591352164803e-05,1.017304674305914121e-05,1.016636769772193106e-05,1.015953110577998305e-05,1.015253933917592225e-05,1.014539481194015174e-05,1.013809996347652077e-05
1.020585712648926708e-05,1.020563469615405055e-05,1.020526406434368915e-05,1.020474535912136182e-05,1.020407875965694095e-05,1.020326449610856692e-05,1.020230284947069217e-05,1.020119415138868765e-05,1.019993878394034223e-05,1.019853717938441758e-05,1.019698981987669728e-05,1.019529723715373697e-05,1.019346001218486928e-05,1.019147877479271446e-05,1.018935420324283694e-05,1.018708702380289352e-05,1.018467801027196252e-05,1.018212798348045219e-05,1.017943781076140304e-05,1.017660840539360943e-05,1.017364072601740401e-05,1.017053577602368436e-05,1.016729460291697982e-05,1.016391829765328516e-05,1.016040799395343536e-05,1.015676486759286338e-05,1.015299013566849146e-05,1.014908505584371983e-05,1.014505092557224978e-05,1.014088908130174899e-05,1.013660089765816391e-05,1.013218778661167013e-05,1.012765119662514677e-05,1.012299261178613031e-05,1.011821355092322545e-05,1.011331556670788930e-05,1.010830024474260892e-05,1.010316920263638854e-05,1.009792408906859522e-05,1.009256657320858559e-05
