6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02
5.940425676929910423e+02,6.935423069497110191e+02,4.528334703837352322e+02
4.087655133420653328e+02,4.215715426433714015e+02,2.848724092461699229e+02
2.458122110856763243e+02,2.447411869552778967e+02,1.853313350614556043e+02
1.518191761141340805e+02,1.487623042727245206e+02,1.225385226023099818e+02
9.630780647452495202e+01,9.366944918012013943e+01,8.163230806238067316e+01
6.217905760928181991e+01,6.031773814102390219e+01,5.456939278707424990e+01
4.055729778974569655e+01,3.936362174038812611e+01,3.653638908277174124e+01
2.659752886024624274e+01,2.588739083178005984e+01,2.448105903941375061e+01
1.749712993836258335e+01,1.710429005738648911e+01,1.640997143366921307e+01
1.154306021133531779e+01,1.133940925822227364e+01,1.100274042334911506e+01
7.640331051159293452e+00,7.539587344374279354e+00,7.379070306301168003e+00
5.074797559549712567e+00,5.026212931111862403e+00,4.950327569145438034e+00
3.381536620500462664e+00,3.358291368881945793e+00,3.322377248472868860e+00
2.259488419424853234e+00,2.248314945338802939e+00,2.231155675705405628e+00
1.513483366761891435e+00,1.508035456687089715e+00,1.499696162908950692e+00
1.016254709077525353e+00,1.013538455962951668e+00,1.009386788946921465e+00
6.842519252959857745e-01,6.828559927757478221e-01,6.807234311017721362e-01
4.622916125017887956e-01,4.615493067053904053e-01,4.604140756768507758e-01
3.139470172805983172e-01,3.134690340271148457e-01,3.127363955947907170e-01
2.148597704423770571e-01,2.144184660066568715e-01,2.137451210971115512e-01
