2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02
1.617212529644099845e+02,2.025030886687707437e+02,3.352790534977323205e+02
2.454490424689169856e+02,2.700718760112589507e+02,3.143161714444962058e+02
2.708559899574360088e+02,2.861773452159885665e+02,3.045676177091372665e+02
2.813331440894902471e+02,2.910243159250913436e+02,2.996982607047889360e+02
2.863082979349015318e+02,2.923969477171152676e+02,2.967856941782650324e+02
2.884729882792692024e+02,2.921631545292962642e+02,2.944068712937355485e+02
2.886172497849906904e+02,2.906950390140464719e+02,2.917653604935354110e+02
2.868361750613029812e+02,2.878731023859814968e+02,2.882839169042585468e+02
2.829278711670540929e+02,2.833526163299547420e+02,2.834068572607086480e+02
2.765233179045122824e+02,2.766281024545667151e+02,2.765050314825740543e+02
2.670979901591520616e+02,2.670523627810885614e+02,2.668503113294403306e+02
2.540088231329384882e+02,2.538988302722081585e+02,2.536681662507602368e+02
2.366616460469491869e+02,2.365289378835454386e+02,2.362958045869971215e+02
2.148102426698813758e+02,2.146757896955280103e+02,2.144551502292998748e+02
1.888965558047996183e+02,1.887717347470943423e+02,1.885730314574218198e+02
1.602477573255943639e+02,1.601388510972412860e+02,1.599678749159382392e+02
1.309218022731897122e+02,1.308317584111863141e+02,1.306911050143106081e+02
1.031729783903680158e+02,1.031019563781791106e+02,1.029910760712127171e+02
7.876437054366662949e+01,7.872569115653443816e+01,7.866424173639985895e+01
6.154571561056272344e+01,6.149175512768354679e+01,5.865861408457713111e+01
