6.780454915285362254e-03,6.780454915285362254e-03,6.780454915285362254e-03
1.237013147316461115e-02,1.153360711482434749e-02,4.548371650496343260e-03
5.608371223517278487e-03,5.256731223072455203e-03,3.052161493687532111e-03
3.056249850189004733e-03,2.880021021450573492e-03,2.049221832496493124e-03
1.817312345181068371e-03,1.721422463816223939e-03,1.376931272635922160e-03
1.132795206316537882e-03,1.078819972045465128e-03,9.262814336008610983e-04
7.258766536758122371e-04,6.952539241609768635e-04,6.242018127529360338e-04
4.732281533617199872e-04,4.560172549363961255e-04,4.217117873997189553e-04
3.122706825385291305e-04,3.028384666508622558e-04,2.859786642831972886e-04
2.082643482062866366e-04,2.032832858581708592e-04,1.949940309471659828e-04
1.405766041857771506e-04,1.380441409881946247e-04,1.340052073408220580e-04
9.633085233009358280e-05,9.507689676616620366e-05,9.312317629335954521e-05
6.728120581555606708e-05,6.666594341909214182e-05,6.571913135959302872e-05
4.811827617498059216e-05,4.781431495591125235e-05,4.734965069802854384e-05
3.542248135216572813e-05,3.526938806085421336e-05,3.503621957531739557e-05
2.698220635021729883e-05,2.690285879440998320e-05,2.678227985828503992e-05
2.135671524102426805e-05,2.131411817542767811e-05,2.124949860718870553e-05
1.760061726903557915e-05,1.757679926756029111e-05,1.754076442424854865e-05
1.508946674774428773e-05,1.507561517775296022e-05,1.505472555600624348e-05
1.342302505913765346e-05,1.340917348914632595e-05,1.338828386739960921e-05
1.175658337053101919e-05,1.174273180053969168e-05,1.227123459797710710e-05
