0.000000000000000000e+00,-7.666975673589652729e+01,-7.666975673589652729e+01,-7.666975673589652729e+01,-7.666975673589652729e+01,-7.666975673589652729e+01,-7.666975673589652729e+01,-7.666975673589652729e+01,-7.666975673589652729e+01,-7.666975673589652729e+01,-7.666975673589652729e+01,-7.666975673589652729e+01,-7.666975673589652729e+01,-7.666975673589652729e+01,-7.666975673589652729e+01,-7.666975673589652729e+01
0.000000000000000000e+00,-5.139327486474931561e+01,-5.139327486474931561e+01,-5.139327486474931561e+01,-5.139327486474931561e+01,-5.139327486474931561e+01,-5.139327486474931561e+01,-5.139327486474931561e+01,-5.139327486474931561e+01,-5.139327486474931561e+01,-5.139327486474931561e+01,-5.139327486474931561e+01,-5.139327486474931561e+01,-5.139327486474931561e+01,-5.139327486474931561e+01,-5.139327486474931561e+01
0.000000000000000000e+00,-3.444994237325985154e+01,-3.444994237325985154e+01,-3.444994237325985154e+01,-3.444994237325985154e+01,-3.444994237325985154e+01,-3.444994237325985154e+01,-3.444994237325985154e+01,-3.444994237325985154e+01,-3.444994237325985154e+01,-3.444994237325985154e+01,-3.444994237325985154e+01,-3.444994237325985154e+01,-3.444994237325985154e+01,-3.444994237325985154e+01,-3.444994237325985154e+01
0.000000000000000000e+00,-2.309248695756950909e+01,-2.309248695756950909e+01,-2.309248695756950909e+01,-2.309248695756950909e+01,-2.309248695756950909e+01,-2.309248695756950909e+01,-2.309248695756950909e+01,-2.309248695756950909e+01,-2.309248695756950909e+01,-2.309248695756950909e+01,-2.309248695756950909e+01,-2.309248695756950909e+01,-2.309248695756950909e+01,-2.309248695756950909e+01,-2.309248695756950909e+01
0.000000000000000000e+00,-1.547935692047532363e+01,-1.547935692047532363e+01,-1.547935692047532363e+01,-1.547935692047532363e+01,-1.547935692047532363e+01,-1.547935692047532363e+01,-1.547935692047532363e+01,-1.547935692047532363e+01,-1.547935692047532363e+01,-1.547935692047532363e+01,-1.547935692047532363e+01,-1.547935692047532363e+01,-1.547935692047532363e+01,-1.547935692047532363e+01,-1.547935692047532363e+01
0.000000000000000000e+00,-1.037612324353473880e+01,-1.037612324353473880e+01,-1.037612324353473880e+01,-1.037612324353473880e+01,-1.037612324353473880e+01,-1.037612324353473880e+01,-1.037612324353473880e+01,-1.037612324353473880e+01,-1.037612324353473880e+01,-1.037612324353473880e+01,-1.037612324353473880e+01,-1.037612324353473880e+01,-1.037612324353473880e+01,-1.037612324353473880e+01,-1.037612324353473880e+01
0.000000000000000000e+00,-6.955323410277935103e+00,-6.955323410277935103e+00,-6.955323410277935103e+00,-6.955323410277935103e+00,-6.955323410277935103e+00,-6.955323410277935103e+00,-6.955323410277935103e+00,-6.955323410277935103e+00,-6.955323410277935103e+00,-6.955323410277935103e+00,-6.955323410277935103e+00,-6.955323410277935103e+00,-6.955323410277935103e+00,-6.955323410277935103e+00,-6.955323410277935103e+00
0.000000000000000000e+00,-4.662292708570105582e+00,-4.662292708570105582e+00,-4.662292708570105582e+00,-4.662292708570105582e+00,-4.662292708570105582e+00,-4.662292708570105582e+00,-4.662292708570105582e+00,-4.662292708570105582e+00,-4.662292708570105582e+00,-4.662292708570105582e+00,-4.662292708570105582e+00,-4.662292708570105582e+00,-4.662292708570105582e+00,-4.662292708570105582e+00,-4.662292708570105582e+00
0.000000000000000000e+00,-3.125228263040456866e+00,-3.125228263040456866e+00,-3.125228263040456866e+00,-3.125228263040456866e+00,-3.125228263040456866e+00,-3.125228263040456866e+00,-3.125228263040456866e+00,-3.125228263040456866e+00,-3.125228263040456866e+00,-3.125228263040456866e+00,-3.125228263040456866e+00,-3.125228263040456866e+00,-3.125228263040456866e+00,-3.125228263040456866e+00,-3.125228263040456866e+00
0.000000000000000000e+00,-2.094903153153147013e+00,-2.094903153153147013e+00,-2.094903153153147013e+00,-2.094903153153147013e+00,-2.094903153153147013e+00,-2.094903153153147013e+00,-2.094903153153147013e+00,-2.094903153153147013e+00,-2.094903153153147013e+00,-2.094903153153147013e+00,-2.094903153153147013e+00,-2.094903153153147013e+00,-2.094903153153147013e+00,-2.094903153153147013e+00,-2.094903153153147013e+00
0.000000000000000000e+00,-1.404255578061775589e+00,-1.404255578061775589e+00,-1.404255578061775589e+00,-1.404255578061775589e+00,-1.404255578061775589e+00,-1.404255578061775589e+00,-1.404255578061775589e+00,-1.404255578061775589e+00,-1.404255578061775589e+00,-1.404255578061775589e+00,-1.404255578061775589e+00,-1.404255578061775589e+00,-1.404255578061775589e+00,-1.404255578061775589e+00,-1.404255578061775589e+00
0.000000000000000000e+00,-9.413006637322088865e-01,-9.413006637322088865e-01,-9.413006637322088865e-01,-9.413006637322088865e-01,-9.413006637322088865e-01,-9.413006637322088865e-01,-9.413006637322088865e-01,-9.413006637322088865e-01,-9.413006637322088865e-01,-9.413006637322088865e-01,-9.413006637322088865e-01,-9.413006637322088865e-01,-9.413006637322088865e-01,-9.413006637322088865e-01,-9.413006637322088865e-01
0.000000000000000000e+00,-6.309727042463287860e-01,-6.309727042463287860e-01,-6.309727042463287860e-01,-6.309727042463287860e-01,-6.309727042463287860e-01,-6.309727042463287860e-01,-6.309727042463287860e-01,-6.309727042463287860e-01,-6.309727042463287860e-01,-6.309727042463287860e-01,-6.309727042463287860e-01,-6.309727042463287860e-01,-6.309727042463287860e-01,-6.309727042463287860e-01,-6.309727042463287860e-01
0.000000000000000000e+00,-4.229536521576455210e-01,-4.229536521576455210e-01,-4.229536521576455210e-01,-4.229536521576455210e-01,-4.229536521576455210e-01,-4.229536521576455210e-01,-4.229536521576455210e-01,-4.229536521576455210e-01,-4.229536521576455210e-01,-4.229536521576455210e-01,-4.229536521576455210e-01,-4.229536521576455210e-01,-4.229536521576455210e-01,-4.229536521576455210e-01,-4.229536521576455210e-01
0.000000000000000000e+00,-2.835143115852551965e-01,-2.835143115852551965e-01,-2.835143115852551965e-01,-2.835143115852551965e-01,-2.835143115852551965e-01,-2.835143115852551965e-01,-2.835143115852551965e-01,-2.835143115852551965e-01,-2.835143115852551965e-01,-2.835143115852551965e-01,-2.835143115852551965e-01,-2.835143115852551965e-01,-2.835143115852551965e-01,-2.835143115852551965e-01,-2.835143115852551965e-01
0.000000000000000000e+00,-1.900453263935818482e-01,-1.900453263935818482e-01,-1.900453263935818482e-01,-1.900453263935818482e-01,-1.900453263935818482e-01,-1.900453263935818482e-01,-1.900453263935818482e-01,-1.900453263935818482e-01,-1.900453263935818482e-01,-1.900453263935818482e-01,-1.900453263935818482e-01,-1.900453263935818482e-01,-1.900453263935818482e-01,-1.900453263935818482e-01,-1.900453263935818482e-01
0.000000000000000000e+00,-1.273911919370101509e-01,-1.273911919370101509e-01,-1.273911919370101509e-01,-1.273911919370101509e-01,-1.273911919370101509e-01,-1.273911919370101509e-01,-1.273911919370101509e-01,-1.273911919370101509e-01,-1.273911919370101509e-01,-1.273911919370101509e-01,-1.273911919370101509e-01,-1.273911919370101509e-01,-1.273911919370101509e-01,-1.273911919370101509e-01,-1.273911919370101509e-01
0.000000000000000000e+00,-8.539286964374914746e-02,-8.539286964374914746e-02,-8.539286964374914746e-02,-8.539286964374914746e-02,-8.539286964374914746e-02,-8.539286964374914746e-02,-8.539286964374914746e-02,-8.539286964374914746e-02,-8.539286964374914746e-02,-8.539286964374914746e-02,-8.539286964374914746e-02,-8.539286964374914746e-02,-8.539286964374914746e-02,-8.539286964374914746e-02,-8.539286964374914746e-02
0.000000000000000000e+00,-5.724055231071369793e-02,-5.724055231071369793e-02,-5.724055231071369793e-02,-5.724055231071369793e-02,-5.724055231071369793e-02,-5.724055231071369793e-02,-5.724055231071369793e-02,-5.724055231071369793e-02,-5.724055231071369793e-02,-5.724055231071369793e-02,-5.724055231071369793e-02,-5.724055231071369793e-02,-5.724055231071369793e-02,-5.724055231071369793e-02,-5.724055231071369793e-02
0.000000000000000000e+00,-3.836948966002375061e-02,-3.836948966002375061e-02,-3.836948966002375061e-02,-3.836948966002375061e-02,-3.836948966002375061e-02,-3.836948966002375061e-02,-3.836948966002375061e-02,-3.836948966002375061e-02,-3.836948966002375061e-02,-3.836948966002375061e-02,-3.836948966002375061e-02,-3.836948966002375061e-02,-3.836948966002375061e-02,-3.836948966002375061e-02,-3.836948966002375061e-02
0.000000000000000000e+00,-2.571983807527224511e-02,-2.571983807527224511e-02,-2.571983807527224511e-02,-2.571983807527224511e-02,-2.571983807527224511e-02,-2.571983807527224511e-02,-2.571983807527224511e-02,-2.571983807527224511e-02,-2.571983807527224511e-02,-2.571983807527224511e-02,-2.571983807527224511e-02,-2.571983807527224511e-02,-2.571983807527224511e-02,-2.571983807527224511e-02,-2.571983807527224511e-02
0.000000000000000000e+00,-1.724052304264384050e-02,-1.724052304264384050e-02,-1.724052304264384050e-02,-1.724052304264384050e-02,-1.724052304264384050e-02,-1.724052304264384050e-02,-1.724052304264384050e-02,-1.724052304264384050e-02,-1.724052304264384050e-02,-1.724052304264384050e-02,-1.724052304264384050e-02,-1.724052304264384050e-02,-1.724052304264384050e-02,-1.724052304264384050e-02,-1.724052304264384050e-02
0.000000000000000000e+00,-1.155666819962266820e-02,-1.155666819962266820e-02,-1.155666819962266820e-02,-1.155666819962266820e-02,-1.155666819962266820e-02,-1.155666819962266820e-02,-1.155666819962266820e-02,-1.155666819962266820e-02,-1.155666819962266820e-02,-1.155666819962266820e-02,-1.155666819962266820e-02,-1.155666819962266820e-02,-1.155666819962266820e-02,-1.155666819962266820e-02,-1.155666819962266820e-02
0.000000000000000000e+00,-7.746666359591225862e-03,-7.746666359591225862e-03,-7.746666359591225862e-03,-7.746666359591225862e-03,-7.746666359591225862e-03,-7.746666359591225862e-03,-7.746666359591225862e-03,-7.746666359591225862e-03,-7.746666359591225862e-03,-7.746666359591225862e-03,-7.746666359591225862e-03,-7.746666359591225862e-03,-7.746666359591225862e-03,-7.746666359591225862e-03,-7.746666359591225862e-03
0.000000000000000000e+00,-5.192745750785530447e-03,-5.192745750785530447e-03,-5.192745750785530447e-03,-5.192745750785530447e-03,-5.192745750785530447e-03,-5.192745750785530447e-03,-5.192745750785530447e-03,-5.192745750785530447e-03,-5.192745750785530447e-03,-5.192745750785530447e-03,-5.192745750785530447e-03,-5.192745750785530447e-03,-5.192745750785530447e-03,-5.192745750785530447e-03,-5.192745750785530447e-03
0.000000000000000000e+00,-3.480801570715637023e-03,-3.480801570715637023e-03,-3.480801570715637023e-03,-3.480801570715637023e-03,-3.480801570715637023e-03,-3.480801570715637023e-03,-3.480801570715637023e-03,-3.480801570715637023e-03,-3.480801570715637023e-03,-3.480801570715637023e-03,-3.480801570715637023e-03,-3.480801570715637023e-03,-3.480801570715637023e-03,-3.480801570715637023e-03,-3.480801570715637023e-03
0.000000000000000000e+00,-2.333251069123213391e-03,-2.333251069123213391e-03,-2.333251069123213391e-03,-2.333251069123213391e-03,-2.333251069123213391e-03,-2.333251069123213391e-03,-2.333251069123213391e-03,-2.333251069123213391e-03,-2.333251069123213391e-03,-2.333251069123213391e-03,-2.333251069123213391e-03,-2.333251069123213391e-03,-2.333251069123213391e-03,-2.333251069123213391e-03,-2.333251069123213391e-03
0.000000000000000000e+00,-1.564024964067399276e-03,-1.564024964067399276e-03,-1.564024964067399276e-03,-1.564024964067399276e-03,-1.564024964067399276e-03,-1.564024964067399276e-03,-1.564024964067399276e-03,-1.564024964067399276e-03,-1.564024964067399276e-03,-1.564024964067399276e-03,-1.564024964067399276e-03,-1.564024964067399276e-03,-1.564024964067399276e-03,-1.564024964067399276e-03,-1.564024964067399276e-03
0.000000000000000000e+00,-1.048397285915668919e-03,-1.048397285915668919e-03,-1.048397285915668919e-03,-1.048397285915668919e-03,-1.048397285915668919e-03,-1.048397285915668919e-03,-1.048397285915668919e-03,-1.048397285915668919e-03,-1.048397285915668919e-03,-1.048397285915668919e-03,-1.048397285915668919e-03,-1.048397285915668919e-03,-1.048397285915668919e-03,-1.048397285915668919e-03,-1.048397285915668919e-03
0.000000000000000000e+00,-7.027617169566632979e-04,-7.027617169566632979e-04,-7.027617169566632979e-04,-7.027617169566632979e-04,-7.027617169566632979e-04,-7.027617169566632979e-04,-7.027617169566632979e-04,-7.027617169566632979e-04,-7.027617169566632979e-04,-7.027617169566632979e-04,-7.027617169566632979e-04,-7.027617169566632979e-04,-7.027617169566632979e-04,-7.027617169566632979e-04,-7.027617169566632979e-04
0.000000000000000000e+00,-4.710752664641998789e-04,-4.710752664641998789e-04,-4.710752664641998789e-04,-4.710752664641998789e-04,-4.710752664641998789e-04,-4.710752664641998789e-04,-4.710752664641998789e-04,-4.710752664641998789e-04,-4.710752664641998789e-04,-4.710752664641998789e-04,-4.710752664641998789e-04,-4.710752664641998789e-04,-4.710752664641998789e-04,-4.710752664641998789e-04,-4.710752664641998789e-04
0.000000000000000000e+00,-3.157711943010115419e-04,-3.157711943010115419e-04,-3.157711943010115419e-04,-3.157711943010115419e-04,-3.157711943010115419e-04,-3.157711943010115419e-04,-3.157711943010115419e-04,-3.157711943010115419e-04,-3.157711943010115419e-04,-3.157711943010115419e-04,-3.157711943010115419e-04,-3.157711943010115419e-04,-3.157711943010115419e-04,-3.157711943010115419e-04,-3.157711943010115419e-04
0.000000000000000000e+00,-2.116677615017395595e-04,-2.116677615017395595e-04,-2.116677615017395595e-04,-2.116677615017395595e-04,-2.116677615017395595e-04,-2.116677615017395595e-04,-2.116677615017395595e-04,-2.116677615017395595e-04,-2.116677615017395595e-04,-2.116677615017395595e-04,-2.116677615017395595e-04,-2.116677615017395595e-04,-2.116677615017395595e-04,-2.116677615017395595e-04,-2.116677615017395595e-04
0.000000000000000000e+00,-1.418851436341128647e-04,-1.418851436341128647e-04,-1.418851436341128647e-04,-1.418851436341128647e-04,-1.418851436341128647e-04,-1.418851436341128647e-04,-1.418851436341128647e-04,-1.418851436341128647e-04,-1.418851436341128647e-04,-1.418851436341128647e-04,-1.418851436341128647e-04,-1.418851436341128647e-04,-1.418851436341128647e-04,-1.418851436341128647e-04,-1.418851436341128647e-04
0.000000000000000000e+00,-9.510845601260243284e-05,-9.510845601260243284e-05,-9.510845601260243284e-05,-9.510845601260243284e-05,-9.510845601260243284e-05,-9.510845601260243284e-05,-9.510845601260243284e-05,-9.510845601260243284e-05,-9.510845601260243284e-05,-9.510845601260243284e-05,-9.510845601260243284e-05,-9.510845601260243284e-05,-9.510845601260243284e-05,-9.510845601260243284e-05,-9.510845601260243284e-05
0.000000000000000000e+00,-6.375310461202289927e-05,-6.375310461202289927e-05,-6.375310461202289927e-05,-6.375310461202289927e-05,-6.375310461202289927e-05,-6.375310461202289927e-05,-6.375310461202289927e-05,-6.375310461202289927e-05,-6.375310461202289927e-05,-6.375310461202289927e-05,-6.375310461202289927e-05,-6.375310461202289927e-05,-6.375310461202289927e-05,-6.375310461202289927e-05,-6.375310461202289927e-05
0.000000000000000000e+00,-4.273498401922174529e-05,-4.273498401922174529e-05,-4.273498401922174529e-05,-4.273498401922174529e-05,-4.273498401922174529e-05,-4.273498401922174529e-05,-4.273498401922174529e-05,-4.273498401922174529e-05,-4.273498401922174529e-05,-4.273498401922174529e-05,-4.273498401922174529e-05,-4.273498401922174529e-05,-4.273498401922174529e-05,-4.273498401922174529e-05,-4.273498401922174529e-05
0.000000000000000000e+00,-2.864611645566591118e-05,-2.864611645566591118e-05,-2.864611645566591118e-05,-2.864611645566591118e-05,-2.864611645566591118e-05,-2.864611645566591118e-05,-2.864611645566591118e-05,-2.864611645566591118e-05,-2.864611645566591118e-05,-2.864611645566591118e-05,-2.864611645566591118e-05,-2.864611645566591118e-05,-2.864611645566591118e-05,-2.864611645566591118e-05,-2.864611645566591118e-05
0.000000000000000000e+00,-1.920206609996769309e-05,-1.920206609996769309e-05,-1.920206609996769309e-05,-1.920206609996769309e-05,-1.920206609996769309e-05,-1.920206609996769309e-05,-1.920206609996769309e-05,-1.920206609996769309e-05,-1.920206609996769309e-05,-1.920206609996769309e-05,-1.920206609996769309e-05,-1.920206609996769309e-05,-1.920206609996769309e-05,-1.920206609996769309e-05,-1.920206609996769309e-05
0.000000000000000000e+00,-1.287152983164582602e-05,-1.287152983164582602e-05,-1.287152983164582602e-05,-1.287152983164582602e-05,-1.287152983164582602e-05,-1.287152983164582602e-05,-1.287152983164582602e-05,-1.287152983164582602e-05,-1.287152983164582602e-05,-1.287152983164582602e-05,-1.287152983164582602e-05,-1.287152983164582602e-05,-1.287152983164582602e-05,-1.287152983164582602e-05,-1.287152983164582602e-05
0.000000000000000000e+00,-8.628044470097042846e-06,-8.628044470097042846e-06,-8.628044470097042846e-06,-8.628044470097042846e-06,-8.628044470097042846e-06,-8.628044470097042846e-06,-8.628044470097042846e-06,-8.628044470097042846e-06,-8.628044470097042846e-06,-8.628044470097042846e-06,-8.628044470097042846e-06,-8.628044470097042846e-06,-8.628044470097042846e-06,-8.628044470097042846e-06,-8.628044470097042846e-06
0.000000000000000000e+00,-5.783551167697559990e-06,-5.783551167697559990e-06,-5.783551167697559990e-06,-5.783551167697559990e-06,-5.783551167697559990e-06,-5.783551167697559990e-06,-5.783551167697559990e-06,-5.783551167697559990e-06,-5.783551167697559990e-06,-5.783551167697559990e-06,-5.783551167697559990e-06,-5.783551167697559990e-06,-5.783551167697559990e-06,-5.783551167697559990e-06,-5.783551167697559990e-06
