-5.093494978148077053e+02,-5.058123485244269659e+02,-4.952009006532852027e+02,-4.775151542013821313e+02,-4.527551091687178655e+02,-4.209207655552924621e+02,-3.820121233611057505e+02,-3.360291825861577877e+02,-2.829719432304488009e+02,-2.228404052939783071e+02,-1.556345687767468462e+02,-8.135443367875411980e+01,0.000000000000000000e+00
-2.288754215676819967e+02,-2.272860089179064573e+02,-2.225177709685797254e+02,-2.145707077197018577e+02,-2.034448191712728828e+02,-1.891401053232928007e+02,-1.716565661757615260e+02,-1.509942017286791156e+02,-1.271530119820455127e+02,-1.001329969358609020e+02,-6.993415659012507035e+01,-3.655649094483817407e+01,0.000000000000000000e+00
-1.028470186243672373e+02,-1.021328032172535956e+02,-9.999015699591259931e+01,-9.641907996034433381e+01,-9.141957211054867116e+01,-8.499163344652575347e+01,-7.713526396827545284e+01,-6.785046367579786875e+01,-5.713723256909292303e+01,-4.499557064816068674e+01,-3.142547791300111726e+01,-1.642695436361425365e+01,0.000000000000000000e+00
-4.621661037479360346e+01,-4.589566169163533260e+01,-4.493281564216046320e+01,-4.332807222636900235e+01,-4.108143144426097848e+01,-3.819289329583639159e+01,-3.466245778109519904e+01,-3.049012490003745413e+01,-2.567589465266311421e+01,-2.021976703897221128e+01,-1.412174205896472401e+01,-7.381819712640660391e+00,0.000000000000000000e+00
-2.076945533667272770e+01,-2.062522300794583074e+01,-2.019252602176515055e+01,-1.947136437813068355e+01,-1.846173807704241909e+01,-1.716364711850037850e+01,-1.557709150250454400e+01,-1.370207122905492803e+01,-1.153858629815150927e+01,-9.086636709794319700e+00,-6.346222463983335338e+00,-3.317343560718566842e+00,0.000000000000000000e+00
-9.334324570030192447e+00,-9.269502871627205209e+00,-9.075037776418239943e+00,-8.750929284403303754e+00,-8.297177395582389536e+00,-7.713782109955506172e+00,-7.000743427522643891e+00,-6.158061348283808911e+00,-5.185735872238995903e+00,-4.083766999388209307e+00,-2.852154729731448679e+00,-1.490899063268714020e+00,0.000000000000000000e+00
-4.195527533305087431e+00,-4.166391925434913546e+00,-4.078985101824390114e+00,-3.933307062473519800e+00,-3.729357807382300383e+00,-3.467137336550732307e+00,-3.146645649978816461e+00,-2.767882747666551513e+00,-2.330848629613936573e+00,-1.835543295820976084e+00,-1.281966746287666048e+00,-6.701189810140085745e-01,0.000000000000000000e+00
-1.886073717131174998e+00,-1.872975982984429910e+00,-1.833682780544197533e+00,-1.768194109810475645e+00,-1.676509970783265802e+00,-1.558630363462568003e+00,-1.414555287848381804e+00,-1.244284743940706095e+00,-1.047818731739541542e+00,-8.251572512448891450e-01,-5.763003024567481258e-01,-3.012478853751188179e-01,0.000000000000000000e+00
-8.480719615114562515e-01,-8.421825728898491015e-01,-8.245144070250268742e-01,-7.950674639169903468e-01,-7.538417435657390753e-01,-7.008372459712730596e-01,-6.360539711335922997e-01,-5.594919190526967956e-01,-4.711510897285868249e-01,-3.710314831612623321e-01,-2.591330993507229841e-01,-1.354559382969690029e-01,0.000000000000000000e+00
-3.814684454050642493e-01,-3.788193589786401638e-01,-3.708720996993680741e-01,-3.576266675672477580e-01,-3.390830625822793265e-01,-3.152412847444628352e-01,-2.861013340537981176e-01,-2.516632105102855066e-01,-2.119269141139245305e-01,-1.668924448647155778e-01,-1.165598027626585514e-01,-6.092898780775344442e-02,0.000000000000000000e+00
-1.716764012100484849e-01,-1.704842039794231823e-01,-1.669076122875471357e-01,-1.609466261344204563e-01,-1.526012455200431162e-01,-1.418714704444150876e-01,-1.287573009075364261e-01,-1.132587369094070345e-01,-9.537577845002696841e-02,-7.510842552939624162e-02,-5.245667814751485414e-02,-2.742053630438279557e-02,0.000000000000000000e+00
-7.732122489828642531e-02,-7.678427194760391317e-02,-7.517341309555623796e-02,-7.248864834214355235e-02,-6.872997768736570368e-02,-6.389740113122281684e-02,-5.799091867371482939e-02,-5.101053031484174133e-02,-4.295623605460354572e-02,-3.382803589300031888e-02,-2.362592983003197061e-02,-1.234991786569855123e-02,0.000000000000000000e+00
-3.486469455478969498e-02,-3.462257862038142786e-02,-3.389623081715664038e-02,-3.268565114511533254e-02,-3.099083960425749740e-02,-2.881179619458315230e-02,-2.614852091609226950e-02,-2.300101376878486981e-02,-1.936927475266093934e-02,-1.525330386772049372e-02,-1.065310111396352080e-02,-5.568666491390031857e-03,0.000000000000000000e+00
-1.574751535022623702e-02,-1.563815760473856106e-02,-1.531008436827550716e-02,-1.476329564083709786e-02,-1.399779142242332450e-02,-1.301357171303418360e-02,-1.181063651266967864e-02,-1.038898582132981308e-02,-8.748619639014576510e-03,-6.889537965723979349e-03,-4.811740801458018121e-03,-2.515228146216696731e-03,0.000000000000000000e+00
-7.130645774258433968e-03,-7.081127400826084557e-03,-6.932572280529034590e-03,-6.684980413367281465e-03,-6.338351799340829519e-03,-5.892686438449678751e-03,-5.347984330693827427e-03,-4.704245476073274680e-03,-3.961469874588020509e-03,-3.119657526238066650e-03,-2.178808431023411801e-03,-1.138922588944058130e-03,0.000000000000000000e+00
-3.240760007412364641e-03,-3.218254729583113795e-03,-3.150738896095355186e-03,-3.038212506949093152e-03,-2.880675562144325522e-03,-2.678128061681052299e-03,-2.430570005559273914e-03,-2.138001393778992103e-03,-1.800422226340202747e-03,-1.417832503242910398e-03,-9.902322244871120203e-04,-5.176213900728092411e-04,0.000000000000000000e+00
-1.480804500039425509e-03,-1.470521135455818678e-03,-1.439671041704996667e-03,-1.388254218786961645e-03,-1.316270666701711660e-03,-1.223720385449247796e-03,-1.110603375029569403e-03,-9.769196354426766971e-04,-8.226691666885698959e-04,-6.478519687672488906e-04,-4.524680416787136812e-04,-2.365173854229643221e-04,0.000000000000000000e+00
-6.818831362698791598e-04,-6.771478367124493395e-04,-6.629419380401600954e-04,-6.392654402530115361e-04,-6.061183433510036614e-04,-5.635006473341361462e-04,-5.114123522024093156e-04,-4.498534579558228987e-04,-3.788239645943772748e-04,-2.983238721180721188e-04,-2.083531805269075391e-04,-1.089118898208836983e-04,0.000000000000000000e+00
-3.174600341790866846e-04,-3.152554506083984844e-04,-3.086416998963342089e-04,-2.976187820428936957e-04,-2.821866970480769988e-04,-2.623454449118840640e-04,-2.380950256343149999e-04,-2.094354392153696979e-04,-1.763666856550480768e-04,-1.388887649533504618e-04,-9.700167711027650051e-05,-5.070542212582643016e-05,0.000000000000000000e+00
-1.500645591866815970e-04,-1.490224441923297118e-04,-1.458960992092738125e-04,-1.406855242375140344e-04,-1.333907192770503235e-04,-1.240116843278827609e-04,-1.125484193900111842e-04,-9.900092446343581004e-05,-8.336919954815644879e-05,-6.565324464417319529e-05,-4.585305975148608342e-05,-2.396864487009502849e-05,0.000000000000000000e+00
-7.240251034420117321e-05,-7.189971513347751160e-05,-7.039132950130664874e-05,-6.787735344768857108e-05,-6.435778697262325152e-05,-5.983263007611067650e-05,-5.430188275815087991e-05,-4.776554501874384140e-05,-4.022361685788954067e-05,-3.167609827558801836e-05,-2.212298927183925415e-05,-1.156428984664326327e-05,0.000000000000000000e+00
-3.586682239928317312e-05,-3.561774724373262409e-05,-3.487052177708087537e-05,-3.362514599932798115e-05,-3.188161991047394145e-05,-2.963994351051875626e-05,-2.690011679946240186e-05,-2.366213977730488504e-05,-1.992601244404621595e-05,-1.569173479968640476e-05,-1.095930684422542267e-05,-5.728728577663300172e-06,0.000000000000000000e+00
-1.835103515309901654e-05,-1.822359740898027485e-05,-1.784128417662404301e-05,-1.720409545603033118e-05,-1.631203124719912581e-05,-1.516509155013043876e-05,-1.376327636482425986e-05,-1.210658569128060944e-05,-1.019501952949945532e-05,-8.028577879480819522e-06,-5.607260741224704579e-06,-2.931068114731098636e-06,0.000000000000000000e+00
-9.743839038100654768e-06,-9.676173489224956353e-06,-9.473176842597862802e-06,-9.134849098219365645e-06,-8.661190256089469964e-06,-8.052200316208179146e-06,-7.307879278575492346e-06,-6.428227143191405328e-06,-5.413243910055920633e-06,-4.262929579169037414e-06,-2.977284150530756941e-06,-1.556307624141080062e-06,0.000000000000000000e+00
-5.382454163387423115e-06,-5.345076009475009702e-06,-5.232941547737773696e-06,-5.046050778175709170e-06,-4.784403700788819511e-06,-4.448000315577107261e-06,-4.036840622540567336e-06,-3.550924621679201855e-06,-2.990252312993013359e-06,-2.354823696481999307e-06,-1.644638772146158004e-06,-8.596975399854931566e-07,0.000000000000000000e+00
-3.091671556149789018e-06,-3.070201614787638555e-06,-3.005791790701182508e-06,-2.898442083890426807e-06,-2.748152494355368063e-06,-2.554923022096005852e-06,-2.318753667112341446e-06,-2.039644429404375690e-06,-1.717595308972103716e-06,-1.352606305815532510e-06,-9.446774199346586848e-07,-4.938086513294810756e-07,0.000000000000000000e+00
-1.840422957665854868e-06,-1.827642242682064816e-06,-1.789300097730694238e-06,-1.725396522811740805e-06,-1.635931517925205150e-06,-1.520905083071089817e-06,-1.380317218249392474e-06,-1.214167923460113547e-06,-1.022457198703253669e-06,-8.051850439788122061e-07,-5.623514592867893697e-07,-2.939564446271859010e-07,0.000000000000000000e+00
-1.129434164967263332e-06,-1.121590872154990420e-06,-1.098060993718172531e-06,-1.058844529656808817e-06,-1.003941479970900763e-06,-9.333518446604466721e-07,-8.470756237254474987e-07,-7.451128171659029247e-07,-6.274634249818127385e-07,-4.941274471731777870e-07,-3.451048837399973291e-07,-1.803957346822716030e-07,0.000000000000000000e+00
-7.102451025191281938e-07,-7.053128448627452503e-07,-6.905160718935962080e-07,-6.658547836116824434e-07,-6.313289800170028977e-07,-5.869386611095569356e-07,-5.326838268893460394e-07,-4.685644773563693092e-07,-3.945806125106266920e-07,-3.107322323521187171e-07,-2.170193368808447229e-07,-1.134419260968054108e-07,0.000000000000000000e+00
-4.550461927774281129e-07,-4.518861497720291974e-07,-4.424060207558329272e-07,-4.266058057288385084e-07,-4.044855046910468938e-07,-3.760451176424578717e-07,-3.412846445830709126e-07,-3.002040855128865460e-07,-2.528034404319044013e-07,-1.990827093401246902e-07,-1.390418922375475451e-07,-7.268098912417267485e-08,0.000000000000000000e+00
