6.780454915285362254e-03,6.780454915285362254e-03,6.780454915285362254e-03
1.399666528003536484e-02,1.289677896994477144e-02,4.548371650496343260e-03
5.992132621417488487e-03,5.557795029137633201e-03,3.052161493687532111e-03
3.185056048821694862e-03,2.974204148954565953e-03,2.049221832496493124e-03
1.869591255224587432e-03,1.757043945885910846e-03,1.376931272635922160e-03
1.156573358869579168e-03,1.094056015596481289e-03,9.262814336008610983e-04
7.373987499433320471e-04,7.022973482979591063e-04,6.242018127529360338e-04
4.789243071793886802e-04,4.593898372577107417e-04,4.217117873997189553e-04
3.150417758926483697e-04,3.044510458403917744e-04,2.859786642831972886e-04
2.095662908222076302e-04,2.040373727993115337e-04,1.949940309471659828e-04
1.411711488594023106e-04,1.383897140649806127e-04,1.340052073408220580e-04
9.660090242953001875e-05,9.523491178681871196e-05,9.312317629335954521e-05
6.740578731413192164e-05,6.673931428603618714e-05,6.571913135959302872e-05
4.817731994449008718e-05,4.784926729379448143e-05,4.734965069802854384e-05
3.545140908473477255e-05,3.528657708876388157e-05,3.503621957531739557e-05
2.699692190413423320e-05,2.691162611701967462e-05,2.678227985828503992e-05
2.136450663937869171e-05,2.131876878453281440e-05,2.124949860718870553e-05
1.760492221877792238e-05,1.757937110097610592e-05,1.754076442424854865e-05
1.509192123313574860e-05,1.507708448740533595e-05,1.505472555600624348e-05
1.342547954452911433e-05,1.341064279879870168e-05,1.338828386739960921e-05
1.175903785592248006e-05,1.174420111019206741e-05,1.227123459797710710e-05
