3.519737106776584596e+02,3.519737106776584596e+02,0.000000000000000000e+00
5.680612047603360679e+02,4.995784910416298885e+02,0.000000000000000000e+00
3.488917039643873181e+02,2.808862908533141649e+02,0.000000000000000000e+00
2.403412485348683560e+02,1.780768349786802673e+02,0.000000000000000000e+00
1.759824570365664727e+02,1.213425424746045991e+02,0.000000000000000000e+00
1.327362967661925381e+02,8.651618069961159563e+01,0.000000000000000000e+00
1.005295383838709711e+02,6.292371789717211783e+01,0.000000000000000000e+00
7.480664250322716669e+01,4.558298951573602409e+01,0.000000000000000000e+00
5.390866720793165001e+01,3.234616822403453540e+01,0.000000000000000000e+00
3.756176556029313929e+01,2.238913590190193759e+01,0.000000000000000000e+00
2.562439533598109165e+01,1.525644085086183566e+01,0.000000000000000000e+00
1.743575425870695739e+01,1.039338182084572537e+01,0.000000000000000000e+00
1.200120865590899122e+01,7.165451012641278261e+00,0.000000000000000000e+00
8.423620967331299170e+00,5.036396570756897617e+00,0.000000000000000000e+00
6.063984509837180070e+00,3.629408874765349236e+00,0.000000000000000000e+00
4.501887998947364800e+00,2.696509795480553251e+00,0.000000000000000000e+00
3.464911309649682192e+00,2.076501497782751837e+00,0.000000000000000000e+00
2.776405007883561371e+00,1.664499682538897796e+00,0.000000000000000000e+00
2.318118440365928290e+00,1.390320621270239920e+00,0.000000000000000000e+00
2.015940514247108517e+00,1.209587784548059375e+00,0.000000000000000000e+00
1.628115803139417617e+00,9.775648292749284929e-01,0.000000000000000000e+00
