6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02
5.609035152985718469e+02,6.950224742517400500e+02,4.528334703837352322e+02
4.233703888091377507e+02,4.383566572822559237e+02,2.848724092461699229e+02
2.531617722645638366e+02,2.514499112233457367e+02,1.853313350614556043e+02
1.552894607778072498e+02,1.515177056585412458e+02,1.225385226023099818e+02
9.803515531335085598e+01,9.489844531465134025e+01,8.163230806238067316e+01
6.307288043235232777e+01,6.090204070588838903e+01,5.456939278707424990e+01
4.102063327245753754e+01,3.964877363899902463e+01,3.653638908277174124e+01
2.682946107708359662e+01,2.602502341572007083e+01,2.448105903941375061e+01
1.760721217169749764e+01,1.716860501375589365e+01,1.640997143366921307e+01
1.159307846814964371e+01,1.136858570150000425e+01,1.100274042334911506e+01
7.662674709483229485e+00,7.552680931271440912e+00,7.379070306301168003e+00
5.084831847819843098e+00,5.032126506540909539e+00,4.950327569145438034e+00
3.386115924896865081e+00,3.361003092271837467e+00,3.322377248472868860e+00
2.261622942511671397e+00,2.249583530067144288e+00,2.231155675705405628e+00
1.514503863154491148e+00,1.508643540543395112e+00,1.499696162908950692e+00
1.016757379913691306e+00,1.013838537599063061e+00,1.009386788946921465e+00
6.845086556372615982e-01,6.830094218507581916e-01,6.807234311017721362e-01
4.624276400025609801e-01,4.616307000372463221e-01,4.604140756768507758e-01
3.140347833743039607e-01,3.135216032162910227e-01,3.127363955947907170e-01
2.149400830615476599e-01,2.144665676150994682e-01,2.137451210971115512e-01
