2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02
1.349545188707780312e+02,1.814852933048118189e+02,3.352790534977323205e+02
2.379375080949112942e+02,2.656127552109630301e+02,3.143161714444962058e+02
2.676732021492985041e+02,2.847112039234114604e+02,3.045676177091372665e+02
2.797171922247523526e+02,2.904053466223261353e+02,2.996982607047889360e+02
2.854516141641172453e+02,2.921079557818383137e+02,2.967856941782650324e+02
2.880475025896122929e+02,2.920348377418479799e+02,2.944068712937355485e+02
2.884425506584947243e+02,2.906512678704975770e+02,2.917653604935354110e+02
2.867924066805564962e+02,2.878707272452026018e+02,2.882839169042585468e+02
2.829391321954230420e+02,2.833669088476834190e+02,2.834068572607086480e+02
2.765519166190780993e+02,2.766473244233598621e+02,2.765050314825740543e+02
2.671302387667137168e+02,2.670722716384946693e+02,2.668503113294403306e+02
2.540406739535981444e+02,2.539180982665088777e+02,2.536681662507602368e+02
2.366917014464396516e+02,2.365470119466640995e+02,2.362958045869971215e+02
2.148377254157437051e+02,2.146922846561408278e+02,2.144551502292998748e+02
1.889208894186591579e+02,1.887863297875102830e+02,1.885730314574218198e+02
1.602685513108034741e+02,1.601513198990727460e+02,1.599678749159382392e+02
1.309388974909069248e+02,1.308420098726283243e+02,1.306911050143106081e+02
1.031865520877725970e+02,1.031100888255511876e+02,1.029910760712127171e+02
7.877198571873132948e+01,7.873026669763227403e+01,7.866424173639985895e+01
6.155586948550716642e+01,6.149785497171591686e+01,5.865861408457713111e+01
