1.920000000000000000e+03,1.920000000000000000e+03,1.500000000000000000e+03
3.660575468440381428e+03,3.346936648621554014e+03,1.132083675959338052e+03
1.423123405322929784e+03,1.315138621615422835e+03,7.121810231154247504e+02
7.248950852886908933e+02,6.757828060437819886e+02,4.633283376536389824e+02
4.171741091150245211e+02,3.917296327578181376e+02,3.063463065057749759e+02
2.552766776156676087e+02,2.413406450153829610e+02,2.040807701559516829e+02
1.614083463121523891e+02,1.536454378144701423e+02,1.364234819676856318e+02
1.038916214774980205e+02,9.959919625133333909e+01,9.134097270692934956e+01
6.753143113911858109e+01,6.522182823721719558e+01,6.120264759853437653e+01
4.416586752645059732e+01,4.297265178884119763e+01,4.102492858417303268e+01
2.902904333873086529e+01,2.843756997860866065e+01,2.750685105837278854e+01
1.917137037781318654e+01,1.888684607936392723e+01,1.844767576575291912e+01
1.271693381393029654e+01,1.258202958762445078e+01,1.237581892286359420e+01
8.466999080687237722e+00,8.403114585960189231e+00,8.305943121182172817e+00
5.654709164258248322e+00,5.624191233305452897e+00,5.577889189263514069e+00
3.786533231134343591e+00,3.771706690796483130e+00,3.749240407272376618e+00
2.542021696755604854e+00,2.534642305754537528e+00,2.523466972367303551e+00
1.711339492202387236e+00,1.707547906971002449e+00,1.701808577754430285e+00
1.156109649532008232e+00,1.154091322030667000e+00,1.151035189192126884e+00
7.851142391186520797e-01,7.838138186139580466e-01,7.818409889869768481e-01
5.373657928537445283e-01,5.361720306107916612e-01,5.343628027427789196e-01
