3.952833669431666749e+03,3.952833669431666749e+03,3.952833669431666749e+03,3.952833669431666749e+03,3.952833669431666749e+03,3.952833669431666749e+03,3.952833669431666749e+03,3.952833669431666749e+03,3.952833669431666749e+03,3.952833669431666749e+03,3.952833669431667659e+03,3.952833669431741328e+03,3.952833669440964968e+03,3.952833669921304136e+03,3.952833694083418777e+03,8.945888076029352305e+03
6.661401969575570547e+03,6.661401969575572366e+03,6.661401969575572366e+03,6.661401969575572366e+03,6.661401969575572366e+03,6.661401969575572366e+03,6.661401969575572366e+03,6.661401969575572366e+03,6.661401969575572366e+03,6.661401969685548465e+03,6.661401986030020453e+03,6.661403927868935170e+03,6.661557699433246853e+03,6.670106511714108819e+03,7.035988715967067037e+03,4.608533776438105633e+03
6.083584205134942749e+03,6.083584205134941840e+03,6.083584205134941840e+03,6.083584205134941840e+03,6.083584205134941840e+03,6.083584205134941840e+03,6.083584205134941840e+03,6.083584205134941840e+03,6.083584205134941840e+03,6.083584205450605623e+03,6.083584246913422248e+03,6.083587861053077177e+03,6.083789495102731962e+03,6.091055309537799985e+03,6.255660804872170047e+03,3.100659490353856199e+03
3.642503990963801243e+03,3.642503990963801243e+03,3.642503990963801243e+03,3.642503990963801243e+03,3.642503990963801243e+03,3.642503990963801243e+03,3.642503990963801243e+03,3.642503990963801243e+03,3.642503990963801243e+03,3.642503992078349256e+03,3.642504109149148462e+03,3.642510896476735070e+03,3.642789364036444113e+03,3.649540887106360060e+03,3.773033331543824261e+03,2.087398905996345093e+03
2.896583775956994941e+03,2.896583775956994941e+03,2.896583775956994941e+03,2.896583775956994941e+03,2.896583775956994941e+03,2.896583775956994941e+03,2.896583775956994941e+03,2.896583775956994941e+03,2.896583775956994941e+03,2.896583786402471560e+03,2.896584359505651719e+03,2.896609339428251587e+03,2.897277507154261002e+03,2.908438920489292741e+03,2.998429322186369973e+03,1.400616159272402456e+03
1.606519983718105323e+03,1.606519983718105323e+03,1.606519983718105323e+03,1.606519983718105323e+03,1.606519983718105323e+03,1.606519983718105323e+03,1.606519983718105323e+03,1.606519983718105323e+03,1.606519983718105323e+03,1.606520013659685674e+03,1.606521483523790721e+03,1.606560823451703527e+03,1.607257067189391364e+03,1.614823241439199819e+03,1.649606139413952405e+03,9.410152549809438369e+02
1.050880891625378808e+03,1.050880891625378808e+03,1.050880891625378808e+03,1.050880891625378808e+03,1.050880891625378808e+03,1.050880891625378808e+03,1.050880891625378808e+03,1.050880891625378808e+03,1.050880891625378808e+03,1.050881096440620240e+03,1.050886810677652193e+03,1.050980897736963698e+03,1.052028782121863742e+03,1.059186664232288194e+03,1.068088073463040246e+03,6.317410176299406430e+02
6.071084546826384667e+02,6.071084546826383530e+02,6.071084546826383530e+02,6.071084546826383530e+02,6.071084546826383530e+02,6.071084546826383530e+02,6.071084546826383530e+02,6.071084546826383530e+02,6.071084546826383530e+02,6.071089895363531923e+02,6.071200136699665109e+02,6.072425806905893069e+02,6.082236858335689931e+02,6.128768761780978593e+02,6.138133255899641654e+02,4.242218273807033029e+02
3.781128234286342149e+02,3.781128234286342717e+02,3.781128234286342717e+02,3.781128234286342717e+02,3.781128234286342717e+02,3.781128234286342717e+02,3.781128234286342717e+02,3.781128234286342717e+02,3.781128234286342717e+02,3.781139766615668805e+02,3.781325967181576857e+02,3.782700712509984555e+02,3.791191394185717627e+02,3.818595558165806096e+02,3.792190388163991202e+02,2.849354393837832049e+02
2.431253295076086545e+02,2.431253295076086545e+02,2.431253295076086545e+02,2.431253295076086545e+02,2.431253295076086545e+02,2.431253295076086545e+02,2.431253295076086545e+02,2.431253295076086545e+02,2.431253295076086545e+02,2.431271535799605772e+02,2.431521852002817354e+02,2.432652534898460601e+02,2.438955902976231300e+02,2.450830175616556517e+02,2.412910726738239759e+02,1.914638221088592331e+02
1.586683996800068996e+02,1.586683996800068996e+02,1.586683996800068996e+02,1.586683996800068996e+02,1.586683996800068996e+02,1.586683996800068996e+02,1.586683996800068996e+02,1.586683996800068996e+02,1.586683996800068996e+02,1.586703488799705326e+02,1.586953321101972563e+02,1.587482095812028149e+02,1.591457495811503691e+02,1.592643354547823833e+02,1.557796962468773643e+02,1.287705363768372706e+02
1.042211396854546877e+02,1.042211396854546877e+02,1.042211396854546877e+02,1.042211396854546877e+02,1.042211396854546877e+02,1.042211396854546877e+02,1.042211396854546877e+02,1.042211396854546877e+02,1.042211396854546877e+02,1.042224598732478427e+02,1.042397209546182495e+02,1.042370095251477267e+02,1.044460287545071395e+02,1.040476922817320400e+02,1.014748700938004049e+02,8.675754109200208575e+01
