9.885711702720996982e+03,9.885711702720996982e+03,9.885711702720996982e+03,9.885711702720996982e+03,9.885711702720996982e+03,9.885711702720996982e+03,9.885711702720996982e+03,9.885711702720996982e+03,9.885711702720996982e+03,9.885711702720996982e+03,9.885711702720996982e+03,9.885711702720996982e+03,9.885711702720996982e+03,9.885711702720996982e+03,9.885711702720996982e+03,2.237292648510541767e+04
2.169738495074652019e+04,2.169738495074652383e+04,2.169738495074652383e+04,2.169738495074652383e+04,2.169738495074652383e+04,2.169738495074652383e+04,2.169738495074652383e+04,2.169738495074652383e+04,2.169738495074652383e+04,2.169738495074652383e+04,2.169738496604363900e+04,2.169738646567149044e+04,2.169757147177452498e+04,2.170814576859071531e+04,2.225763739740316669e+04,1.159046497515610281e+04
1.917575866883206982e+04,1.917575866883206618e+04,1.917575866883206618e+04,1.917575866883206618e+04,1.917575866883206618e+04,1.917575866883206618e+04,1.917575866883206618e+04,1.917575866883206618e+04,1.917575866883206618e+04,1.917575866883206618e+04,1.917575868070199431e+04,1.917576083613335140e+04,1.917584828717249547e+04,1.918103321251153102e+04,1.922216250371895876e+04,7.786584363273433155e+03
1.135335915966146058e+04,1.135335915966146058e+04,1.135335915966146058e+04,1.135335915966146058e+04,1.135335915966146058e+04,1.135335915966146058e+04,1.135335915966146058e+04,1.135335915966146058e+04,1.135335915966146058e+04,1.135335915966146240e+04,1.135335927590324172e+04,1.135336636615870157e+04,1.135372919491152425e+04,1.136014913368207635e+04,1.147738969047012324e+04,5.226978041425760239e+03
1.033620027315713378e+04,1.033620027315713378e+04,1.033620027315713378e+04,1.033620027315713378e+04,1.033620027315713378e+04,1.033620027315713378e+04,1.033620027315713378e+04,1.033620027315713378e+04,1.033620027315713378e+04,1.033620027315713378e+04,1.033620040369768321e+04,1.033620617556000798e+04,1.033625288912673204e+04,1.033268876317778631e+04,1.001765081099787312e+04,3.507043603220715340e+03
4.710309006873924773e+03,4.710309006873924773e+03,4.710309006873924773e+03,4.710309006873924773e+03,4.710309006873924773e+03,4.710309006873924773e+03,4.710309006873924773e+03,4.710309006873924773e+03,4.710309006873924773e+03,4.710309006873924773e+03,4.710310168091443302e+03,4.710348453102319581e+03,4.711049304303129247e+03,4.716593279586013523e+03,4.665101878292558467e+03,2.353511320068015266e+03
3.248408647507943897e+03,3.248408647507943897e+03,3.248408647507943897e+03,3.248408647507943897e+03,3.248408647507943897e+03,3.248408647507943897e+03,3.248408647507943897e+03,3.248408647507943897e+03,3.248408647507943897e+03,3.248408647507943897e+03,3.248410936450998179e+03,3.248454664915014291e+03,3.248720322431485329e+03,3.245025955538675589e+03,3.102093143654886717e+03,1.579838957584228865e+03
1.749568498106957122e+03,1.749568498106956667e+03,1.749568498106956667e+03,1.749568498106956667e+03,1.749568498106956667e+03,1.749568498106956667e+03,1.749568498106956667e+03,1.749568498106956667e+03,1.749568498106956667e+03,1.749568498106956440e+03,1.749573020552279786e+03,1.749638876908569955e+03,1.749880417598205668e+03,1.747102987986131893e+03,1.674174541891370609e+03,1.060733271986232467e+03
1.054365531902601560e+03,1.054365531902601560e+03,1.054365531902601560e+03,1.054365531902601560e+03,1.054365531902601560e+03,1.054365531902601560e+03,1.054365531902601560e+03,1.054365531902601560e+03,1.054365531902601560e+03,1.054365531902601560e+03,1.054371778046454665e+03,1.054445723203119314e+03,1.054464486590555452e+03,1.051309141429238935e+03,1.005192740926794841e+03,7.123826253961688053e+02
6.637082306808777048e+02,6.637082306808777048e+02,6.637082306808777048e+02,6.637082306808777048e+02,6.637082306808777048e+02,6.637082306808777048e+02,6.637082306808777048e+02,6.637082306808777048e+02,6.637082306808777048e+02,6.637082306808777048e+02,6.637128503108765472e+02,6.637616752286704696e+02,6.634665287806018341e+02,6.599628137411710895e+02,6.289983979334933792e+02,4.786614020249646728e+02
