0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.716946189606445841e+05,3.716946189606445841e+05,3.716946161499602604e+05,3.716924252638238831e+05,3.704142544900769717e+05,4.813885352171403065e+04
3.014148957742199418e+05,3.014148957742199418e+05,3.014148891561706550e+05,3.014110842208464164e+05,3.000629956173186074e+05,4.750001611277698976e+04
2.457106534305709356e+05,2.457106534305709356e+05,2.457106371864207322e+05,2.457042298618027125e+05,2.440813798886281438e+05,4.727251113922760123e+04
1.893646731796284439e+05,1.893646731796284439e+05,1.893646364517112961e+05,1.893542957265007135e+05,1.875523467373780441e+05,4.690879930968999543e+04
1.517917218150603294e+05,1.517917218150603294e+05,1.517916452181085479e+05,1.517755440180842124e+05,1.497884234480292071e+05,4.638500117650034372e+04
1.266479039573174668e+05,1.266479039573174668e+05,1.266477567622457573e+05,1.266234276084175508e+05,1.244287947165467922e+05,4.567479283253046015e+04
1.095394373550741293e+05,1.095394373550741293e+05,1.095391801302506938e+05,1.095037499583266035e+05,1.070834993942166038e+05,4.476515237685514148e+04
9.759316128084402590e+04,9.759316128084402590e+04,9.759276118420423882e+04,9.754383269361988641e+04,9.490464702487150498e+04,4.367423239258366812e+04
8.896068027833390806e+04,8.896068027833390806e+04,8.896014074098209676e+04,8.889751765649592562e+04,8.609033457259768329e+04,4.246656050791105372e+04
8.248979791921528522e+04,8.248979791921528522e+04,8.248918373444295139e+04,8.241676703143074701e+04,7.954522132376377704e+04,4.125411243902987189e+04
7.751269901362394739e+04,7.751269901362394739e+04,7.751212127452086133e+04,7.743812477592198411e+04,7.464537989534382359e+04,4.017575140928304609e+04
7.368735768711290439e+04,7.368735768711290439e+04,7.368691332783279358e+04,7.362100159517486463e+04,7.105575432867584459e+04,3.936042499786728149e+04
7.085448803684640734e+04,7.085448803684640734e+04,7.085420762309366546e+04,7.080311588453156583e+04,6.858067660473815340e+04,3.888874980689128279e+04
6.890302765175858804e+04,6.890302765175858804e+04,6.890287991599287488e+04,6.886806910489540314e+04,6.704606905175979773e+04,3.876426664822621387e+04
6.765504255914709938e+04,6.765504255914709938e+04,6.765497568109178974e+04,6.763372829947849095e+04,6.621102985154418275e+04,3.889574809043409186e+04
