5.999999999999999091e+03,5.999999999999999091e+03,5.999999999999999091e+03,5.999999999999999091e+03,5.999999999999999091e+03,5.999999999999999091e+03,5.999999999999999091e+03,5.999999999999999091e+03,5.999999999999999091e+03,5.999999999999999091e+03,5.999999999999999091e+03,5.999999999999999091e+03,5.999999999999999091e+03,5.999999999999999091e+03,5.999999999999999091e+03
1.837504748444706593e+02,1.837504748387202653e+02,1.837504748240914410e+02,1.837504747934642069e+02,1.837504745756496902e+02,1.837504722915541038e+02,1.837504578354681826e+02,1.837504019362781094e+02,1.837503861313493303e+02,1.837520128466934182e+02,1.837658868673695167e+02,1.835336342785089414e+02,1.757611230487316902e+02,6.299892442345040990e+02,4.022286375465567744e+03
9.826658503044916870e+03,9.826658503049267892e+03,9.826658503061926240e+03,9.826658503084214317e+03,9.826658503476293845e+03,9.826658508253429318e+03,9.826658543824802109e+03,9.826658720420060490e+03,9.826659155282377469e+03,9.826657677980390872e+03,9.826619200972156250e+03,9.826089702473245779e+03,9.827350971864800158e+03,9.981432374704754693e+03,2.696633356355965589e+03
6.031989206207277675e+03,6.031989206202244532e+03,6.031989206202430978e+03,6.031989206184327486e+03,6.031989205862773815e+03,6.031989201265579140e+03,6.031989164618586983e+03,6.031988967185953697e+03,6.031988356153236055e+03,6.031988136621474041e+03,6.031997670219848260e+03,6.032347733378472185e+03,6.041755172234721613e+03,6.110258300825226797e+03,1.808020865082013188e+03
2.241362498010928903e+03,2.241362498014949324e+03,2.241362498012458673e+03,2.241362498032695839e+03,2.241362498423063698e+03,2.241362503438738713e+03,2.241362543813574575e+03,2.241362772144573682e+03,2.241363551455152447e+03,2.241363836629156140e+03,2.241363079794259647e+03,2.241822247182842148e+03,2.254391807323554531e+03,2.469476012183856710e+03,1.212365241699857734e+03
1.552791290868543911e+03,1.552791290872256695e+03,1.552791290906632184e+03,1.552791291078737459e+03,1.552791291666756933e+03,1.552791290484756473e+03,1.552791252193922901e+03,1.552790897713390450e+03,1.552788850117349966e+03,1.552783241966319565e+03,1.552837986313118336e+03,1.554242066993948356e+03,1.574235877879262262e+03,1.768179246252474968e+03,8.130849539740163436e+02
1.096544069850657706e+03,1.096544069840215798e+03,1.096544069748749507e+03,1.096544069166140616e+03,1.096544065897139490e+03,1.096544051528116825e+03,1.096544016646689215e+03,1.096544149801232379e+03,1.096546671894938754e+03,1.096571269149711270e+03,1.096816324410531479e+03,1.099386479980496460e+03,1.123116366735837801e+03,1.266568716890391215e+03,5.454390492114735025e+02
7.555850835949160000e+02,7.555850836090621669e+02,7.555850837521803669e+02,7.555850847820836407e+02,7.555850915135885089e+02,7.555851299518778887e+02,7.555853139736493631e+02,7.555860548299920083e+02,7.555894864933184181e+02,7.556215289648489488e+02,7.559985828580777252e+02,7.595898229621258224e+02,7.852646692023073456e+02,8.784641480455168221e+02,3.660303235605601913e+02
5.134779394810876738e+02,5.134779394713984857e+02,5.134779393382980288e+02,5.134779381808554035e+02,5.134779293326574816e+02,5.134778718526089278e+02,5.134775825242147675e+02,5.134768243069222535e+02,5.134815068586779034e+02,5.135708695602369289e+02,5.143804004845327427e+02,5.196597418625296996e+02,5.448383988444131774e+02,5.883524763531530652e+02,2.457688398319709506e+02
3.491747748916671981e+02,3.491747748760234344e+02,3.491747748192490803e+02,3.491747750665374497e+02,3.491747819450492329e+02,3.491748662008808424e+02,3.491756615292284778e+02,3.491819940159266480e+02,3.492255604790375401e+02,3.494851085972441069e+02,3.508093154716600566e+02,3.564080347221867555e+02,3.735719798289016467e+02,3.784633068361381447e+02,1.651550441870990937e+02
2.349967597626812790e+02,2.349967598359876035e+02,2.349967605486017703e+02,2.349967658032867632e+02,2.349968033315670937e+02,2.349970577144970036e+02,2.349986662892445679e+02,2.350080111864992318e+02,2.350571053602853340e+02,2.352860206014677829e+02,2.362083993244327758e+02,2.392495462556248071e+02,2.457941612189037244e+02,2.343719942919259722e+02,1.111179532202328346e+02
1.484524393454990161e+02,1.484524394291210001e+02,1.484524401500205784e+02,1.484524449411044884e+02,1.484524758516917871e+02,1.484526657013133786e+02,1.484537563227361261e+02,1.484595259660219426e+02,1.484872045922657549e+02,1.486055904931560860e+02,1.490467981314219799e+02,1.503969611099468864e+02,1.526454700286963373e+02,1.415029226652349053e+02,7.489578366369129014e+01
8.887886973916101852e+01,8.887886984074972929e+01,8.887887067268536612e+01,8.887887593837726286e+01,8.887890824551737978e+01,8.887909690197156465e+01,8.888012830926308538e+01,8.888533422450534260e+01,8.890926684538111147e+01,8.900789827247604080e+01,8.936216696990194919e+01,9.037536379008747645e+01,9.170777848730017467e+01,8.480225197632373124e+01,5.061532378844162849e+01
5.384071241353376536e+01,5.384071245725793631e+01,5.384071282925307145e+01,5.384071526502454930e+01,5.384073070773999348e+01,5.384082366090508742e+01,5.384134555216837015e+01,5.384403642350032015e+01,5.385657530687900163e+01,5.390831563163019524e+01,5.409025316682789253e+01,5.457436181394051289e+01,5.502701677555146631e+01,5.131346369027114918e+01,3.433963884922490450e+01
3.330621960400729620e+01,3.330621961033261869e+01,3.330621966870053541e+01,3.330622008125585154e+01,3.330622291234040233e+01,3.330624136737159091e+01,3.330635341739975530e+01,3.330697548150276077e+01,3.331006999893335774e+01,3.332349469510006656e+01,3.337175564259012361e+01,3.349395210321062422e+01,3.351309179067725097e+01,3.171649861190836006e+01,2.342971849178607258e+01
2.094451725516982421e+01,2.094451725555224542e+01,2.094451725950619903e+01,2.094451729084255831e+01,2.094451753377620662e+01,2.094451933220781115e+01,2.094453176263733241e+01,2.094461019280465663e+01,2.094504988870172113e+01,2.094715547072997452e+01,2.095511277568073893e+01,2.097269485642020115e+01,2.092545174444319045e+01,2.014019720479094033e+01,1.611657889457348247e+01
1.351358625435134186e+01,1.351358625436263949e+01,1.351358625449674022e+01,1.351358625572823513e+01,1.351358626696711696e+01,1.351358636594538254e+01,1.351358718569525408e+01,1.351359339045395380e+01,1.351363472287031797e+01,1.351386231755218148e+01,1.351474999750941386e+01,1.351541664026367329e+01,1.348767256393866276e+01,1.316956977433330067e+01,1.121443404645972564e+01
9.017901469611190990e+00,9.017901469611475207e+00,9.017901469613878618e+00,9.017901469641321555e+00,9.017901469952331439e+00,9.017901473370860899e+00,9.017901508999798921e+00,9.017901848221045569e+00,9.017904639221338670e+00,9.017922395172920602e+00,9.017978596912014311e+00,9.017487354907109065e+00,9.006484418550721571e+00,8.882950642939295705e+00,7.928427582807673346e+00
6.247909836987195042e+00,6.247909836987322940e+00,6.247909836987590282e+00,6.247909836987909138e+00,6.247909836993781774e+00,6.247909837077102679e+00,6.247909838224610546e+00,6.247909852334953662e+00,6.247909994774218490e+00,6.247910894763488265e+00,6.247907372284465133e+00,6.247693443836283222e+00,6.243886925603969296e+00,6.196290560957869786e+00,5.725751238304829904e+00
