1.510607216116019913e+01,1.510607216116019913e+01,1.510607216116019913e+01,1.510607216116019913e+01,1.510607216116019913e+01,1.510607216116019913e+01,1.510252424074212740e+01
1.574666790209216174e+02,1.574666790209216174e+02,1.574666790209216174e+02,1.574666790209216174e+02,1.574666790209216174e+02,1.547830968101442011e+02,4.506222228696486809e+01
1.182541025917444699e+02,1.182541025917444699e+02,1.182541025917444699e+02,1.182541025917444699e+02,1.182541025917444699e+02,1.158209231552577876e+02,4.286433455421435212e+01
9.096528957165787688e+01,9.096528957165787688e+01,9.096528957165787688e+01,9.096528957165787688e+01,9.096528957165787688e+01,8.884465750022685882e+01,3.996963184306958539e+01
7.095650085521992878e+01,7.095650085521992878e+01,7.095650085521992878e+01,7.095650085521992878e+01,7.095650085521992878e+01,6.920036371055485347e+01,3.631781896486324968e+01
5.547659286575557758e+01,5.547659286575557758e+01,5.547659286575557758e+01,5.547659286575557758e+01,5.547659286575557758e+01,5.411092486288679027e+01,3.197039126158093225e+01
4.299489217544414288e+01,4.299489217544414288e+01,4.299489217544414288e+01,4.299489217544414288e+01,4.299489217544414288e+01,4.200753427600193390e+01,2.713684505941232672e+01
3.275372603394427529e+01,3.275372603394427529e+01,3.275372603394427529e+01,3.275372603394427529e+01,3.275372603394427529e+01,3.209414816652032698e+01,2.215315592035929981e+01
2.441559592424034264e+01,2.441559592424034264e+01,2.441559592424034264e+01,2.441559592424034264e+01,2.441559592424034264e+01,2.400880796451215105e+01,1.739740307755869608e+01
1.779552084580098636e+01,1.779552084580098636e+01,1.779552084580098636e+01,1.779552084580098636e+01,1.779552084580098636e+01,1.756274661019331162e+01,1.318249871524671768e+01
1.270762249172845415e+01,1.270762249172845415e+01,1.270762249172845415e+01,1.270762249172845415e+01,1.270762249172845415e+01,1.258278325548955401e+01,9.685238580521835061e+00
8.921106678635922549e+00,8.921106678635922549e+00,8.921106678635922549e+00,8.921106678635922549e+00,8.921106678635922549e+00,8.857467457848578363e+00,6.939572640362885458e+00
6.180171206143919349e+00,6.180171206143919349e+00,6.180171206143919349e+00,6.180171206143919349e+00,6.180171206143919349e+00,6.148813031862798262e+00,4.876845356667436349e+00
4.239190101295112534e+00,4.239190101295112534e+00,4.239190101295112534e+00,4.239190101295112534e+00,4.239190101295112534e+00,4.223977940112122909e+00,3.378331555229574512e+00
2.887132733914082650e+00,2.887132733914082650e+00,2.887132733914082650e+00,2.887132733914082650e+00,2.887132733914082650e+00,2.879731697638163723e+00,2.316231319781212772e+00
1.956447812130965858e+00,1.956447812130965858e+00,1.956447812130965858e+00,1.956447812130965858e+00,1.956447812130965858e+00,1.952774561643952911e+00,1.576592475387012415e+00
1.321164638433296012e+00,1.321164638433296012e+00,1.321164638433296012e+00,1.321164638433296012e+00,1.321164638433296012e+00,1.319279461665985753e+00,1.067808776681878680e+00
8.900373283983600281e-01,8.900373283983600281e-01,8.900373283983600281e-01,8.900373283983600281e-01,8.900373283983600281e-01,8.890284526384039099e-01,7.207681643516574699e-01
5.986229721016168570e-01,5.986229721016168570e-01,5.986229721016168570e-01,5.986229721016168570e-01,5.986229721016168570e-01,5.980585438585355185e-01,4.854045068518994532e-01
4.021798429981573442e-01,4.021798429981573442e-01,4.021798429981573442e-01,4.021798429981573442e-01,4.021798429981573442e-01,4.018505737643197073e-01,3.263952472193192844e-01
2.700004074795155362e-01,2.700004074795155362e-01,2.700004074795155362e-01,2.700004074795155362e-01,2.700004074795155362e-01,2.698012862798694345e-01,2.192480153502340823e-01
1.811720287399516682e-01,1.811720287399516682e-01,1.811720287399516682e-01,1.811720287399516682e-01,1.811720287399516682e-01,1.810480920942530159e-01,1.471726886878529372e-01
1.215266975623845169e-01,1.215266975623845169e-01,1.215266975623845169e-01,1.215266975623845169e-01,1.215266975623845169e-01,1.214478499080686308e-01,9.874557598218711152e-02
8.149933230760511571e-02,8.149933230760511571e-02,8.149933230760511571e-02,8.149933230760511571e-02,8.149933230760511571e-02,8.144836110135335316e-02,6.623283743351048025e-02
5.464752384784360428e-02,5.464752384784360428e-02,5.464752384784360428e-02,5.464752384784360428e-02,5.464752384784360428e-02,5.461419651729316344e-02,4.441593811875681891e-02
3.663892262316387205e-02,3.663892262316387205e-02,3.663892262316387205e-02,3.663892262316387205e-02,3.663892262316387205e-02,3.661695808195641888e-02,2.978131467721591846e-02
2.456321599872828693e-02,2.456321599872828693e-02,2.456321599872828693e-02,2.456321599872828693e-02,2.456321599872828693e-02,2.454866084603206378e-02,1.996679623248664298e-02
1.646674846538642364e-02,1.646674846538642364e-02,1.646674846538642364e-02,1.646674846538642364e-02,1.646674846538642364e-02,1.645706722131137084e-02,1.338584409476850298e-02
1.103867923919702766e-02,1.103867923919702766e-02,1.103867923919702766e-02,1.103867923919702766e-02,1.103867923919702766e-02,1.103222352056172986e-02,8.973563656813716635e-03
7.399755968593215230e-03,7.399755968593215230e-03,7.399755968593215230e-03,7.399755968593215230e-03,7.399755968593215230e-03,7.395443751008040287e-03,6.015502914059188411e-03
4.960342135576415942e-03,4.960342135576415942e-03,4.960342135576415942e-03,4.960342135576415942e-03,4.960342135576415942e-03,4.957458388717262028e-03,4.032466457755478663e-03
3.325077470395077991e-03,3.325077470395077991e-03,3.325077470395077991e-03,3.325077470395077991e-03,3.325077470395077991e-03,3.323147502745993093e-03,2.703112425723240651e-03
2.228892331122466798e-03,2.228892331122466798e-03,2.228892331122466798e-03,2.228892331122466798e-03,2.228892331122466798e-03,2.227600015361986142e-03,1.811981602023119125e-03
