3.650286227254003961e+02,3.650286227254003961e+02,3.650286227254003961e+02,3.650286227254003961e+02,3.650286227254003961e+02,3.650286227254003961e+02,3.650286227254003961e+02,3.650286227254003961e+02,3.650286227254003961e+02,3.650286227253990319e+02,3.650286227253220090e+02,3.650286227217675332e+02,3.650286225886029570e+02,3.650286186988075769e+02,3.650285372673375264e+02,3.650276622354105598e+02
2.922029254342627382e+02,2.922029254342627951e+02,2.922029254342627951e+02,2.922029254342627951e+02,2.922029254342627951e+02,2.922029254342627951e+02,2.922029254342645572e+02,2.922029254344109290e+02,2.922029254446692335e+02,2.922029260472909868e+02,2.922029557423460915e+02,2.922041688857975146e+02,2.922442024063064423e+02,2.932616339341276444e+02,3.105122239847672745e+02,2.804034357382328153e+02
2.901021703015186404e+02,2.901021703015186972e+02,2.901021703015186972e+02,2.901021703015186972e+02,2.901021703015186972e+02,2.901021703015187541e+02,2.901021703015239837e+02,2.901021703019331994e+02,2.901021703267591079e+02,2.901021715955678246e+02,2.901022240712395615e+02,2.901039791905859033e+02,2.901504343358250821e+02,2.910877690400149049e+02,3.043320005354248110e+02,2.844537053357004197e+02
2.505531795909410846e+02,2.505531795909412835e+02,2.505531795909412835e+02,2.505531795909412835e+02,2.505531795909412835e+02,2.505531795909415962e+02,2.505531795909679431e+02,2.505531795924681262e+02,2.505531796678725129e+02,2.505531825502345100e+02,2.505532810249330851e+02,2.505558357186696412e+02,2.506125435774281129e+02,2.516138308365449348e+02,2.659185262850062941e+02,2.853187171075665560e+02
2.172359243323007547e+02,2.172359243323007547e+02,2.172359243323007547e+02,2.172359243323007547e+02,2.172359243323008400e+02,2.172359243323055011e+02,2.172359243325786338e+02,2.172359243452308419e+02,2.172359248158042817e+02,2.172359398480394077e+02,2.172363145857372899e+02,2.172446338391112306e+02,2.173832610874526381e+02,2.194680681941011926e+02,2.431393158719637881e+02,2.812555090531111546e+02
1.926891677141536832e+02,1.926891677141538821e+02,1.926891677141538821e+02,1.926891677141538821e+02,1.926891677141554737e+02,1.926891677142466506e+02,1.926891677184303546e+02,1.926891678689381138e+02,1.926891722536611553e+02,1.926892726356335572e+02,1.926911596319654905e+02,1.927187303276189994e+02,1.930805189486165716e+02,1.965867573956460035e+02,2.299461661946287450e+02,2.716787598459908963e+02
2.225783925956050666e+02,2.225783925956050098e+02,2.225783925956050098e+02,2.225783925956051519e+02,2.225783925956459370e+02,2.225783925967280936e+02,2.225783926267800439e+02,2.225783931469055688e+02,2.225783996252870907e+02,2.225784472217051757e+02,2.225784984045168642e+02,2.225771951287407546e+02,2.225100003406753046e+02,2.227979036609107482e+02,2.258685026773526090e+02,2.555136649657408725e+02
-3.558322888229519254e+00,-3.558322888225693870e+00,-3.558322888221503444e+00,-3.558322887992368955e+00,-3.558322877698859354e+00,-3.558322633610557784e+00,-3.558317260820106576e+00,-3.558231237148819393e+00,-3.557109575296081072e+00,-3.545418180697329280e+00,-3.451834424720171768e+00,-2.837399638408487856e+00,5.847418403059549963e-01,1.706932571397582521e+01,1.211967474235089526e+02,2.323504803529031051e+02
2.792166486715265137e+02,2.792166486715331644e+02,2.792166486715396445e+02,2.792166486712962410e+02,2.792166486739270113e+02,2.792166484811954774e+02,2.792166435752978941e+02,2.792165790415546098e+02,2.792158348037427231e+02,2.792098360970092017e+02,2.791690331764031612e+02,2.789363120501826643e+02,2.776907043058571958e+02,2.707253571191635046e+02,2.593234551182517862e+02,1.996505353732443666e+02
1.242165106538244856e+02,1.242165106620339401e+02,1.242165106702436503e+02,1.242165109912482706e+02,1.242165152754494528e+02,1.242165639536178787e+02,1.242169226367048509e+02,1.242192343010784441e+02,1.242291786495946866e+02,1.242634250265308253e+02,1.242980860506861944e+02,1.240512727062419316e+02,1.217311719743247238e+02,1.133914121336573686e+02,1.299264956016336612e+02,1.928942983840677527e+02
