3.794228729212121607e+02,3.794228729212121607e+02,3.794228729212122175e+02,3.794228729212285884e+02,3.794228729230171098e+02,3.794228730759853079e+02,3.794228822336320377e+02,3.809789767177951489e+02
2.932180264702384420e+02,2.932180264705785930e+02,2.932180265721287924e+02,2.932180395291007926e+02,2.932194011913325085e+02,2.933307620689395776e+02,2.995701331547069799e+02,2.961846318717718418e+02
2.892947751773971845e+02,2.892947751778926317e+02,2.892947753050326583e+02,2.892947891233019959e+02,2.892960244243487296e+02,2.893838276106192211e+02,2.940203331293366205e+02,2.935177377787456408e+02
2.624969220150042588e+02,2.624969220156323217e+02,2.624969221591942414e+02,2.624969361682246358e+02,2.624980817409010569e+02,2.625760738810941461e+02,2.670185899424239437e+02,2.896285317201359248e+02
2.463786692199559809e+02,2.463786692217148584e+02,2.463786695740766675e+02,2.463786999618285449e+02,2.463809112957017931e+02,2.465145340002541730e+02,2.530268464391973851e+02,2.840170460810525697e+02
2.281864070334353869e+02,2.281864070389344761e+02,2.281864079055232821e+02,2.281864673708681437e+02,2.281899908976898246e+02,2.283696027997759188e+02,2.360406386262921217e+02,2.760441115331677224e+02
2.071332414067369996e+02,2.071332414282960031e+02,2.071332439135909453e+02,2.071333698789221103e+02,2.071390391816973988e+02,2.073715260615196598e+02,2.160511751030882976e+02,2.649599531269866475e+02
1.856868099144705866e+02,1.856868100232023551e+02,1.856868189915650191e+02,1.856871435694964134e+02,1.856976535015178627e+02,1.860215997671750756e+02,1.960791327313048953e+02,2.500080428124145158e+02
1.652315312435446515e+02,1.652315318107092992e+02,1.652315656104082393e+02,1.652324483534764852e+02,1.652529984426417400e+02,1.657167754840825182e+02,1.772075634859548074e+02,2.306383153920195639e+02
1.445773147895865520e+02,1.445773176102152036e+02,1.445774417802570326e+02,1.445798556943081223e+02,1.446215211919990224e+02,1.453213073417483372e+02,1.588777001190350404e+02,2.068191902310871058e+02
1.287132294032786888e+02,1.287132409621490012e+02,1.287136378566797248e+02,1.287197308149899584e+02,1.288027480699901162e+02,1.298872108161021401e+02,1.466929642469587236e+02,1.793358909615339201e+02
1.265976627705683200e+02,1.265976920316067407e+02,1.265985246657709951e+02,1.266092126745635937e+02,1.267305057222523601e+02,1.280250127286724080e+02,1.436402139940367988e+02,1.498611577928695908e+02
