4.806648454859384856e+01,4.806648454859384856e+01,4.806648454859191588e+01,4.806648454834009954e+01,4.806648452071721067e+01,4.806648215819927827e+01,4.806634072272601088e+01,0.000000000000000000e+00
3.609059209628646272e+02,3.609059209621647142e+02,3.609059207532469031e+02,3.609058940959226902e+02,3.609030924612095532e+02,3.606738684531562171e+02,3.475861063480302278e+02,0.000000000000000000e+00
3.683809131736059612e+02,3.683809131726063697e+02,3.683809129159993745e+02,3.683808850158958421e+02,3.683783894256071676e+02,3.682008009554867840e+02,3.586793760306031800e+02,0.000000000000000000e+00
4.176637718204185603e+02,4.176637718192978923e+02,4.176637715628797878e+02,4.176637465083576899e+02,4.176616938101713572e+02,4.175215347316562315e+02,4.094222592183930374e+02,0.000000000000000000e+00
4.428317129649540789e+02,4.428317129619845787e+02,4.428317123662162089e+02,4.428316608885851906e+02,4.428279046503487848e+02,4.425999513622461450e+02,4.312573228002114547e+02,0.000000000000000000e+00
4.681652048027252135e+02,4.681652047938975443e+02,4.681652033997286253e+02,4.681651074519663780e+02,4.681593981136095408e+02,4.678663909266232395e+02,4.550190356548665704e+02,0.000000000000000000e+00
4.946899804786511368e+02,4.946899804456845686e+02,4.946899766343551619e+02,4.946897826943053360e+02,4.946810022016376820e+02,4.943174595345608395e+02,4.803100176960414274e+02,0.000000000000000000e+00
5.187788528659698386e+02,5.187788527063729589e+02,5.187788394985841478e+02,5.187783592694656818e+02,5.187626965857363075e+02,5.182739387525294887e+02,5.025207422755404423e+02,0.000000000000000000e+00
5.389711365539639019e+02,5.389711357475241584e+02,5.389710875044394243e+02,5.389698208210169241e+02,5.389400842353309145e+02,5.382588660252429236e+02,5.206199989864861664e+02,0.000000000000000000e+00
5.574870977134548866e+02,5.574870938224901238e+02,5.574869218115344438e+02,5.574835584546352720e+02,5.574249774504728521e+02,5.564247563007502322e+02,5.360372708870651195e+02,0.000000000000000000e+00
5.682090899152345855e+02,5.682090742121641824e+02,5.682085325109328551e+02,5.682001656287134210e+02,5.680851184202267632e+02,5.665563907178177487e+02,5.414727880926583339e+02,0.000000000000000000e+00
5.592818020395873191e+02,5.592817609095859552e+02,5.592805830723798408e+02,5.592653411505827989e+02,5.590903207321809987e+02,5.571822941747997220e+02,5.324754094485107316e+02,0.000000000000000000e+00
5.789090668202566121e+02,5.789089680119160448e+02,5.789064649150723199e+02,5.788775357963639863e+02,5.785806945259132590e+02,5.756895616283509298e+02,5.418731454053864809e+02,0.000000000000000000e+00
5.297112329190138098e+02,5.297110881348571638e+02,5.297075866084657036e+02,5.296689274201982016e+02,5.292908346451165471e+02,5.259345731368559882e+02,4.920631792839801051e+02,0.000000000000000000e+00
5.216901260897279826e+02,5.216899616400791047e+02,5.216860483343671149e+02,5.216433426932824204e+02,5.212329289382820434e+02,5.175965864760063369e+02,4.844900473140792201e+02,0.000000000000000000e+00
4.938427553934627099e+02,4.938425213490954775e+02,4.938368168085680736e+02,4.937724049796324834e+02,4.931143111305664775e+02,4.872239107233773439e+02,4.288326992625562752e+02,0.000000000000000000e+00
3.549351781166548676e+02,3.549350571426273291e+02,3.549321989008387845e+02,3.549007818676718671e+02,3.545977747750259255e+02,3.517315138387527895e+02,3.328246397645006596e+02,0.000000000000000000e+00
3.655727441598166365e+02,3.655725042658602888e+02,3.655665099508025264e+02,3.654970362517920535e+02,3.647659634008451803e+02,3.579511083759030043e+02,2.886839424221909667e+02,0.000000000000000000e+00
1.696045645333384471e+02,1.696044412413371560e+02,1.696013172360217993e+02,1.695646046639090514e+02,1.691835959637168685e+02,1.655977863716540526e+02,1.397574565563222961e+02,0.000000000000000000e+00
1.089394937117023687e+02,1.089393666372659908e+02,1.089360150512592611e+02,1.088953209036691021e+02,1.084555532031774874e+02,1.042911607571217587e+02,7.190596791705760893e+01,0.000000000000000000e+00
3.668647766188469461e+01,3.668645998860361601e+01,3.668596445634761949e+01,3.667955222781404245e+01,3.660554922444628545e+01,3.585417437323861378e+01,2.999172986541553598e+01,0.000000000000000000e+00
1.885691428455230678e+01,1.885691274389171213e+01,1.885686629792915170e+01,1.885620666640898691e+01,1.884736938166728137e+01,1.873091122501132944e+01,1.725333740901770696e+01,0.000000000000000000e+00
1.147764918141498747e+01,1.147764911938365628e+01,1.147764689465976673e+01,1.147760534392652865e+01,1.147671656851325217e+01,1.145427617715154156e+01,1.089192712712381095e+01,0.000000000000000000e+00
7.369939122916124852e+00,7.369939120175922120e+00,7.369938985059460101e+00,7.369934600181027307e+00,7.369751098255525434e+00,7.361850111666186081e+00,7.078705267814032531e+00,0.000000000000000000e+00
4.820408631337441463e+00,4.820408631193243920e+00,4.820408616523847556e+00,4.820407637907579534e+00,4.820342668041515566e+00,4.816679268497410682e+00,4.657948298662811126e+00,0.000000000000000000e+00
3.182542607024648085e+00,3.182542607004372748e+00,3.182542602953080557e+00,3.182542223550299809e+00,3.182511957635605793e+00,3.180565345924442067e+00,3.086066276448096612e+00,0.000000000000000000e+00
