3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,0.000000000000000000e+00
1.278116304189985897e+01,1.278116307349300307e+01,1.278116288471786177e+01,1.278116293920528435e+01,1.278116122326455084e+01,1.278114787530100571e+01,1.278106677297868643e+01,1.278076855091016739e+01,1.278069940832410012e+01,1.278705500280641161e+01,1.277301269202642331e+01,1.093523544873099063e+01,3.943091618942753840e+00,1.602849762572591601e+02,0.000000000000000000e+00
3.114260640678843401e+02,3.114260640679044059e+02,3.114260640674983165e+02,3.114260640675056493e+02,3.114260640652285019e+02,3.114260640487963201e+02,3.114260639647700373e+02,3.114260638013515745e+02,3.114260652755268097e+02,3.114260823282331785e+02,3.114260067244915717e+02,3.114159928436641280e+02,3.111854886944198029e+02,3.098098753471838336e+02,0.000000000000000000e+00
4.969119908984824860e+02,4.969119908984846461e+02,4.969119908985685470e+02,4.969119908987637473e+02,4.969119909002641293e+02,4.969119909119847875e+02,4.969119909704330098e+02,4.969119910497972228e+02,4.969119895350796128e+02,4.969119760305302975e+02,4.969119195647691640e+02,4.969108001509989094e+02,4.968568862224101395e+02,4.925822082883973394e+02,0.000000000000000000e+00
5.448788985004727010e+02,5.448788985003920970e+02,5.448788985001266383e+02,5.448788984986035757e+02,5.448788984909247120e+02,5.448788984554095123e+02,5.448788983946686812e+02,5.448788992455749849e+02,5.448789108172516080e+02,5.448790025673052924e+02,5.448793866094783880e+02,5.448676892617846761e+02,5.443414395361807010e+02,5.280501360748081652e+02,0.000000000000000000e+00
5.019386562211946057e+02,5.019386562214267542e+02,5.019386562226089268e+02,5.019386562304106860e+02,5.019386562781921839e+02,5.019386565340803372e+02,5.019386575218150028e+02,5.019386586363314109e+02,5.019386386255853836e+02,5.019383601803057786e+02,5.019332736661919512e+02,5.018268600347212214e+02,4.999651044296063560e+02,4.700329860671999427e+02,0.000000000000000000e+00
4.717675925169205584e+02,4.717675925167339983e+02,4.717675925147479461e+02,4.717675924988721476e+02,4.717675923805386446e+02,4.717675915782550646e+02,4.717675870350507807e+02,4.717675673996168939e+02,4.717674869942784994e+02,4.717663908710601959e+02,4.717442325089461974e+02,4.714165724627976033e+02,4.675811941383256567e+02,4.259225360644001057e+02,0.000000000000000000e+00
4.557881008661716464e+02,4.557881008661830720e+02,4.557881008671904510e+02,4.557881008818910686e+02,4.557881010494553493e+02,4.557881026450438640e+02,4.557881145654548050e+02,4.557881696207218170e+02,4.557880367091942730e+02,4.557816138244060653e+02,4.556956354231826936e+02,4.548725114484860228e+02,4.481389719818575941e+02,3.943223642393487012e+02,0.000000000000000000e+00
4.429140710161777292e+02,4.429140710173836624e+02,4.429140710280837538e+02,4.429140710939205974e+02,4.429140713924095394e+02,4.429140712758940595e+02,4.429140467306402229e+02,4.429136702874700404e+02,4.429096546235943492e+02,4.428749532018604214e+02,4.426188425302181031e+02,4.409328300809751227e+02,4.303751678269865693e+02,3.627849313125699950e+02,0.000000000000000000e+00
4.269120745717713703e+02,4.269120745674120485e+02,4.269120745236629091e+02,4.269120741522610842e+02,4.269120708567547808e+02,4.269120419594332816e+02,4.269118013308867035e+02,4.269099426332426788e+02,4.268967851149640751e+02,4.268116858637164341e+02,4.263049763960050882e+02,4.234650380620872170e+02,4.079415194881636353e+02,3.250195795525099243e+02,0.000000000000000000e+00
4.048400747964973334e+02,4.048400747986136707e+02,4.048400747451751727e+02,4.048400739046776948e+02,4.048400649033926584e+02,4.048399841094473572e+02,4.048393439645928993e+02,4.048347827423201579e+02,4.048053046273913083e+02,4.046314307156363270e+02,4.036879343438118894e+02,3.989224743601039904e+02,3.763182720755610831e+02,2.800608943182043618e+02,0.000000000000000000e+00
3.700817201103345155e+02,3.700817199783097635e+02,3.700817187898953193e+02,3.700817105145271739e+02,3.700816540234609988e+02,3.700812825305189904e+02,3.700789622059449471e+02,3.700653409359587158e+02,3.699907905953563727e+02,3.696126533574806672e+02,3.678418075272588794e+02,3.602060733716849086e+02,3.302560872817192035e+02,2.303523461097163931e+02,0.000000000000000000e+00
3.138429393507155396e+02,3.138429389866740280e+02,3.138429359051405640e+02,3.138429156995289873e+02,3.138427864240544523e+02,3.138419929922142728e+02,3.138373879053100381e+02,3.138123879361239119e+02,3.136865833022977768e+02,3.131042858484815952e+02,3.106428515537957651e+02,3.012279377503172668e+02,2.693715281402131154e+02,1.802514987969771028e+02,0.000000000000000000e+00
2.404385655540482389e+02,2.404385652811280067e+02,2.404385628825782248e+02,2.404385466274859482e+02,2.404384392951717473e+02,2.404377613907483351e+02,2.404337294899457618e+02,2.404114300539653186e+02,2.402980016799452869e+02,2.397728372970182704e+02,2.375828336838460473e+02,2.294667413381918095e+02,2.034114605742140611e+02,1.350079849148769142e+02,0.000000000000000000e+00
1.685756396208892340e+02,1.685756395463768627e+02,1.685756388342450407e+02,1.685756336039722783e+02,1.685755960214864331e+02,1.685753370408537535e+02,1.685736541060908849e+02,1.685634848191571962e+02,1.685070838658353409e+02,1.682236790536152000e+02,1.669513100256153280e+02,1.619328490727426697e+02,1.449949916342549159e+02,9.839275128284995731e+01,0.000000000000000000e+00
1.122551623266780041e+02,1.122551623182173159e+02,1.122551622270309366e+02,1.122551614718865949e+02,1.122551552917665560e+02,1.122551063738135895e+02,1.122547385431400073e+02,1.122521514248783632e+02,1.122353833138731574e+02,1.121367832899737635e+02,1.116197726911112653e+02,1.092514707493471064e+02,1.000354136415794102e+02,7.088543030111650012e+01,0.000000000000000000e+00
7.335772576585411286e+01,7.335772576540777834e+01,7.335772575981555121e+01,7.335772570570287598e+01,7.335772517937142823e+01,7.335772015315266970e+01,7.335767394465163704e+01,7.335727213216809162e+01,7.335402505733584633e+01,7.333009334938302004e+01,7.317256710668212349e+01,7.226909256463892461e+01,6.789367102083650707e+01,5.078764091099208144e+01,0.000000000000000000e+00
