2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02,2.979999999999999432e+02
5.461871265762374605e+03,5.461871259224159985e+03,5.461871290748890715e+03,5.461871266338806890e+03,5.461871440073503436e+03,5.461872909256466301e+03,5.461883152602346854e+03,5.461927597090201743e+03,5.461984532130282787e+03,5.461087633393652141e+03,5.452348840372084851e+03,5.590122889044639123e+03,6.400901812474557664e+04,3.722203407823216139e+02,2.958809328826135925e+02
2.349589025641968760e+02,2.349589025645622087e+02,2.349589025645259994e+02,2.349589025663477742e+02,2.349589025678839391e+02,2.349589025757753973e+02,2.349589024954970000e+02,2.349589013561017623e+02,2.349588934814382526e+02,2.349588616700119701e+02,2.349588764762598032e+02,2.349635183411513992e+02,2.350651015948430427e+02,2.356050464553051711e+02,2.927810016744631980e+02
1.316554768751298923e+02,1.316554768748605397e+02,1.316554768744818773e+02,1.316554768718915511e+02,1.316554768618278786e+02,1.316554768120081178e+02,1.316554767438598788e+02,1.316554779482640640e+02,1.316554911509808505e+02,1.316555613537528302e+02,1.316557633069657243e+02,1.316566717117672738e+02,1.316911657105229096e+02,1.344430133295960275e+02,2.882769080693074670e+02
9.644696596548814682e+01,9.644696596595085225e+01,9.644696596741410133e+01,9.644696597732257715e+01,9.644696603586801587e+01,9.644696636480880159e+01,9.644696766671702903e+01,9.644696932320066196e+01,9.644694503617364489e+01,9.644671033315501063e+01,9.644569772395307439e+01,9.645273950324515511e+01,9.683398596759133170e+01,1.083060371867714196e+02,2.818127903371207026e+02
1.243188416815453508e+02,1.243188416810323389e+02,1.243188416768731344e+02,1.243188416446459001e+02,1.243188414167518658e+02,1.243188399466075538e+02,1.243188320560274036e+02,1.243188001698950700e+02,1.243187315131731481e+02,1.243189636785338479e+02,1.243239652037337351e+02,1.244024099307534357e+02,1.256434873486686996e+02,1.444568529753862265e+02,2.726981924638678265e+02
1.402311829382779820e+02,1.402311829385656381e+02,1.402311829444922466e+02,1.402311830015992768e+02,1.402311834863100728e+02,1.402311871695057448e+02,1.402312113265199969e+02,1.402313433280103538e+02,1.402319253975917377e+02,1.402342600958471053e+02,1.402503417336264704e+02,1.404465406546744362e+02,1.427454983349929307e+02,1.661846078144243108e+02,2.601611783239650322e+02
1.440421921866946491e+02,1.440421921880558216e+02,1.440421921947317117e+02,1.440421922034947215e+02,1.440421919668948476e+02,1.440421883313003377e+02,1.440421538245735178e+02,1.440419110132992557e+02,1.440407203999747594e+02,1.440386384616917610e+02,1.440705798704808558e+02,1.445268488083913212e+02,1.484518934474633340e+02,1.752772390508936837e+02,2.434924019673395037e+02
1.424044668890558398e+02,1.424044668808432164e+02,1.424044668119649657e+02,1.424044663820448875e+02,1.424044639456678283e+02,1.424044525365261791e+02,1.424044207203511405e+02,1.424045396408182569e+02,1.424072945165324882e+02,1.424338677229883672e+02,1.426232279632721145e+02,1.437366199282013497e+02,1.494813422154664408e+02,1.770983298974933007e+02,2.223032886424400658e+02
1.387551728636491646e+02,1.387551728842105945e+02,1.387551730724880201e+02,1.387551744119840293e+02,1.387551838087269687e+02,1.387552475398215108e+02,1.387556578408038206e+02,1.387581251630573718e+02,1.387717841153954907e+02,1.388406220121686090e+02,1.391558523808398320e+02,1.404964603693051117e+02,1.462309150596870211e+02,1.719925522226118346e+02,1.968537051535908233e+02
