-1.234625536789393985e-70,-5.104424647356950866e-77,-1.998232976470607445e-76,-6.722336298949649007e-75,-1.792718832465922916e-73,-3.587596991813802312e-72,-4.873291968516491451e-71,-3.507421905878601809e-70,0.000000000000000000e+00
3.028920927923215282e-69,6.245934366155159578e-76,2.453343845591321858e-75,8.256412127715534574e-74,2.201725558512412894e-72,4.404877450942030105e-71,5.974439467600946343e-70,4.210366813701181051e-69,0.000000000000000000e+00
1.187648384140704701e-64,3.142001183231294436e-71,1.232952157324467895e-70,3.944015959634663745e-69,1.000665284532551847e-67,1.906110474294816719e-66,2.470315558394656466e-65,1.702988791077977779e-64,0.000000000000000000e+00
3.963396523541140432e-60,1.356631424885692556e-66,5.318022678323181535e-66,1.615092436923900435e-64,3.893509174047255862e-63,7.049321467270311956e-62,8.702844222745877222e-61,5.787027006952826284e-60,0.000000000000000000e+00
1.061515690658174420e-55,4.709668358302096299e-62,1.844173302082917325e-61,5.315681045993727586e-60,1.217043318026693638e-58,2.093198682652864825e-57,2.458247037238546091e-56,1.563646364199203838e-55,0.000000000000000000e+00
2.299210543168186134e-51,1.339489449695121661e-57,5.238745492184224838e-57,1.429649683410660907e-55,3.100659411143439747e-54,5.052319453424291696e-53,5.627062440631190900e-52,3.412550362166941230e-51,0.000000000000000000e+00
3.920031407775624304e-47,3.058267929348834073e-53,1.194464845889889908e-52,3.073761097346347405e-51,6.288497729236059916e-50,9.667033968027042225e-49,1.016487330520712941e-47,5.837675933252431107e-47,0.000000000000000000e+00
5.061002384530485506e-43,5.431895572142150605e-49,2.118171577228261356e-48,5.108439338347641913e-47,9.796820093223030237e-46,1.412206662148228166e-44,1.393663504917371652e-43,7.519513415377770488e-43,0.000000000000000000e+00
4.689852068660326637e-39,7.147332292151766643e-45,2.781739618431725729e-44,6.231099172127290496e-43,1.110290425851785569e-41,1.488692757087074069e-40,1.369803886207321410e-39,6.902786127365983982e-39,0.000000000000000000e+00
2.904937375612341639e-35,6.409195390202195382e-41,2.488303362577355505e-40,5.110897556500731317e-39,8.365437177482604845e-38,1.034329970171631008e-36,8.845818174817127734e-36,4.188254981374785007e-35,0.000000000000000000e+00
1.107641228660106745e-31,3.352769557319835982e-37,1.297364773833716408e-36,2.402350776269269045e-35,3.567661097131999334e-34,4.053485614063730112e-33,3.267742592058827260e-32,1.528854949458974842e-31,0.000000000000000000e+00
2.450522512938589203e-28,7.175279874419067415e-34,2.764671099234296489e-33,4.583305038909873344e-32,6.206413779154930395e-31,6.645052676047862478e-30,5.396142310382084973e-29,3.069277833270367388e-28,1.020968004039394287e-27
3.113165132213590011e-28,1.885654837256626563e-33,7.216180367926028439e-33,1.022387405022500255e-31,1.194460402344520398e-30,1.112357612358616834e-29,7.925370483308702661e-29,4.006473395349253589e-28,1.217443459539681896e-27
3.677282147141489392e-28,3.286714106704722569e-33,1.252075263616804995e-32,1.624028802625278353e-31,1.750981561847398149e-30,1.514470000368371476e-29,1.008265829535807282e-28,4.801682675749544971e-28,1.397748283940086764e-27
4.079849123096375985e-28,3.820665776645433580e-33,1.453742139478536406e-32,1.853463101849014522e-31,1.974684717807622008e-30,1.694115871797738497e-29,1.121684721191034799e-28,5.326268990534884744e-28,1.551803922680690006e-27
4.288785404765221120e-28,3.090838179039715045e-33,1.178489778382606829e-32,1.574393721584948976e-31,1.762399615299960196e-30,1.590919071482103866e-29,1.107956778012356558e-28,5.522470323131880368e-28,1.675598247635577186e-27
4.543956281367431802e-28,3.538620562241261540e-33,1.347234355997877695e-32,1.757179843490313314e-31,1.929078865167896319e-30,1.713192506402295883e-29,1.176869483974709723e-28,5.812022292122696019e-28,1.770261983754483235e-27
4.381856383365408720e-28,1.565991405339295815e-33,6.005048099760929696e-33,9.152620109709659734e-32,1.171421089776717402e-30,1.208844776599143021e-29,9.588832448178980965e-29,5.419216786998495985e-28,1.839940639331556965e-27
4.197984586512623865e-28,7.409554565264294173e-34,2.858054178032363389e-33,5.042961051066207647e-32,7.437528828635738850e-31,8.791680074943383114e-30,7.894511112705957330e-29,4.951554321792728224e-28,1.889801599685041141e-27
3.740606121886508980e-28,2.210533601646952333e-34,8.587097821730193363e-34,1.879596861768980635e-32,3.433397814779337290e-31,5.021813457079880266e-30,5.587048320405148592e-29,4.360245829150365985e-28,1.924765252917010393e-27
3.425156109110618201e-28,9.206029247434500945e-35,3.592003260376804842e-34,9.223987366858496145e-33,1.968927666238663330e-31,3.354536027808796166e-30,4.334310802104163474e-29,3.889520302941088763e-28,1.948935453540681890e-27
2.936455143543309451e-28,2.737407873891776726e-35,1.072956068175854586e-34,3.374230532277053666e-33,8.819798930653876507e-32,1.839969735571955778e-30,2.911670556619804855e-29,3.224622198110240067e-28,1.965479940656474867e-27
2.611864307571995530e-28,9.520331820468640694e-36,3.745797281087691466e-35,1.439885683460912624e-33,4.561327764490433706e-32,1.139206292931159149e-30,2.115364683879645608e-29,2.699831534466402494e-28,1.976728192096389257e-27
2.181428993803784247e-28,2.182011140705050598e-36,8.618131594925626065e-36,4.322212130082373724e-34,1.786479593185369993e-32,5.809147940300805448e-31,1.382379680648077030e-29,2.090418479030784251e-28,1.984340472854254573e-27
1.676117233559541224e-28,4.635802367707736924e-37,1.835694470715241282e-36,1.164324349224124056e-34,6.144367069777830161e-33,2.585959114564850606e-31,8.118126871846426583e-30,1.718892639854420473e-28,1.989476044149259105e-27
1.522607187270180494e-28,2.473776617284918003e-37,9.805357296823512716e-37,6.896580252079419092e-35,4.040276613295263574e-33,1.892845817720427634e-31,6.674231041727421933e-30,1.588757195662411006e-28,1.992933427778539448e-27
1.443093151203644876e-28,1.718401238631790859e-37,6.815005664964375247e-37,5.100432401729775335e-35,3.178808805434512756e-33,1.584056234051825567e-31,5.938506407737552483e-30,1.501554058257387909e-28,1.995257716439649807e-27
1.389385984489931602e-28,1.330425351471108302e-37,5.278261660584151492e-37,4.126190531050940383e-35,2.685753120694774463e-33,1.397606503292844091e-31,5.470154175146188717e-30,1.443148409602578387e-28,1.996818771170215034e-27
1.353321292675157734e-28,1.114958420651699754e-37,4.424504391493929792e-37,3.564303477952903832e-35,2.390587546597488419e-33,1.281757882472516845e-31,5.168144210645321911e-30,1.404068149939745747e-28,1.997866545640877098e-27
1.329130715487946740e-28,9.880674380723579620e-38,3.921596282924663305e-37,3.224732676629466023e-35,2.207592353142364799e-33,1.208078436161502103e-31,4.971108636806575223e-30,1.377914466535029315e-28,1.998569505660903017e-27
1.312911796938409359e-28,9.101993274478011097e-38,3.612931741028473714e-37,3.012655417623345369e-35,2.091300411182606216e-33,1.160435490798217717e-31,4.841470103545402925e-30,1.360405725577892289e-28,1.999040990853474823e-27
1.302039475950593421e-28,8.610371197674300777e-38,3.418034974841845529e-37,2.877157739254073734e-35,2.016121515672434041e-33,1.129271529817833762e-31,4.755668701289827477e-30,1.348680507268157789e-28,1.999357161386264758e-27
1.294751682559984729e-28,8.293894900750549142e-38,3.292563424717661087e-37,2.789229918538355052e-35,1.966947294777713547e-33,1.108724854130185193e-31,4.698648262348534827e-30,1.340826248053178916e-28,1.999569152827330660e-27
1.289866698424310066e-28,8.087460443869093485e-38,3.210715651264635074e-37,2.731564832390436758e-35,1.934524904376379473e-33,1.095105058511127908e-31,4.660648454211034150e-30,1.335563906621418718e-28,1.999711280108464603e-27
1.286592304474842346e-28,7.951598146194284754e-38,3.156846836078524246e-37,2.693475228783929040e-35,1.913031811795186303e-33,1.086043865029160686e-31,4.635276286580768844e-30,1.332037620540740955e-28,1.999806562185619406e-27
