1.920000000000000000e+03,1.920000000000000000e+03,1.500000000000000000e+03
4.926006646401584476e+03,4.373266227523442467e+03,1.132083675959338052e+03
1.654940036209090295e+03,1.491163522763963783e+03,7.121810231154247504e+02
7.942893564585230024e+02,7.249943144706030580e+02,4.633283376536389824e+02
4.438044385905827767e+02,4.093669974336098107e+02,3.063463065057749759e+02
2.670251256665466144e+02,2.486789602723130201e+02,2.040807701559516829e+02
1.669788302234077548e+02,1.569763350031492735e+02,1.364234819676856318e+02
1.065847726126543336e+02,1.011653519957075673e+02,9.134097270692934956e+01
6.880723306013322826e+01,6.595439347764347815e+01,6.120264759853437653e+01
4.474781277782525279e+01,4.330667856116568970e+01,4.102492858417303268e+01
2.928707377920578381e+01,2.858668173221133202e+01,2.750685105837278854e+01
1.928514752364826990e+01,1.895317318495106207e+01,1.844767576575291912e+01
1.276768212853767004e+01,1.261184337942878386e+01,1.237581892286359420e+01
8.490067313418460770e+00,8.416747534944645892e+00,8.305943121182172817e+00
5.665435423856720831e+00,5.630557597228284195e+00,5.577889189263514069e+00
3.791653326772590482e+00,3.774754839516290428e+00,3.749240407272376618e+00
2.544541123147479045e+00,2.536145377160897052e+00,2.523466972367303551e+00
1.712625596535636507e+00,1.708316140564948737e+00,1.701808577754430285e+00
1.156790684247356982e+00,1.154498691526636867e+00,1.151035189192126884e+00
7.855534905547151281e-01,7.840768645126848790e-01,7.818409889869768481e-01
5.377677387150993082e-01,5.364127297048356668e-01,5.343628027427789196e-01
