6.780454915285362427e-02,6.780454915285362427e-02,6.780454915285362427e-02,6.780454915285362427e-02,6.780454915285362427e-02,6.780454915285362427e-02,6.780454915285362427e-02,6.780454915285362427e-02,6.780454915285362427e-02,6.780454915285362427e-02,6.780454915285362427e-02,6.780454915285362427e-02,6.780454915285362427e-02,6.780454915285362427e-02,6.780454915285362427e-02
6.106018860523714517e-04,6.106018861653352350e-04,6.106018855920559638e-04,6.106018860074156592e-04,6.106018827763805366e-04,6.106018552689526689e-04,6.106016648357661964e-04,6.106008458991529038e-04,6.105998580549490060e-04,6.106169391222694481e-04,6.107801866791184560e-04,6.081740347779701714e-04,5.202340976142678583e-04,6.000802646354043597e-03,4.578042846353135714e-02
1.411673021231391878e-01,1.411673021229795932e-01,1.411673021232097702e-01,1.411673021224420510e-01,1.411673021273758544e-01,1.411673021926671545e-01,1.411673027582671103e-01,1.411673059882069536e-01,1.411673168302644554e-01,1.411673134090346837e-01,1.411667517840882458e-01,1.411566292279414769e-01,1.411171348854541041e-01,1.429529615580212853e-01,3.101721886916981863e-02
1.542903813131094037e-01,1.542903813132947000e-01,1.542903813137363189e-01,1.542903813162636306e-01,1.542903813196087881e-01,1.542903812594958735e-01,1.542903804010329893e-01,1.542903739612340175e-01,1.542903430764886730e-01,1.542902563589770570e-01,1.542902687406332851e-01,1.542981936064309334e-01,1.544981529482226945e-01,1.530247539061521389e-01,2.112114353424394617e-02
7.804814283549936504e-02,7.804814283526750884e-02,7.804814283401342867e-02,7.804814282681754589e-02,7.804814279377897401e-02,7.804814270649490515e-02,7.804814307765554904e-02,7.804814973648070697e-02,7.804819644038911430e-02,7.804839460335163959e-02,7.804917738116697035e-02,7.805939658649659052e-02,7.818714477168320354e-02,7.657135833695054294e-02,1.448760586016403090e-02
4.197328173302490584e-02,4.197328173329650108e-02,4.197328173560938014e-02,4.197328175098232611e-02,4.197328184267762330e-02,4.197328229972039498e-02,4.197328388828405754e-02,4.197328489582807798e-02,4.197325221750124180e-02,4.197302191494808182e-02,4.197281756305670103e-02,4.198429507639506175e-02,4.210439546027139324e-02,4.113742025969870791e-02,1.004101258109565964e-02
2.629292059978614524e-02,2.629292059948239862e-02,2.629292059619028205e-02,2.629292057163774496e-02,2.629292040346106057e-02,2.629291937672234916e-02,2.629291406706951717e-02,2.629289282668411873e-02,2.629284559557484510e-02,2.629300224936703678e-02,2.629586989530908678e-02,2.632065686797775694e-02,2.645573344513424408e-02,2.562974278698899183e-02,7.060371969568888899e-03
1.764238039550605763e-02,1.764238039567299701e-02,1.764238039821906801e-02,1.764238042128811815e-02,1.764238060765655272e-02,1.764238194889327510e-02,1.764239044442572971e-02,1.764243723126203423e-02,1.764266151201583296e-02,1.764365622811564505e-02,1.764851615320019856e-02,1.767631339395788967e-02,1.779076602277453872e-02,1.685815978203341475e-02,5.062388817634492361e-03
1.212832399379088280e-02,1.212832399425129055e-02,1.212832399688975812e-02,1.212832400564060886e-02,1.212832400103247207e-02,1.212832359818471172e-02,1.212831939460548222e-02,1.212829106181375662e-02,1.212816641201003992e-02,1.212801566809565759e-02,1.213103041290776625e-02,1.216074502848214778e-02,1.226035603112104501e-02,1.117607038821534331e-02,3.723100659251442519e-03
8.465814407199401259e-03,8.465814405579400251e-03,8.465814392834516977e-03,8.465814317895403035e-03,8.465813916472823830e-03,8.465812102515204302e-03,8.465806534195732119e-03,8.465810487755284774e-03,8.466037846356791116e-03,8.468146982188807029e-03,8.481031281159193136e-03,8.534253898368886551e-03,8.594330337564832709e-03,7.403463223573550182e-03,2.825348959269096544e-03
6.154213589611040071e-03,6.154213592045729674e-03,6.154213613994524885e-03,6.154213766317929643e-03,6.154214796378497734e-03,6.154221447712417137e-03,6.154261696276341551e-03,6.154485769384829622e-03,6.155607871830970704e-03,6.160486627379403377e-03,6.177528817779860161e-03,6.212720000450300956e-03,6.124277627769391177e-03,4.966887888977045314e-03,2.223567998408359538e-03
