6.780454915285362254e-03,6.780454915285362254e-03,6.780454915285362254e-03
2.272197922202760095e-02,2.000012938485887931e-02,4.548371650496343260e-03
7.636240533712026698e-03,6.802211263900809039e-03,3.052161493687532111e-03
3.688656594687181670e-03,3.328778993074046292e-03,2.049221832496493124e-03
2.065024570212442307e-03,1.885349562737553743e-03,1.376931272635922160e-03
1.243196611279386498e-03,1.147696686583700833e-03,9.262814336008610983e-04
7.785330070606411154e-04,7.267071374305504941e-04,6.242018127529360338e-04
4.988153947885649040e-04,4.708869077092819834e-04,4.217117873997189553e-04
3.244716581196285679e-04,3.098419828107201669e-04,2.859786642831972886e-04
2.138845405589464145e-04,2.065088413141959308e-04,1.949940309471659828e-04
1.431047457384322869e-04,1.395050826171641137e-04,1.340052073408220580e-04
9.746862740636170954e-05,9.574017048559703609e-05,9.312317629335954521e-05
6.780327481008134908e-05,6.697265208605593725e-05,6.571913135959302872e-05
4.836487160948396908e-05,4.796004863807922929e-05,4.734965069802854384e-05
3.554303223602723770e-05,3.534093722020263380e-05,3.503621957531739557e-05
2.704344211060744015e-05,2.693931235290438264e-05,2.678227985828503992e-05
2.138910604272219174e-05,2.133344049596147451e-05,2.124949860718870553e-05
1.761850902938733249e-05,1.758748278529246976e-05,1.754076442424854865e-05
1.509966149718078819e-05,1.508171640013043137e-05,1.505472555600624348e-05
1.343321980857415392e-05,1.341527471152379710e-05,1.338828386739960921e-05
1.176677811996751965e-05,1.174883302291716283e-05,1.227123459797710710e-05
