3.519737106776584596e+02,3.519737106776584596e+02,0.000000000000000000e+00
7.284768146591585491e+02,6.483790677572287677e+02,0.000000000000000000e+00
4.131753980347522770e+02,3.302471571505788006e+02,0.000000000000000000e+00
2.772871151179344338e+02,2.020883129616240979e+02,0.000000000000000000e+00
2.004776321084749497e+02,1.355361086411833753e+02,0.000000000000000000e+00
1.495252061503277616e+02,9.562322912240294670e+01,0.000000000000000000e+00
1.115614668371077443e+02,6.869495394210785832e+01,0.000000000000000000e+00
8.135326414907405024e+01,4.894614295054429220e+01,0.000000000000000000e+00
5.727299998441932871e+01,3.406428575741806952e+01,0.000000000000000000e+00
3.906042475846609818e+01,2.315554662291437538e+01,0.000000000000000000e+00
2.624662784762243106e+01,1.557605291930345359e+01,0.000000000000000000e+00
1.770098114960723379e+01,1.053015011454817085e+01,0.000000000000000000e+00
1.212024910725512150e+01,7.226986453642328279e+00,0.000000000000000000e+00
8.478997734966650768e+00,5.065069284959475837e+00,0.000000000000000000e+00
6.090586793446396641e+00,3.643199251087341661e+00,0.000000000000000000e+00
4.515137871245738843e+00,2.703384247736647872e+00,0.000000000000000000e+00
3.471762031579427532e+00,2.080058231480149900e+00,0.000000000000000000e+00
2.780122331191797524e+00,1.666429918514996888e+00,0.000000000000000000e+00
2.319578675096733544e+00,1.391078869310590438e+00,0.000000000000000000e+00
2.015806215221558784e+00,1.209517668134967527e+00,0.000000000000000000e+00
1.625991665349368898e+00,9.764515806302291878e-01,0.000000000000000000e+00
