1.778778882237914177e-05,1.778778882237914177e-05,1.778778882237914177e-05,1.778778882237914177e-05,1.778778882237914177e-05,1.778778882237914177e-05,1.778778882237914177e-05,1.778778882237914177e-05
1.749502882768573655e-05,1.749502882768583819e-05,1.749502882775994341e-05,1.749502884929575271e-05,1.749503383390752932e-05,1.749592579111328020e-05,1.760766512027609176e-05,1.770268017299701072e-05
1.706821345333146337e-05,1.706821345333174459e-05,1.706821345349491363e-05,1.706821349220951671e-05,1.706822056273924224e-05,1.706919599856402322e-05,1.716943828202906853e-05,1.757806247997317081e-05
1.556371769123604401e-05,1.556371769123712483e-05,1.556371769173905961e-05,1.556371778157048831e-05,1.556373077427494159e-05,1.556514869299063667e-05,1.568799166499361181e-05,1.739600708604311445e-05
1.469035877074303184e-05,1.469035877075038748e-05,1.469035877321709988e-05,1.469035910532180156e-05,1.469039322118883738e-05,1.469318100909923099e-05,1.486501337953215980e-05,1.713186236757417632e-05
1.367046182091475812e-05,1.367046182098750469e-05,1.367046183785200013e-05,1.367046335147108284e-05,1.367056921670177120e-05,1.367621194520026575e-05,1.392752109823971047e-05,1.675300590308999161e-05
1.401188405678070288e-05,1.401188405726399277e-05,1.401188413065530648e-05,1.401188849734398658e-05,1.401209122311355164e-05,1.401961676199951552e-05,1.423934786757734473e-05,1.621884029504875246e-05
1.250921516406705449e-05,1.250921516975284107e-05,1.250921575920897458e-05,1.250923991424294363e-05,1.251002328130540677e-05,1.253018327869546362e-05,1.295593185755226353e-05,1.548368730111185755e-05
1.325850902098847336e-05,1.325850904506349431e-05,1.325851082904401987e-05,1.325856362616668801e-05,1.325980844860603325e-05,1.328324324202947599e-05,1.362558345390516021e-05,1.450471037808303503e-05
1.250874698272444414e-05,1.250874709995537105e-05,1.250875349922480633e-05,1.250889511627986251e-05,1.251142085451515678e-05,1.254752892553384287e-05,1.293716983103623938e-05,1.325617380131992388e-05
1.187398514195879083e-05,1.187398539968952910e-05,1.187399684797797603e-05,1.187420499512097936e-05,1.187726208427002042e-05,1.191282945587756374e-05,1.219918224844982786e-05,1.174787675736504586e-05
1.066801961097042189e-05,1.066801996840856781e-05,1.066803388333647659e-05,1.066825628896819406e-05,1.067110858513290487e-05,1.069926680551976733e-05,1.086689061659860320e-05,1.003981792148081751e-05
9.059077173621374372e-06,9.059077434260901708e-06,9.059087159898524837e-06,9.059235106480852654e-06,9.061004742404865433e-06,9.076426359169739944e-06,9.135771013084455580e-06,8.241560661617539877e-06
7.253533380051529727e-06,7.253533472459243017e-06,7.253537019338393705e-06,7.253591305038124536e-06,7.254214869328144355e-06,7.258720106855568013e-06,7.252301324442236896e-06,6.489945050538474991e-06
