2.979999999999998863e+02,2.979999999999998863e+02,2.979999999999998863e+02,2.979999999999998863e+02,2.979999999999998863e+02,2.979999999999999432e+02,2.979999999999998863e+02,2.979999999999998863e+02,2.979999999999998863e+02,2.979999999999998863e+02,2.979999999999998863e+02,2.979999999999998863e+02
2.979786905720225150e+02,2.979786905720227992e+02,2.979786905720227423e+02,2.979786905720228560e+02,2.979786905720225150e+02,2.979786905720228560e+02,2.979786905720227992e+02,2.979786905720229129e+02,2.979786905720226855e+02,2.979786905720227992e+02,2.979786905720226855e+02,2.979786905720225150e+02
2.979469063859398830e+02,2.979469063859400535e+02,2.979469063859398261e+02,2.979469063859398830e+02,2.979469063859401103e+02,2.979469063859398830e+02,2.979469063859398830e+02,2.979469063859399967e+02,2.979469063859400535e+02,2.979469063859397124e+02,2.979469063859398830e+02,2.979469063859398830e+02
2.978995027332105110e+02,2.978995027332100562e+02,2.978995027332105110e+02,2.978995027332099994e+02,2.978995027332105110e+02,2.978995027332107384e+02,2.978995027332105110e+02,2.978995027332112500e+02,2.978995027332105110e+02,2.978995027332105110e+02,2.978995027332105110e+02,2.978995027332104542e+02
2.978288132235776970e+02,2.978288132235776970e+02,2.978288132235776970e+02,2.978288132235772991e+02,2.978288132235771855e+02,2.978288132235776970e+02,2.978288132235771855e+02,2.978288132235771855e+02,2.978288132235776970e+02,2.978288132235776970e+02,2.978288132235776970e+02,2.978288132235773560e+02
2.977234200918266538e+02,2.977234200918281317e+02,2.977234200918276201e+02,2.977234200918276770e+02,2.977234200918276770e+02,2.977234200918269380e+02,2.977234200918276770e+02,2.977234200918277338e+02,2.977234200918274496e+02,2.977234200918273928e+02,2.977234200918276770e+02,2.977234200918271654e+02
2.975663325642019004e+02,2.975663325642017867e+02,2.975663325642017867e+02,2.975663325642017867e+02,2.975663325642018435e+02,2.975663325642019004e+02,2.975663325642017867e+02,2.975663325642018435e+02,2.975663325642017298e+02,2.975663325642019004e+02,2.975663325642018435e+02,2.975663325642017867e+02
2.973322977800479521e+02,2.973322977800479521e+02,2.973322977800476679e+02,2.973322977800481794e+02,2.973322977800479521e+02,2.973322977800477247e+02,2.973322977800479521e+02,2.973322977800479521e+02,2.973322977800481226e+02,2.973322977800478952e+02,2.973322977800479521e+02,2.973322977800475542e+02
2.969838521258761830e+02,2.969838521258761830e+02,2.969838521258762398e+02,2.969838521258762398e+02,2.969838521258761830e+02,2.969838521258761830e+02,2.969838521258761830e+02,2.969838521258761830e+02,2.969838521258761830e+02,2.969838521258761830e+02,2.969838521258761830e+02,2.969838521258761830e+02
2.964655692870671260e+02,2.964655692870673533e+02,2.964655692870670691e+02,2.964655692870671260e+02,2.964655692870670123e+02,2.964655692870671828e+02,2.964655692870671828e+02,2.964655692870671828e+02,2.964655692870671828e+02,2.964655692870671828e+02,2.964655692870671828e+02,2.964655692870672397e+02
