-4.828706815989622443e-78,-1.898193139791420861e-77,-7.702753565072659083e-76,-2.445555797158748468e-74,-5.779685333993494081e-73,-9.176478446619115361e-72,-7.708439371828782425e-71,0.000000000000000000e+00
5.897370777006610734e-77,2.324168580854926969e-76,9.434073167817578981e-75,2.995204596997383289e-73,7.077351425278301141e-72,1.122448936147689788e-70,9.272921160455068491e-70,0.000000000000000000e+00
3.943735215288830761e-72,1.552588757583129630e-71,5.899042271111329284e-70,1.756975703619001434e-68,3.900236185463010229e-67,5.841375852335797415e-66,4.653151369294569816e-65,0.000000000000000000e+00
2.232020867467626492e-67,8.777278987402431484e-67,3.122840340120770165e-65,8.725472314302350954e-64,1.818481428278144338e-62,2.566107854034231708e-61,1.950477837234854450e-60,0.000000000000000000e+00
1.001405474255789726e-62,3.933315288289088388e-62,1.311286226163798234e-60,3.438477846512128360e-59,6.728372878771076809e-58,8.935538512772775474e-57,6.431040235020772267e-56,0.000000000000000000e+00
3.642822231868609121e-58,1.428980443829330785e-57,4.455081080193066614e-56,1.093936556601806672e-54,2.004919004302622344e-53,2.497650724540995785e-52,1.694992150983833203e-51,0.000000000000000000e+00
1.054850735800558325e-53,4.131868724715595193e-53,1.199459470950508823e-51,2.745265569928087727e-50,4.690640500026750567e-49,5.452426312115745009e-48,3.461020207947109439e-47,0.000000000000000000e+00
2.356989813047331403e-49,9.216568027450544861e-49,2.472799573853734296e-47,5.234245057770545683e-46,8.274787840763882255e-45,8.907320848534266527e-44,5.235747972191077922e-43,0.000000000000000000e+00
3.856072942696092275e-45,1.504661390370595353e-44,3.689512557943800232e-43,7.141031031444999300e-42,1.033473530213237544e-40,1.020749529752172463e-39,5.508536488465421328e-39,0.000000000000000000e+00
4.204925532286146543e-41,1.636270960848486356e-40,3.610784320417213147e-39,6.303114771055523168e-38,8.260784728560498585e-37,7.447359680191197031e-36,3.706431546403505382e-35,0.000000000000000000e+00
2.581487588915003367e-37,1.000760822707428247e-36,1.948452237722620459e-35,3.024876419571067894e-34,3.576012229527816203e-33,2.988766747883879080e-32,1.447056474301125719e-31,0.000000000000000000e+00
6.167821101680445807e-34,2.379679582554021513e-33,4.073397347770136046e-32,5.675605718040911579e-31,6.237345612556520591e-30,5.189828229285650217e-29,3.018309814628105997e-28,1.020968004039394287e-27
1.669825811729020503e-33,6.398092770626205211e-33,9.295536543470459508e-32,1.111040252247968537e-30,1.056754174089578804e-29,7.679413132256347288e-29,3.952051173793282143e-28,1.217443459539681896e-27
2.944164352763792644e-33,1.122902091926049769e-32,1.489171342254616973e-31,1.638828322014139192e-30,1.444999647031966629e-29,9.795621976933606472e-29,4.741879364657037013e-28,1.397748283940086764e-27
3.469630713849081424e-33,1.321519437086650463e-32,1.717239510655072441e-31,1.862447427447928103e-30,1.625013070245912415e-29,1.093015087482353104e-28,5.260649607252755697e-28,1.551803922680690006e-27
2.644486366910445509e-33,1.009802944951298374e-32,1.389812900616508783e-31,1.600586603494203494e-30,1.484898740830522822e-29,1.061669218584453276e-28,5.423644181964332620e-28,1.675598247635577186e-27
2.982344280150128614e-33,1.137300430837534511e-32,1.531945651427803521e-31,1.734898443157008308e-30,1.587883856276456674e-29,1.123239497398225155e-28,5.703017197551647803e-28,1.770261983754483235e-27
