1.538908593381624996e+02,1.538908593381624996e+02,1.538908593381624996e+02,1.538908593381624996e+02,1.538908593381624996e+02,1.538908593381624996e+02,1.538908593381624996e+02,1.538908593381624996e+02,1.538908593381624996e+02,1.538908593381624996e+02,1.538908593381624996e+02,1.538908593381624996e+02,1.538908593381624996e+02,1.538908593381624996e+02,1.538908593381624996e+02,1.538938687930675542e+02
4.033950902963679823e+02,4.033950902963679823e+02,4.033950902963679823e+02,4.033950902963679823e+02,4.033950902963679823e+02,4.033950902963679823e+02,4.033950902963679823e+02,4.033950902963679823e+02,4.033950902963679823e+02,4.033950902963679823e+02,4.033950902963679823e+02,4.033950902963679823e+02,4.033950902963679823e+02,4.033950902963679823e+02,3.925052523749876627e+02,8.070021428466655777e+01
2.891087697087792208e+02,2.891087697087792208e+02,2.891087697087792208e+02,2.891087697087792208e+02,2.891087697087792208e+02,2.891087697087792208e+02,2.891087697087792208e+02,2.891087697087792208e+02,2.891087697087792208e+02,2.891087697087792208e+02,2.891087697087792208e+02,2.891087697087792208e+02,2.891087697087792208e+02,2.891087697087792208e+02,2.783945120693676927e+02,8.013820297627563605e+01
2.196841161134273648e+02,2.196841161134273648e+02,2.196841161134273648e+02,2.196841161134273648e+02,2.196841161134273648e+02,2.196841161134273648e+02,2.196841161134273648e+02,2.196841161134273648e+02,2.196841161134273648e+02,2.196841161134273648e+02,2.196841161134273648e+02,2.196841161134273648e+02,2.196841161134273648e+02,2.196841161134273648e+02,2.092237394785948368e+02,7.932299606318815677e+01
1.756639926827857607e+02,1.756639926827857607e+02,1.756639926827857607e+02,1.756639926827857607e+02,1.756639926827857607e+02,1.756639926827857607e+02,1.756639926827857607e+02,1.756639926827857607e+02,1.756639926827857607e+02,1.756639926827857607e+02,1.756639926827857607e+02,1.756639926827857607e+02,1.756639926827857607e+02,1.756639926827857607e+02,1.655658250182560494e+02,7.813667321226682816e+01
1.462975504907909681e+02,1.462975504907909681e+02,1.462975504907909681e+02,1.462975504907909681e+02,1.462975504907909681e+02,1.462975504907909681e+02,1.462975504907909681e+02,1.462975504907909681e+02,1.462975504907909681e+02,1.462975504907909681e+02,1.462975504907909681e+02,1.462975504907909681e+02,1.462975504907909681e+02,1.462975504907909681e+02,1.367058795468380765e+02,7.643095920143382216e+01
1.253419837720443866e+02,1.253419837720443866e+02,1.253419837720443866e+02,1.253419837720443866e+02,1.253419837720443866e+02,1.253419837720443866e+02,1.253419837720443866e+02,1.253419837720443866e+02,1.253419837720443866e+02,1.253419837720443866e+02,1.253419837720443866e+02,1.253419837720443866e+02,1.253419837720443866e+02,1.253419837720443866e+02,1.164384455736633015e+02,7.402002246942234365e+01
1.090040917875973321e+02,1.090040917875973321e+02,1.090040917875973321e+02,1.090040917875973321e+02,1.090040917875973321e+02,1.090040917875973321e+02,1.090040917875973321e+02,1.090040917875973321e+02,1.090040917875973321e+02,1.090040917875973321e+02,1.090040917875973321e+02,1.090040917875973321e+02,1.090040917875973321e+02,1.090040917875973321e+02,1.009985407990980377e+02,7.069319366141614580e+01
9.493666613544586141e+01,9.493666613544586141e+01,9.493666613544586141e+01,9.493666613544586141e+01,9.493666613544586141e+01,9.493666613544586141e+01,9.493666613544586141e+01,9.493666613544586141e+01,9.493666613544586141e+01,9.493666613544586141e+01,9.493666613544586141e+01,9.493666613544586141e+01,9.493666613544586141e+01,9.493666613544586141e+01,8.804068027530243512e+01,6.625162942843397218e+01
8.177256913714947473e+01,8.177256913714947473e+01,8.177256913714947473e+01,8.177256913714947473e+01,8.177256913714947473e+01,8.177256913714947473e+01,8.177256913714947473e+01,8.177256913714947473e+01,8.177256913714947473e+01,8.177256913714947473e+01,8.177256913714947473e+01,8.177256913714947473e+01,8.177256913714947473e+01,8.177256913714947473e+01,7.615325668714845619e+01,6.057623992072689845e+01
