2.613555491664578199e+02,2.613555491664578199e+02,2.613555491664578199e+02,2.613555491664578199e+02,2.613555491664578199e+02,2.613555491664578199e+02,2.613555491664578199e+02,2.613555491664578199e+02,2.982694100753006410e+02
2.426430259347568494e+02,2.426430259347568494e+02,2.426430259347568494e+02,2.426430259347568494e+02,2.426430259347568494e+02,2.426430259347568494e+02,2.426430259347568494e+02,2.426430259347568494e+02,2.857466965512726347e+02
2.619095791266940410e+02,2.619095791266940410e+02,2.619095791266940410e+02,2.619095791266940410e+02,2.619095791266940410e+02,2.619095791266940410e+02,2.619095791266940410e+02,2.619095791266940410e+02,2.692553625924491598e+02
2.337853404865478524e+02,2.337853404865478524e+02,2.337853404865478524e+02,2.337853404865478524e+02,2.337853404865478524e+02,2.337853404865478524e+02,2.337853404865478524e+02,2.337853404865478524e+02,2.479554654145865698e+02
2.113947323167044772e+02,2.113947323167044772e+02,2.113947323167044772e+02,2.113947323167044772e+02,2.113947323167044772e+02,2.113947323167044772e+02,2.113947323167044772e+02,2.113947323167044772e+02,2.218614870055857295e+02
1.880343829579746568e+02,1.880343829579746568e+02,1.880343829579746568e+02,1.880343829579746568e+02,1.880343829579746568e+02,1.880343829579746568e+02,1.880343829579746568e+02,1.880343829579746568e+02,1.918878232839280429e+02
1.604117367583424709e+02,1.604117367583424709e+02,1.604117367583424709e+02,1.604117367583424709e+02,1.604117367583424709e+02,1.604117367583424709e+02,1.604117367583424709e+02,1.604117367583424709e+02,1.599012243711797225e+02
1.308822071131905034e+02,1.308822071131905034e+02,1.308822071131905034e+02,1.308822071131905034e+02,1.308822071131905034e+02,1.308822071131905034e+02,1.308822071131905034e+02,1.308822071131905034e+02,1.283395558013932032e+02
1.023434047850304864e+02,1.023434047850304864e+02,1.023434047850304864e+02,1.023434047850304864e+02,1.023434047850304864e+02,1.023434047850304864e+02,1.023434047850304864e+02,1.023434047850304864e+02,9.951579695636145573e+01
7.723285020055821803e+01,7.723285020055821803e+01,7.723285020055821803e+01,7.723285020055821803e+01,7.723285020055821803e+01,7.723285020055821803e+01,7.723285020055821803e+01,7.723285020055821803e+01,7.499389940264914856e+01
5.682885070642216618e+01,5.682885070642216618e+01,5.682885070642216618e+01,5.682885070642216618e+01,5.682885070642216618e+01,5.682885070642216618e+01,5.682885070642216618e+01,5.682885070642216618e+01,5.535898770979991212e+01
4.124000167700845765e+01,4.124000167700845765e+01,4.124000167700845765e+01,4.124000167700845765e+01,4.124000167700845765e+01,4.124000167700845765e+01,4.124000167700845765e+01,4.124000167700845765e+01,4.038641305703441731e+01
2.984482099127774291e+01,2.984482099127774291e+01,2.984482099127774291e+01,2.984482099127774291e+01,2.984482099127774291e+01,2.984482099127774291e+01,2.984482099127774291e+01,2.984482099127774291e+01,2.938877461411524195e+01
2.176125934018557828e+01,2.176125934018557828e+01,2.176125934018557828e+01,2.176125934018557828e+01,2.176125934018557828e+01,2.176125934018557828e+01,2.176125934018557828e+01,2.176125934018557828e+01,2.153105180975324373e+01
1.613883417088476691e+01,1.613883417088476691e+01,1.613883417088476691e+01,1.613883417088476691e+01,1.613883417088476691e+01,1.613883417088476691e+01,1.613883417088476691e+01,1.613883417088476691e+01,1.602700282464501669e+01
1.227789530814087193e+01,1.227789530814087193e+01,1.227789530814087193e+01,1.227789530814087193e+01,1.227789530814087193e+01,1.227789530814087193e+01,1.227789530814087193e+01,1.227789530814087193e+01,1.222495267241455608e+01
9.648438338653527069e+00,9.648438338653527069e+00,9.648438338653527069e+00,9.648438338653527069e+00,9.648438338653527069e+00,9.648438338653527069e+00,9.648438338653527069e+00,9.648438338653527069e+00,9.623803831679472509e+00
7.867294980028353812e+00,7.867294980028353812e+00,7.867294980028353812e+00,7.867294980028353812e+00,7.867294980028353812e+00,7.867294980028353812e+00,7.867294980028353812e+00,7.867294980028353812e+00,7.855964123457313875e+00
6.665033882394282294e+00,6.665033882394282294e+00,6.665033882394282294e+00,6.665033882394282294e+00,6.665033882394282294e+00,6.665033882394282294e+00,6.665033882394282294e+00,6.665033882394282294e+00,6.659862285070851762e+00
5.855400107340188676e+00,5.855400107340188676e+00,5.855400107340188676e+00,5.855400107340188676e+00,5.855400107340188676e+00,5.855400107340188676e+00,5.855400107340188676e+00,5.855400107340188676e+00,5.853051875369549073e+00
5.311010820426905532e+00,5.311010820426905532e+00,5.311010820426905532e+00,5.311010820426905532e+00,5.311010820426905532e+00,5.311010820426905532e+00,5.311010820426905532e+00,5.311010820426905532e+00,5.309948258212354055e+00
4.945343648549570759e+00,4.945343648549570759e+00,4.945343648549570759e+00,4.945343648549570759e+00,4.945343648549570759e+00,4.945343648549570759e+00,4.945343648549570759e+00,4.945343648549570759e+00,4.944863957642114727e+00
4.699891900910636799e+00,4.699891900910636799e+00,4.699891900910636799e+00,4.699891900910636799e+00,4.699891900910636799e+00,4.699891900910636799e+00,4.699891900910636799e+00,4.699891900910636799e+00,4.699675681509836167e+00
4.535209004128034849e+00,4.535209004128034849e+00,4.535209004128034849e+00,4.535209004128034849e+00,4.535209004128034849e+00,4.535209004128034849e+00,4.535209004128034849e+00,4.535209004128034849e+00,4.535111645076476350e+00
4.424750630177682886e+00,4.424750630177682886e+00,4.424750630177682886e+00,4.424750630177682886e+00,4.424750630177682886e+00,4.424750630177682886e+00,4.424750630177682886e+00,4.424750630177682886e+00,4.424706821970969983e+00
4.350677563376859958e+00,4.350677563376859958e+00,4.350677563376859958e+00,4.350677563376859958e+00,4.350677563376859958e+00,4.350677563376859958e+00,4.350677563376859958e+00,4.350677563376859958e+00,4.350657860399179455e+00
4.301011152456671205e+00,4.301011152456671205e+00,4.301011152456671205e+00,4.301011152456671205e+00,4.301011152456671205e+00,4.301011152456671205e+00,4.301011152456671205e+00,4.301011152456671205e+00,4.301002293708587665e+00
4.267712584250923591e+00,4.267712584250923591e+00,4.267712584250923591e+00,4.267712584250923591e+00,4.267712584250923591e+00,4.267712584250923591e+00,4.267712584250923591e+00,4.267712584250923591e+00,4.267708602063275514e+00
4.245389111009000516e+00,4.245389111009000516e+00,4.245389111009000516e+00,4.245389111009000516e+00,4.245389111009000516e+00,4.245389111009000516e+00,4.245389111009000516e+00,4.245389111009000516e+00,4.245387321186465890e+00
4.230423992357499330e+00,4.230423992357499330e+00,4.230423992357499330e+00,4.230423992357499330e+00,4.230423992357499330e+00,4.230423992357499330e+00,4.230423992357499330e+00,4.230423992357499330e+00,4.230423187985047129e+00
4.220392013020409117e+00,4.220392013020409117e+00,4.220392013020409117e+00,4.220392013020409117e+00,4.220392013020409117e+00,4.220392013020409117e+00,4.220392013020409117e+00,4.220392013020409117e+00,4.220391651546630207e+00
4.213667124409491649e+00,4.213667124409491649e+00,4.213667124409491649e+00,4.213667124409491649e+00,4.213667124409491649e+00,4.213667124409491649e+00,4.213667124409491649e+00,4.213667124409491649e+00,4.213666961975185643e+00
4.209159183644847424e+00,4.209159183644847424e+00,4.209159183644847424e+00,4.209159183644847424e+00,4.209159183644847424e+00,4.209159183644847424e+00,4.209159183644847424e+00,4.209159183644847424e+00,4.209159110654409730e+00
4.206137369755732713e+00,4.206137369755732713e+00,4.206137369755732713e+00,4.206137369755732713e+00,4.206137369755732713e+00,4.206137369755732713e+00,4.206137369755732713e+00,4.206137369755732713e+00,4.206137336957887385e+00
4.204111764492020953e+00,4.204111764492020953e+00,4.204111764492020953e+00,4.204111764492020953e+00,4.204111764492020953e+00,4.204111764492020953e+00,4.204111764492020953e+00,4.204111764492020953e+00,4.204111749754707361e+00
4.202753950416462381e+00,4.202753950416462381e+00,4.202753950416462381e+00,4.202753950416462381e+00,4.202753950416462381e+00,4.202753950416462381e+00,4.202753950416462381e+00,4.202753950416462381e+00,4.202753943794507840e+00
4.201843775811854975e+00,4.201843775811854975e+00,4.201843775811854975e+00,4.201843775811854975e+00,4.201843775811854975e+00,4.201843775811854975e+00,4.201843775811854975e+00,4.201843775811854975e+00,4.201843772836427071e+00
