6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000909e+03,6.000000000000000000e+03,5.999999999999998181e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03
4.026031943693581979e+03,4.026031943693581979e+03,4.026031943693581979e+03,4.026031943693581979e+03,4.026031943693581979e+03,4.026031943693581979e+03,4.026031943693581979e+03,4.026031943693581979e+03,4.026031943693581979e+03,4.026031943693581979e+03,4.026031943693581979e+03,4.026031943693581979e+03,4.026031943693581979e+03
2.702841585317331919e+03,2.702841585317331919e+03,2.702841585317331919e+03,2.702841585317331919e+03,2.702841585317331919e+03,2.702841585317331919e+03,2.702841585317331919e+03,2.702841585317331919e+03,2.702841585317331919e+03,2.702841585317331919e+03,2.702841585317331919e+03,2.702841585317331919e+03,2.702841585317331919e+03
1.815880563376680357e+03,1.815880563376680357e+03,1.815880563376680357e+03,1.815880563376680357e+03,1.815880563376680357e+03,1.815880563376680357e+03,1.815880563376680357e+03,1.815880563376680357e+03,1.815880563376680357e+03,1.815880563376680357e+03,1.815880563376680357e+03,1.815880563376680357e+03,1.815880563376680357e+03
1.221332810317582926e+03,1.221332810317582926e+03,1.221332810317582926e+03,1.221332810317582926e+03,1.221332810317582926e+03,1.221332810317582926e+03,1.221332810317582926e+03,1.221332810317582926e+03,1.221332810317582926e+03,1.221332810317582926e+03,1.221332810317582926e+03,1.221332810317582926e+03,1.221332810317582926e+03
8.227955331166252790e+02,8.227955331166252790e+02,8.227955331166252790e+02,8.227955331166252790e+02,8.227955331166252790e+02,8.227955331166252790e+02,8.227955331166252790e+02,8.227955331166252790e+02,8.227955331166252790e+02,8.227955331166252790e+02,8.227955331166252790e+02,8.227955331166252790e+02,8.227955331166252790e+02
5.556480071163704224e+02,5.556480071163704224e+02,5.556480071163704224e+02,5.556480071163704224e+02,5.556480071163704224e+02,5.556480071163704224e+02,5.556480071163704224e+02,5.556480071163704224e+02,5.556480071163704224e+02,5.556480071163704224e+02,5.556480071163704224e+02,5.556480071163704224e+02,5.556480071163704224e+02
3.765736651895653608e+02,3.765736651895653608e+02,3.765736651895653608e+02,3.765736651895653608e+02,3.765736651895653608e+02,3.765736651895653608e+02,3.765736651895653608e+02,3.765736651895653608e+02,3.765736651895653608e+02,3.765736651895653608e+02,3.765736651895653608e+02,3.765736651895653608e+02,3.765736651895653608e+02
2.565365440653919791e+02,2.565365440653919791e+02,2.565365440653919791e+02,2.565365440653919791e+02,2.565365440653919791e+02,2.565365440653919791e+02,2.565365440653919791e+02,2.565365440653919791e+02,2.565365440653919791e+02,2.565365440653919791e+02,2.565365440653919791e+02,2.565365440653919791e+02,2.565365440653919791e+02
1.760732555074473282e+02,1.760732555074473282e+02,1.760732555074473282e+02,1.760732555074473282e+02,1.760732555074473282e+02,1.760732555074473282e+02,1.760732555074473282e+02,1.760732555074473282e+02,1.760732555074473282e+02,1.760732555074473282e+02,1.760732555074473282e+02,1.760732555074473282e+02,1.760732555074473282e+02
1.221371002171073741e+02,1.221371002171073741e+02,1.221371002171073741e+02,1.221371002171073741e+02,1.221371002171073741e+02,1.221371002171073741e+02,1.221371002171073741e+02,1.221371002171073741e+02,1.221371002171073741e+02,1.221371002171073741e+02,1.221371002171073741e+02,1.221371002171073741e+02,1.221371002171073741e+02
8.598261411990246472e+01,8.598261411990246472e+01,8.598261411990246472e+01,8.598261411990246472e+01,8.598261411990246472e+01,8.598261411990246472e+01,8.598261411990246472e+01,8.598261411990246472e+01,8.598261411990246472e+01,8.598261411990246472e+01,8.598261411990246472e+01,8.598261411990246472e+01,8.598261411990246472e+01
6.174753733482829432e+01,6.174753733482829432e+01,6.174753733482829432e+01,6.174753733482829432e+01,6.174753733482829432e+01,6.174753733482829432e+01,6.174753733482829432e+01,6.174753733482829432e+01,6.174753733482829432e+01,6.174753733482829432e+01,6.174753733482829432e+01,6.174753733482829432e+01,6.174753733482829432e+01
4.550227954858023338e+01,4.550227954858023338e+01,4.550227954858023338e+01,4.550227954858023338e+01,4.550227954858023338e+01,4.550227954858023338e+01,4.550227954858023338e+01,4.550227954858023338e+01,4.550227954858023338e+01,4.550227954858023338e+01,4.550227954858023338e+01,4.550227954858023338e+01,4.550227954858023338e+01
3.461275760144197022e+01,3.461275760144197022e+01,3.461275760144197022e+01,3.461275760144197022e+01,3.461275760144197022e+01,3.461275760144197022e+01,3.461275760144197022e+01,3.461275760144197022e+01,3.461275760144197022e+01,3.461275760144197022e+01,3.461275760144197022e+01,3.461275760144197022e+01,3.461275760144197022e+01
2.731329274852988220e+01,2.731329274852988220e+01,2.731329274852988220e+01,2.731329274852988220e+01,2.731329274852988220e+01,2.731329274852988220e+01,2.731329274852988220e+01,2.731329274852988220e+01,2.731329274852988220e+01,2.731329274852988220e+01,2.731329274852988220e+01,2.731329274852988220e+01,2.731329274852988220e+01
