2.213410850239231513e+04,2.213410850239231513e+04,2.213410850239231513e+04,2.213410850239231513e+04,2.213410850239231513e+04,2.213410850239231513e+04,2.237292648510541767e+04
1.348934264166032335e+04,1.348934264166032335e+04,1.348934264166032335e+04,1.348934264166032335e+04,1.348934264166032517e+04,1.348938647054478861e+04,1.173145968925875786e+04
8.428089789451863908e+03,8.428089789451863908e+03,8.428089789451863908e+03,8.428089789451863908e+03,8.428089789451863908e+03,8.428072650743597478e+03,7.864861492208020536e+03
5.456619170621709600e+03,5.456619170621709600e+03,5.456619170621709600e+03,5.456619170621709600e+03,5.456619170621708690e+03,5.456609278049128079e+03,5.273003177621070790e+03
3.597741349728192290e+03,3.597741349728192290e+03,3.597741349728192290e+03,3.597741349728192290e+03,3.597741349728191835e+03,3.597735215691457597e+03,3.535628563699553524e+03
2.392929431150552318e+03,2.392929431150552318e+03,2.392929431150552318e+03,2.392929431150552318e+03,2.392929431150552318e+03,2.392925493804788857e+03,2.371031491408934016e+03
1.598451438376934902e+03,1.598451438376934902e+03,1.598451438376934902e+03,1.598451438376934902e+03,1.598451438376934902e+03,1.598448879727591248e+03,1.590378671993466696e+03
1.070206940721579485e+03,1.070206940721579485e+03,1.070206940721579485e+03,1.070206940721579485e+03,1.070206940721579485e+03,1.070205282284308169e+03,1.067091363894019196e+03
7.175783190947350931e+02,7.175783190947350931e+02,7.175783190947350931e+02,7.175783190947350931e+02,7.175783190947350931e+02,7.175772610304675254e+02,7.163212984012413926e+02
4.817212246292439772e+02,4.817212246292439772e+02,4.817212246292439772e+02,4.817212246292439772e+02,4.817212246292439772e+02,4.817205699092396003e+02,4.811929829201141047e+02
3.238115815868112009e+02,3.238115815868112009e+02,3.238115815868112009e+02,3.238115815868112009e+02,3.238115815868112577e+02,3.238111951919241847e+02,3.235816421578265363e+02
2.180344394265942469e+02,2.180344394265942469e+02,2.180344394265942469e+02,2.180344394265942469e+02,2.180344394265942185e+02,2.180342256440421806e+02,2.179314862981133558e+02
1.471590029116353264e+02,1.471590029116353264e+02,1.471590029116353264e+02,1.471590029116353264e+02,1.471590029116353264e+02,1.471588936070221507e+02,1.471119687634244997e+02
9.966189663908903640e+01,9.966189663908903640e+01,9.966189663908903640e+01,9.966189663908903640e+01,9.966189663908905061e+01,9.966184542179121308e+01,9.964014843719678538e+01
6.782889158570138477e+01,6.782889158570138477e+01,6.782889158570138477e+01,6.782889158570138477e+01,6.782889158570138477e+01,6.782886960229764384e+01,6.781878120181397662e+01
4.649295237922046198e+01,4.649295237922046198e+01,4.649295237922046198e+01,4.649295237922046198e+01,4.649295237922046198e+01,4.649294367321449784e+01,4.648824650258563196e+01
3.219213166957125338e+01,3.219213166957125338e+01,3.219213166957125338e+01,3.219213166957125338e+01,3.219213166957125338e+01,3.219212844485348057e+01,3.218994160533223692e+01
2.260651063541603278e+01,2.260651063541603278e+01,2.260651063541603278e+01,2.260651063541603278e+01,2.260651063541602923e+01,2.260650949773187435e+01,2.260549045196125206e+01
1.618131223890948789e+01,1.618131223890948789e+01,1.618131223890948789e+01,1.618131223890948789e+01,1.618131223890948789e+01,1.618131184837542591e+01,1.618083519971081330e+01
1.187448214459683626e+01,1.187448214459683626e+01,1.187448214459683626e+01,1.187448214459683626e+01,1.187448214459683804e+01,1.187448201111708279e+01,1.187425727857153923e+01
8.987577891711055145e+00,8.987577891711055145e+00,8.987577891711055145e+00,8.987577891711055145e+00,8.987577891711055145e+00,8.987577845213298389e+00,8.987470467497024273e+00
7.052451122136139006e+00,7.052451122136139006e+00,7.052451122136139006e+00,7.052451122136139006e+00,7.052451122136139006e+00,7.052451105263545905e+00,7.052398789090792874e+00
5.755307340802749749e+00,5.755307340802749749e+00,5.755307340802749749e+00,5.755307340802749749e+00,5.755307340802748861e+00,5.755307334308040090e+00,5.755281170156152371e+00
4.885810616906604231e+00,4.885810616906604231e+00,4.885810616906604231e+00,4.885810616906604231e+00,4.885810616906604231e+00,4.885810614220777559e+00,4.885797098707895358e+00
4.302971683602053510e+00,4.302971683602053510e+00,4.302971683602053510e+00,4.302971683602053510e+00,4.302971683602053510e+00,4.302971682401397935e+00,4.302964436984575869e+00
3.912284033689827467e+00,3.912284033689827467e+00,3.912284033689827467e+00,3.912284033689827467e+00,3.912284033689827467e+00,3.912284033109784787e+00,3.912279993635348951e+00
3.650398707702116496e+00,3.650398707702116496e+00,3.650398707702116496e+00,3.650398707702116496e+00,3.650398707702116496e+00,3.650398707401002696e+00,3.650396367510146511e+00
3.474851920910159375e+00,3.474851920910159375e+00,3.474851920910159375e+00,3.474851920910159375e+00,3.474851920910159375e+00,3.474851920743763589e+00,3.474850517743103495e+00
3.357179479338131767e+00,3.357179479338131767e+00,3.357179479338131767e+00,3.357179479338131767e+00,3.357179479338132211e+00,3.357179479241339859e+00,3.357178613191947658e+00
3.278301322748474078e+00,3.278301322748474078e+00,3.278301322748474078e+00,3.278301322748474078e+00,3.278301322748474522e+00,3.278301322689865849e+00,3.278300775611513895e+00
3.225427731114501650e+00,3.225427731114501650e+00,3.225427731114501650e+00,3.225427731114501650e+00,3.225427731114501650e+00,3.225427731077928240e+00,3.225427379396482053e+00
3.189985510792803236e+00,3.189985510792803236e+00,3.189985510792803236e+00,3.189985510792803236e+00,3.189985510792803236e+00,3.189985510769474786e+00,3.189985281788101812e+00
3.166227883656181241e+00,3.166227883656181241e+00,3.166227883656181241e+00,3.166227883656181241e+00,3.166227883656181241e+00,3.166227883641067109e+00,3.166227733187189752e+00
3.150302671567602797e+00,3.150302671567602797e+00,3.150302671567602797e+00,3.150302671567602797e+00,3.150302671567602797e+00,3.150302671557704048e+00,3.150302572070176943e+00
3.139627683398563018e+00,3.139627683398563018e+00,3.139627683398563018e+00,3.139627683398563018e+00,3.139627683398563018e+00,3.139627683392031798e+00,3.139627617316800290e+00
3.132472025166287199e+00,3.132472025166287199e+00,3.132472025166287199e+00,3.132472025166287199e+00,3.132472025166287199e+00,3.132472025161954665e+00,3.132471981145967810e+00
3.127675444158280360e+00,3.127675444158280360e+00,3.127675444158280360e+00,3.127675444158280360e+00,3.127675444158280360e+00,3.127675444155397333e+00,3.127675414774422347e+00
3.124460199822534978e+00,3.124460199822534978e+00,3.124460199822534978e+00,3.124460199822534978e+00,3.124460199822534978e+00,3.124460199820611184e+00,3.124460180181593660e+00
3.122304957121198044e+00,3.122304957121198044e+00,3.122304957121198044e+00,3.122304957121198044e+00,3.122304957121198044e+00,3.122304957119912405e+00,3.122304943980485525e+00
3.120860254747817031e+00,3.120860254747817031e+00,3.120860254747817031e+00,3.120860254747817031e+00,3.120860254747817031e+00,3.120860254746957274e+00,3.120860245950569212e+00
3.119891841792405085e+00,3.119891841792405085e+00,3.119891841792405085e+00,3.119891841792405085e+00,3.119891841792405085e+00,3.119891841791829101e+00,3.119891835900481247e+00
3.119242695178255698e+00,3.119242695178255698e+00,3.119242695178255698e+00,3.119242695178255698e+00,3.119242695178255698e+00,3.119242695177870228e+00,3.119242691231049580e+00
3.118807559191190126e+00,3.118807559191190126e+00,3.118807559191190126e+00,3.118807559191190126e+00,3.118807559191190126e+00,3.118807559190932110e+00,3.118807556546318249e+00
3.118515878816856102e+00,3.118515878816856102e+00,3.118515878816856102e+00,3.118515878816856102e+00,3.118515878816856102e+00,3.118515878816682907e+00,3.118515877044402806e+00
3.118320359615148973e+00,3.118320359615148973e+00,3.118320359615148973e+00,3.118320359615148973e+00,3.118320359615148973e+00,3.118320359615033066e+00,3.118320358427244532e+00
3.118189299174971119e+00,3.118189299174971119e+00,3.118189299174971119e+00,3.118189299174971119e+00,3.118189299174971119e+00,3.118189299174893847e+00,3.118189298378787111e+00
3.118101446734726334e+00,3.118101446734726334e+00,3.118101446734726334e+00,3.118101446734726334e+00,3.118101446734726334e+00,3.118101446734674376e+00,3.118101446201069660e+00
3.118042557482959332e+00,3.118042557482959332e+00,3.118042557482959332e+00,3.118042557482959332e+00,3.118042557482959332e+00,3.118042557482924693e+00,3.118042557125257463e+00
3.118003082837013995e+00,3.118003082837013995e+00,3.118003082837013995e+00,3.118003082837013995e+00,3.118003082837013995e+00,3.118003082836990902e+00,3.118003082597247566e+00
3.117976622190531621e+00,3.117976622190531621e+00,3.117976622190531621e+00,3.117976622190531621e+00,3.117976622190531621e+00,3.117976622190516078e+00,3.117976622029815736e+00
3.117958885088765175e+00,3.117958885088765175e+00,3.117958885088765175e+00,3.117958885088765175e+00,3.117958885088765175e+00,3.117958885088754517e+00,3.117958884981034906e+00
3.117946995553893430e+00,3.117946995553893430e+00,3.117946995553893430e+00,3.117946995553893430e+00,3.117946995553893430e+00,3.117946995553886325e+00,3.117946995481680972e+00
3.117939025760331440e+00,3.117939025760331440e+00,3.117939025760331440e+00,3.117939025760331440e+00,3.117939025760331440e+00,3.117939025760326999e+00,3.117939025711926160e+00
3.117933683447943860e+00,3.117933683447943860e+00,3.117933683447943860e+00,3.117933683447943860e+00,3.117933683447943860e+00,3.117933683447940751e+00,3.117933683415496926e+00
3.117930102388859037e+00,3.117930102388859037e+00,3.117930102388859037e+00,3.117930102388859037e+00,3.117930102388859037e+00,3.117930102388856817e+00,3.117930102367108880e+00
3.117927701933167928e+00,3.117927701933167928e+00,3.117927701933167928e+00,3.117927701933167928e+00,3.117927701933167928e+00,3.117927701933166595e+00,3.117927701918588479e+00
3.117926092859598874e+00,3.117926092859598874e+00,3.117926092859598874e+00,3.117926092859598874e+00,3.117926092859598874e+00,3.117926092859597542e+00,3.117926092849825803e+00
3.117925014265328976e+00,3.117925014265328976e+00,3.117925014265328976e+00,3.117925014265328976e+00,3.117925014265328976e+00,3.117925014265328976e+00,3.117925014258778660e+00
3.117924291261969572e+00,3.117924291261969572e+00,3.117924291261969572e+00,3.117924291261969572e+00,3.117924291261969572e+00,3.117924291261969127e+00,3.117924291257578417e+00
3.117923806618323468e+00,3.117923806618323468e+00,3.117923806618323468e+00,3.117923806618323468e+00,3.117923806618323468e+00,3.117923806618323468e+00,3.117923806615380045e+00
3.117923481751972759e+00,3.117923481751972759e+00,3.117923481751972759e+00,3.117923481751972759e+00,3.117923481751972759e+00,3.117923481751972759e+00,3.117923481750000114e+00
3.117923481751498915e+00,3.117923481751498915e+00,3.117923481751498915e+00,3.117923481751498915e+00,3.117923481751498915e+00,3.117923481751498915e+00,3.117923481750000114e+00
3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00
3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00
3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00
3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00
3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00
3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00
3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00,3.117923481750000114e+00
