2.980000000000000000e+02,2.980000000000000000e+02,2.979999999999998863e+02,2.979999999999998863e+02,2.980000000000000000e+02,2.980000000000000000e+02,2.979999999999998863e+02,2.979999999999998863e+02,2.980000000000000000e+02,2.979999999999998863e+02
2.979786905720227992e+02,2.979786905720229129e+02,2.979786905720229697e+02,2.979786905720229697e+02,2.979786905720227992e+02,2.979786905720227992e+02,2.979786905720227992e+02,2.979786905720227992e+02,2.979786905720226287e+02,2.979786905720225150e+02
2.979469063859401103e+02,2.979469063859398830e+02,2.979469063859398830e+02,2.979469063859398830e+02,2.979469063859399398e+02,2.979469063859398830e+02,2.979469063859395987e+02,2.979469063859399967e+02,2.979469063859398830e+02,2.979469063859398830e+02
2.978995027332105110e+02,2.978995027332099994e+02,2.978995027332105678e+02,2.978995027332100562e+02,2.978995027332099994e+02,2.978995027332099426e+02,2.978995027332099994e+02,2.978995027332105110e+02,2.978995027332105110e+02,2.978995027332104542e+02
2.978288132235771855e+02,2.978288132235776970e+02,2.978288132235767307e+02,2.978288132235776970e+02,2.978288132235776970e+02,2.978288132235776970e+02,2.978288132235776970e+02,2.978288132235772423e+02,2.978288132235776970e+02,2.978288132235773560e+02
2.977234200918276770e+02,2.977234200918276201e+02,2.977234200918278475e+02,2.977234200918279043e+02,2.977234200918269948e+02,2.977234200918263696e+02,2.977234200918266538e+02,2.977234200918269380e+02,2.977234200918268812e+02,2.977234200918271654e+02
2.975663325642017867e+02,2.975663325642019004e+02,2.975663325642017867e+02,2.975663325642017867e+02,2.975663325642017867e+02,2.975663325642019004e+02,2.975663325642017867e+02,2.975663325642017867e+02,2.975663325642017867e+02,2.975663325642017867e+02
2.973322977800476679e+02,2.973322977800479521e+02,2.973322977800476679e+02,2.973322977800466447e+02,2.973322977800479521e+02,2.973322977800480658e+02,2.973322977800479521e+02,2.973322977800479521e+02,2.973322977800477247e+02,2.973322977800475542e+02
2.969838521258761830e+02,2.969838521258761830e+02,2.969838521258761830e+02,2.969838521258761830e+02,2.969838521258761830e+02,2.969838521258761830e+02,2.969838521258761830e+02,2.969838521258762398e+02,2.969838521258761830e+02,2.969838521258761830e+02
2.964655692870671828e+02,2.964655692870671828e+02,2.964655692870671828e+02,2.964655692870671828e+02,2.964655692870671260e+02,2.964655692870670691e+02,2.964655692870671828e+02,2.964655692870671828e+02,2.964655692870671828e+02,2.964655692870672397e+02
2.956957836935957289e+02,2.956957836935958426e+02,2.956957836935957289e+02,2.956957836935957289e+02,2.956957836935957289e+02,2.956957836935957289e+02,2.956957836935957289e+02,2.956957836935957289e+02,2.956957836935957289e+02,2.956957836935957289e+02
2.945549060095117966e+02,2.945549060095123082e+02,2.945549060095117397e+02,2.945549060095112281e+02,2.945549060095117966e+02,2.945549060095121945e+02,2.945549060095117397e+02,2.945549060095123082e+02,2.945549060095117397e+02,2.945549060095117397e+02
2.928694191147029073e+02,2.928694191147029642e+02,2.928694191147029642e+02,2.928694191147029073e+02,2.928694191147029642e+02,2.928694191147029642e+02,2.928694191147029073e+02,2.928694191147029642e+02,2.928694191147029642e+02,2.928694191147029073e+02
2.903910269975900178e+02,2.903910269975900178e+02,2.903910269975900178e+02,2.903910269975900178e+02,2.903910269975900178e+02,2.903910269975899610e+02,2.903910269975896199e+02,2.903910269975899610e+02,2.903910269975895062e+02,2.903910269975895631e+02
2.867717997430642640e+02,2.867717997430638093e+02,2.867717997430638093e+02,2.867717997430642072e+02,2.867717997430643209e+02,2.867717997430642640e+02,2.867717997430642640e+02,2.867717997430642640e+02,2.867717997430647756e+02,2.867717997430643209e+02
2.815395384330834645e+02,2.815395384330825550e+02,2.815395384330839192e+02,2.815395384330839761e+02,2.815395384330834645e+02,2.815395384330830097e+02,2.815395384330834645e+02,2.815395384330824982e+02,2.815395384330830097e+02,2.815395384330831803e+02
2.740843920540548311e+02,2.740843920540541490e+02,2.740843920540548311e+02,2.740843920540548311e+02,2.740843920540546605e+02,2.740843920540546037e+02,2.740843920540548311e+02,2.740843920540548311e+02,2.740843920540547742e+02,2.740843920540546037e+02
2.636788628254550417e+02,2.636788628254545870e+02,2.636788628254550417e+02,2.636788628254546438e+02,2.636788628254550417e+02,2.636788628254550417e+02,2.636788628254550417e+02,2.636788628254550417e+02,2.636788628254550417e+02,2.636788628254545870e+02
2.495658933135137261e+02,2.495658933135136692e+02,2.495658933135137545e+02,2.495658933135137545e+02,2.495658933135137545e+02,2.495658933135137545e+02,2.495658933135137545e+02,2.495658933135137545e+02,2.495658933135137545e+02,2.495658933135137545e+02
2.311511128833035116e+02,2.311511128833028579e+02,2.311511128833022326e+02,2.311511128833032558e+02,2.311511128833028579e+02,2.311511128833033126e+02,2.311511128833022326e+02,2.311511128833035116e+02,2.311511128833033695e+02,2.311511128833028863e+02
2.082997246326544882e+02,2.082997246326544598e+02,2.082997246326544882e+02,2.082997246326550851e+02,2.082997246326547156e+02,2.082997246326544598e+02,2.082997246326544598e+02,2.082997246326550851e+02,2.082997246326545735e+02,2.082997246326547724e+02
1.816456578327652380e+02,1.816456578327646696e+02,1.816456578327652380e+02,1.816456578327652380e+02,1.816456578327652096e+02,1.816456578327651528e+02,1.816456578327652380e+02,1.816456578327652380e+02,1.816456578327650959e+02,1.816456578327649822e+02
1.527121605185359385e+02,1.527121605185359385e+02,1.527121605185359670e+02,1.527121605185359101e+02,1.527121605185359101e+02,1.527121605185359385e+02,1.527121605185359385e+02,1.527121605185359385e+02,1.527121605185359101e+02,1.527121605185359101e+02
1.236547525758415134e+02,1.236547525758415418e+02,1.236547525758415134e+02,1.236547525758414849e+02,1.236547525758415134e+02,1.236547525758415134e+02,1.236547525758415134e+02,1.236547525758415134e+02,1.236547525758415134e+02,1.236547525758415134e+02
9.666542085464359957e+01,9.666542085464358536e+01,9.666542085464358536e+01,9.666542085464357115e+01,9.666542085464361378e+01,9.666542085464357115e+01,9.666542085464358536e+01,9.666542085464364220e+01,9.666542085464362799e+01,9.666542085464364220e+01
7.335579639281489506e+01,7.335579639281490927e+01,7.335579639281489506e+01,7.335579639281489506e+01,7.335579639281490927e+01,7.335579639281490927e+01,7.335579639281489506e+01,7.335579639281489506e+01,7.335579639281489506e+01,7.335579639281489506e+01
5.445584791559758031e+01,5.445584791559749505e+01,5.445584791559748794e+01,5.445584791559748084e+01,5.445584791559760163e+01,5.445584791559748794e+01,5.445584791559746662e+01,5.445584791559759452e+01,5.445584791559758031e+01,5.445584791559754478e+01
3.990045294513245722e+01,3.990045294513260643e+01,3.990045294513261354e+01,3.990045294513259933e+01,3.990045294513264196e+01,3.990045294513259222e+01,3.990045294513261354e+01,3.990045294513262064e+01,3.990045294513261354e+01,3.990045294513261354e+01
2.912923532744201793e+01,2.912923532744202149e+01,2.912923532744202149e+01,2.912923532744202859e+01,2.912923532744202859e+01,2.912923532744202149e+01,2.912923532744202859e+01,2.912923532744202149e+01,2.912923532744202149e+01,2.912923532744202149e+01
2.139138016739337544e+01,2.139138016739336479e+01,2.139138016739334347e+01,2.139138016739336123e+01,2.139138016739337900e+01,2.139138016739336123e+01,2.139138016739336479e+01,2.139138016739337544e+01,2.139138016739335413e+01,2.139138016739336479e+01
1.595034511810496092e+01,1.595034511810495381e+01,1.595034511810495026e+01,1.595034511810493427e+01,1.595034511810495736e+01,1.595034511810496092e+01,1.595034511810496092e+01,1.595034511810496092e+01,1.595034511810495736e+01,1.595034511810496092e+01
1.218169456989886079e+01,1.218169456989884480e+01,1.218169456989886079e+01,1.218169456989887145e+01,1.218169456989886079e+01,1.218169456989886079e+01,1.218169456989885546e+01,1.218169456989886079e+01,1.218169456989886434e+01,1.218169456989884125e+01
9.598611451436164899e+00,9.598611451436212860e+00,9.598611451436187991e+00,9.598611451436182662e+00,9.598611451436172004e+00,9.598611451436209308e+00,9.598611451436212860e+00,9.598611451436196873e+00,9.598611451436198649e+00,9.598611451436191544e+00
7.840825983846806402e+00,7.840825983846809066e+00,7.840825983846793967e+00,7.840825983846802849e+00,7.840825983846832159e+00,7.840825983846842817e+00,7.840825983846804625e+00,7.840825983846802849e+00,7.840825983846842817e+00,7.840825983846822389e+00
6.650504313251068389e+00,6.650504313251055066e+00,6.650504313251069277e+00,6.650504313251074606e+00,6.650504313251081712e+00,6.650504313251081712e+00,6.650504313251087041e+00,6.650504313251063948e+00,6.650504313251080823e+00,6.650504313251075494e+00
5.847126264134318241e+00,5.847126264134301366e+00,5.847126264134311135e+00,5.847126264134293372e+00,5.847126264134311135e+00,5.847126264134308471e+00,5.847126264134307583e+00,5.847126264134316465e+00,5.847126264134316465e+00,5.847126264134310247e+00
5.306121311418543485e+00,5.306121311418480424e+00,5.306121311418519504e+00,5.306121311418517728e+00,5.306121311418517728e+00,5.306121311418517728e+00,5.306121311418523057e+00,5.306121311418520392e+00,5.306121311418518616e+00,5.306121311418524833e+00
4.942351925764932652e+00,4.942351925764963738e+00,4.942351925764917553e+00,4.942351925764923770e+00,4.942351925764891796e+00,4.942351925764938869e+00,4.942351925764931764e+00,4.942351925764933540e+00,4.942351925764933540e+00,4.942351925764932652e+00
4.698003469276557098e+00,4.698003469276597066e+00,4.698003469276534894e+00,4.698003469276554434e+00,4.698003469276550881e+00,4.698003469276548216e+00,4.698003469276548216e+00,4.698003469276550881e+00,4.698003469276553545e+00,4.698003469276554434e+00
4.533983594923737037e+00,4.533983594923737037e+00,4.533983594923744143e+00,4.533983594923761018e+00,4.533983594923745919e+00,4.533983594923734373e+00,4.533983594923737037e+00,4.533983594923737925e+00,4.533983594923737925e+00,4.533983594923743254e+00
4.423935064378490267e+00,4.423935064378458293e+00,4.423935064378455628e+00,4.423935064378479609e+00,4.423935064378482274e+00,4.423935064378486715e+00,4.423935064378476056e+00,4.423935064378472504e+00,4.423935064378471615e+00,4.423935064378470727e+00
4.350121118141959897e+00,4.350121118141925258e+00,4.350121118141956345e+00,4.350121118141918153e+00,4.350121118141909271e+00,4.350121118141926146e+00,4.350121118141921706e+00,4.350121118141929699e+00,4.350121118141928811e+00,4.350121118141928811e+00
4.300621370223842277e+00,4.300621370223737472e+00,4.300621370223744577e+00,4.300621370223777440e+00,4.300621370223791651e+00,4.300621370223733919e+00,4.300621370223776552e+00,4.300621370223773887e+00,4.300621370223774775e+00,4.300621370223770334e+00
4.267431354852370795e+00,4.267431354852418757e+00,4.267431354852498693e+00,4.267431354852362801e+00,4.267431354852460501e+00,4.267431354852424086e+00,4.267431354852422309e+00,4.267431354852423198e+00,4.267431354852423198e+00,4.267431354852421421e+00
4.245179223058966222e+00,4.245179223059150964e+00,4.245179223059279749e+00,4.245179223059139417e+00,4.245179223059137641e+00,4.245179223059076357e+00,4.245179223059078133e+00,4.245179223059095008e+00,4.245179223059097673e+00,4.245179223059091456e+00
4.230261285794180814e+00,4.230261285794104431e+00,4.230261285793971204e+00,4.230261285794035153e+00,4.230261285794046699e+00,4.230261285794020054e+00,4.230261285794076898e+00,4.230261285794084003e+00,4.230261285794084891e+00,4.230261285794080450e+00
4.220260645264620969e+00,4.220260645264322541e+00,4.220260645264517052e+00,4.220260645264533039e+00,4.220260645264467314e+00,4.220260645264557908e+00,4.220260645264479749e+00,4.220260645264493959e+00,4.220260645264481525e+00,4.220260645264493071e+00
4.213556634311419025e+00,4.213556634311444782e+00,4.213556634311344418e+00,4.213556634311575344e+00,4.213556634311439453e+00,4.213556634311487414e+00,4.213556634311506954e+00,4.213556634311509619e+00,4.213556634311510507e+00,4.213556634311510507e+00
4.209062630114319248e+00,4.209062630114344117e+00,4.209062630114424053e+00,4.209062630114443593e+00,4.209062630114592807e+00,4.209062630114448034e+00,4.209062630114550174e+00,4.209062630114516423e+00,4.209062630114516423e+00,4.209062630114518200e+00
4.206050132055540125e+00,4.206050132055778157e+00,4.206050132055564106e+00,4.206050132055597857e+00,4.206050132055620061e+00,4.206050132055658253e+00,4.206050132055644042e+00,4.206050132055646706e+00,4.206050132055648483e+00,4.206050132055650259e+00
4.204030759637429782e+00,4.204030759637100267e+00,4.204030759637198855e+00,4.204030759637243264e+00,4.204030759637238823e+00,4.204030759637238823e+00,4.204030759637282344e+00,4.204030759637282344e+00,4.204030759637282344e+00,4.204030759637272574e+00
4.202677118286471725e+00,4.202677118286136881e+00,4.202677118286396230e+00,4.202677118286290536e+00,4.202677118286276325e+00,4.202677118286359814e+00,4.202677118286297642e+00,4.202677118286297642e+00,4.202677118286299418e+00,4.202677118286297642e+00
4.201769738371788243e+00,4.201769738371623042e+00,4.201769738371771368e+00,4.201769738371621266e+00,4.201769738371551099e+00,4.201769738371617713e+00,4.201769738371558205e+00,4.201769738371583074e+00,4.201769738371588403e+00,4.201769738371581298e+00
4.201161500288216999e+00,4.201161500288237427e+00,4.201161500288185913e+00,4.201161500288190354e+00,4.201161500288086437e+00,4.201161500288201900e+00,4.201161500288130846e+00,4.201161500288127293e+00,4.201161500288127293e+00,4.201161500288127293e+00
4.200753784698264326e+00,4.200753784698513016e+00,4.200753784698450843e+00,4.200753784698315840e+00,4.200753784698339821e+00,4.200753784698310511e+00,4.200753784698370907e+00,4.200753784698362026e+00,4.200753784698361137e+00,4.200753784698362026e+00
4.200480484132123493e+00,4.200480484132140369e+00,4.200480484132069314e+00,4.200480484132063097e+00,4.200480484132118164e+00,4.200480484132022241e+00,4.200480484132063985e+00,4.200480484132055103e+00,4.200480484132047998e+00,4.200480484132047998e+00
4.200297284999217950e+00,4.200297284999265024e+00,4.200297284999341407e+00,4.200297284999195746e+00,4.200297284999238379e+00,4.200297284999273018e+00,4.200297284999241043e+00,4.200297284999247260e+00,4.200297284999248149e+00,4.200297284999248149e+00
4.200174482820365540e+00,4.200174482820362876e+00,4.200174482820352218e+00,4.200174482820302480e+00,4.200174482820320243e+00,4.200174482820312249e+00,4.200174482820239419e+00,4.200174482820239419e+00,4.200174482820239419e+00,4.200174482820235866e+00
4.200092166000517935e+00,4.200092166000421123e+00,4.200092166000599647e+00,4.200092166000493066e+00,4.200092166000514382e+00,4.200092166000445104e+00,4.200092166000493954e+00,4.200092166000480631e+00,4.200092166000483296e+00,4.200092166000482408e+00
4.200036987360159735e+00,4.200036987360253882e+00,4.200036987360451057e+00,4.200036987360210361e+00,4.200036987360271645e+00,4.200036987360187268e+00,4.200036987360278751e+00,4.200036987360257434e+00,4.200036987360256546e+00,4.200036987360256546e+00
4.199999999999993960e+00,4.199999999999993960e+00,4.199999999999993960e+00,4.200000000000001066e+00,4.200000000000001066e+00,4.200000000000001066e+00,4.199999999999996625e+00,4.199999999999999289e+00,4.199999999999998401e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00,4.199999999999999289e+00
