1.778778882237914177e-05,1.778778882237914177e-05,1.778778882237914177e-05,1.778778882237914177e-05,1.778778882237914177e-05,1.778778882237914177e-05
1.789041834128225953e-05,1.789041834128225953e-05,1.789041834128225953e-05,1.789044682841300468e-05,1.790069642237222897e-05,1.760525754661505156e-05
1.769068865028858328e-05,1.769068865028858328e-05,1.769068865028858328e-05,1.769073356087883783e-05,1.770064145527866761e-05,1.748482380610717342e-05
1.719093204059686874e-05,1.719093204059686874e-05,1.719093204059686874e-05,1.719098504588490727e-05,1.720042746299636356e-05,1.730496483141323892e-05
1.692982850219618675e-05,1.692982850219618675e-05,1.692982850219618675e-05,1.692988974518967849e-05,1.693857517946505389e-05,1.704399218468457988e-05
1.661314521695400975e-05,1.661314521695400975e-05,1.661314521695400975e-05,1.661321463917771670e-05,1.662121464134797157e-05,1.666955657511599116e-05
1.614000392106456825e-05,1.614000392106456825e-05,1.614000392106456825e-05,1.614008036629528160e-05,1.614753120389761753e-05,1.614132253573456396e-05
1.545495588865712595e-05,1.545495588865712595e-05,1.545495588865712595e-05,1.545503614734775296e-05,1.546198086801969351e-05,1.541377052847404320e-05
1.451527431858626790e-05,1.451527431858626790e-05,1.451527431858626790e-05,1.451535256316775652e-05,1.452167803677948183e-05,1.444399709823077621e-05
1.329545273927425804e-05,1.329545273927425804e-05,1.329545273927425804e-05,1.329552135698344928e-05,1.330097796982359917e-05,1.320587080663840644e-05
1.180434193954060902e-05,1.180434193954060902e-05,1.180434193954060902e-05,1.180439431093481088e-05,1.180870845321265882e-05,1.170845957755015130e-05
1.010128102874316761e-05,1.010128102874316761e-05,1.010128102874316761e-05,1.010131482394547453e-05,1.010435288757523709e-05,1.001083413774727660e-05
8.297363349007781154e-06,8.297363349007781154e-06,8.297363349007781154e-06,8.297381429275304168e-06,8.299249943792772543e-06,8.221684009280369920e-06
6.533537144799363052e-06,6.533537144799363052e-06,6.533537144799363052e-06,6.533545111813429512e-06,6.534540817041956943e-06,6.477279616217897928e-06
4.942301326131811069e-06,4.942301326131811069e-06,4.942301326131811069e-06,4.942304240112332894e-06,4.942765910257555331e-06,4.904978410491038421e-06
3.612734391512302968e-06,3.612734391512302968e-06,3.612734391512302968e-06,3.612735294985366628e-06,3.612924382285527497e-06,3.590425821579632194e-06
2.576110609898703270e-06,2.576110609898703270e-06,2.576110609898703270e-06,2.576110855079412180e-06,2.576180901337424114e-06,2.563931519305352639e-06
1.814302477719614124e-06,1.814302477719614124e-06,1.814302477719614124e-06,1.814302538338271960e-06,1.814326703864306410e-06,1.808129902362107585e-06
1.280418971790906373e-06,1.280418971790906373e-06,1.280418971790906373e-06,1.280418986070575104e-06,1.280426999255670811e-06,1.277464677202834246e-06
9.192303244969662115e-07,9.192303244969662115e-07,9.192303244969662115e-07,9.192303278505352447e-07,9.192329604083776096e-07,9.178728707502467089e-07
6.805452702770603315e-07,6.805452702770603315e-07,6.805452702770603315e-07,6.805452710950235315e-07,6.805461501120428709e-07,6.799376658768301759e-07
5.248725986932587365e-07,5.248725986932587365e-07,5.248725986932587365e-07,5.248725989070596992e-07,5.248729026273513586e-07,5.246045062423901903e-07
4.238488243345209942e-07,4.238488243345209942e-07,4.238488243345209942e-07,4.238488243955079487e-07,4.238489340131619105e-07,4.237312072694640843e-07
3.582532364158110225e-07,3.582532364158110225e-07,3.582532364158110225e-07,3.582532364348821282e-07,3.582532778287434918e-07,3.582016432514071565e-07
3.155024308209671096e-07,3.155024308209671096e-07,3.155024308209671096e-07,3.155024308274629523e-07,3.155024471199694274e-07,3.154797339785243312e-07
2.874994911375177645e-07,2.874994911375177645e-07,2.874994911375177645e-07,2.874994911398967624e-07,2.874994977795643663e-07,2.874894650703138530e-07
2.690624862354880437e-07,2.690624862354880437e-07,2.690624862354880437e-07,2.690624862364110979e-07,2.690624890174040169e-07,2.690580382795390095e-07
2.568683543263635495e-07,2.568683543263635495e-07,2.568683543263635495e-07,2.568683543267376734e-07,2.568683555157278799e-07,2.568663732439058058e-07
2.487733550319528002e-07,2.487733550319528002e-07,2.487733550319528002e-07,2.487733550321094483e-07,2.487733555480524101e-07,2.487724696171471794e-07
2.433842792063774174e-07,2.433842792063774174e-07,2.433842792063774174e-07,2.433842792064443330e-07,2.433842794326598870e-07,2.433838822619927959e-07
2.397891180359701361e-07,2.397891180359701361e-07,2.397891180359701361e-07,2.397891180359990411e-07,2.397891181358749723e-07,2.397889395536479133e-07
2.373871309718242221e-07,2.373871309718242221e-07,2.373871309718242221e-07,2.373871309718369805e-07,2.373871310161256864e-07,2.373870504646610489e-07
2.357806443611048538e-07,2.357806443611048538e-07,2.357806443611048538e-07,2.357806443611105978e-07,2.357806443807958287e-07,2.357806079090503332e-07
2.347054245258936526e-07,2.347054245258936526e-07,2.347054245258936526e-07,2.347054245258959819e-07,2.347054245346510733e-07,2.347054079391851857e-07
2.339854252896081552e-07,2.339854252896081552e-07,2.339854252896081552e-07,2.339854252896094786e-07,2.339854252934992128e-07,2.339854176909144959e-07
2.335031304082068477e-07,2.335031304082068477e-07,2.335031304082068477e-07,2.335031304082073506e-07,2.335031304099304803e-07,2.335031268941690903e-07
2.331799894977367701e-07,2.331799894977367701e-07,2.331799894977367701e-07,2.331799894977368760e-07,2.331799894984960558e-07,2.331799878513281256e-07
2.329634496672867131e-07,2.329634496672867131e-07,2.329634496672867131e-07,2.329634496672867661e-07,2.329634496676183265e-07,2.329634488821129261e-07
2.328183292756712035e-07,2.328183292756712035e-07,2.328183292756712035e-07,2.328183292756712564e-07,2.328183292758137432e-07,2.328183288923857773e-07
2.327210659295109085e-07,2.327210659295109085e-07,2.327210659295109085e-07,2.327210659295109085e-07,2.327210659295706772e-07,2.327210657368390768e-07
2.326558745461910462e-07,2.326558745461910462e-07,2.326558745461910462e-07,2.326558745461910462e-07,2.326558745462152131e-07,2.326558744459045687e-07
2.326121782364713520e-07,2.326121782364713520e-07,2.326121782364713520e-07,2.326121782364713520e-07,2.326121782364803252e-07,2.326121781822157947e-07
2.325828889742275733e-07,2.325828889742275733e-07,2.325828889742275733e-07,2.325828889742275733e-07,2.325828889742303526e-07,2.325828889436857886e-07
2.325632563564258972e-07,2.325632563564258972e-07,2.325632563564258972e-07,2.325632563564258972e-07,2.325632563564264531e-07,2.325632563385711309e-07
2.325500964716291944e-07,2.325500964716291944e-07,2.325500964716291944e-07,2.325500964716291944e-07,2.325500964716287444e-07,2.325500964608368035e-07
2.325412752504991242e-07,2.325412752504991242e-07,2.325412752504991242e-07,2.325412752504991242e-07,2.325412752504985419e-07,2.325412752437932703e-07
2.325353622601255654e-07,2.325353622601255654e-07,2.325353622601255654e-07,2.325353622601255654e-07,2.325353622601250360e-07,2.325353622558679014e-07
2.325313986870540932e-07,2.325313986870540932e-07,2.325313986870540932e-07,2.325313986870540932e-07,2.325313986870536697e-07,2.325313986843070595e-07
2.325287418348639068e-07,2.325287418348639068e-07,2.325287418348639068e-07,2.325287418348639068e-07,2.325287418348636421e-07,2.325287418330703940e-07
2.325269608982066963e-07,2.325269608982066963e-07,2.325269608982066963e-07,2.325269608982066963e-07,2.325269608982064845e-07,2.325269608970260118e-07
2.325257671027428488e-07,2.325257671027428488e-07,2.325257671027428488e-07,2.325257671027428488e-07,2.325257671027426900e-07,2.325257671019609845e-07
2.325249668786465016e-07,2.325249668786465016e-07,2.325249668786465016e-07,2.325249668786465016e-07,2.325249668786462369e-07,2.325249668781268204e-07
2.325244304728130198e-07,2.325244304728130198e-07,2.325244304728130198e-07,2.325244304728130198e-07,2.325244304728128080e-07,2.325244304724664774e-07
