5.717161807771540043e+04,5.717161807771540043e+04,5.717161807771540043e+04,5.717161807771112217e+04,5.717161807638851315e+04,5.717161776532646763e+04,5.717156533138070517e+04,0.000000000000000000e+00
5.201850793925019098e+05,5.201850793924983591e+05,5.201850793893375667e+05,5.201850782744833268e+05,5.201847730244477279e+05,5.201208008501185104e+05,5.108497256026723771e+05,0.000000000000000000e+00
5.311267138008201728e+05,5.311267138008086476e+05,5.311267137924599228e+05,5.311267114024906186e+05,5.311262106381092453e+05,5.310485541343190707e+05,5.221212849341599504e+05,0.000000000000000000e+00
6.281209129256026354e+05,6.281209129255400039e+05,6.281209128913353197e+05,6.281209059249607380e+05,6.281197807746095350e+05,6.279877069288647035e+05,6.156926547692690510e+05,0.000000000000000000e+00
6.465423799640869256e+05,6.465423799636260374e+05,6.465423797840953339e+05,6.465423526543859625e+05,6.465393200464330148e+05,6.462747538653914817e+05,6.291804480655922089e+05,0.000000000000000000e+00
7.015707813058631727e+05,7.015707813002107432e+05,7.015707798111131415e+05,7.015706332407901064e+05,7.015597050119586056e+05,7.009501847300446825e+05,6.731447343811582541e+05,0.000000000000000000e+00
5.797455603477264522e+05,5.797455603081233567e+05,5.797455535793477902e+05,5.797451193725299090e+05,5.797236164233462187e+05,5.788896332638403401e+05,5.533853331492667785e+05,0.000000000000000000e+00
6.577220091445774306e+05,6.577220087393922731e+05,6.577219603088777512e+05,6.577197535090588499e+05,6.576419310414909851e+05,6.555040075526089640e+05,6.087868826434923103e+05,0.000000000000000000e+00
5.090256690947136958e+05,5.090256672523402958e+05,5.090255088519767742e+05,5.090202752629326424e+05,5.088851756965303794e+05,5.061494431827358785e+05,4.628541727301122737e+05,0.000000000000000000e+00
4.833718619589947630e+05,4.833718547764087562e+05,4.833713734667227254e+05,4.833589047160042101e+05,4.831046947364577791e+05,4.790231061941917869e+05,4.280849430129347602e+05,0.000000000000000000e+00
4.312457539182315813e+05,4.312457368086664355e+05,4.312447722783621866e+05,4.312236781344373594e+05,4.308590100068292813e+05,4.258955302402991219e+05,3.740567362322639092e+05,0.000000000000000000e+00
4.007920823198489961e+05,4.007920557778573711e+05,4.007906840216864948e+05,4.007631616685648332e+05,4.003264487784884986e+05,3.948909532537800842e+05,3.434650629864352522e+05,2.582973865204888453e-24
3.799116335534779355e+05,3.799116076148647699e+05,3.799102581514533958e+05,3.798831164090753882e+05,3.794536549219493172e+05,3.741667749067213153e+05,3.251466792239761562e+05,3.752088365535219965e-24
