6.981443019171514607e+03,6.981443019171514607e+03,6.981443019171514607e+03,6.981443019171514607e+03,6.981443019171556443e+03,6.981443019369509784e+03,7.185994084709838717e+03
4.854127936150787718e+03,4.854127936150787718e+03,4.854127936150787718e+03,4.854127936168366432e+03,4.854128062203736590e+03,4.854718965542968363e+03,4.692475150530255632e+03
3.216542918129904592e+03,3.216542918129904592e+03,3.216542918129904592e+03,3.216542918147005366e+03,3.216542998367826840e+03,3.216782858288589523e+03,3.145872387236953273e+03
2.139196322893498746e+03,2.139196322893498746e+03,2.139196322893498746e+03,2.139196322909881474e+03,2.139196375633912794e+03,2.139302387837663446e+03,2.109153504740391327e+03
1.427378437539709012e+03,1.427378437539709012e+03,1.427378437539709012e+03,1.427378437555083110e+03,1.427378471908861002e+03,1.427425248892679065e+03,1.414220027160453810e+03
9.542598117133748019e+02,9.542598117133748019e+02,9.542598117133748019e+02,9.542598117273589651e+02,9.542598337580209318e+02,9.542802993791032122e+02,9.483921412470019732e+02
6.387839701267764667e+02,6.387839701267764667e+02,6.387839701267764667e+02,6.387839701389285665e+02,6.387839838885981862e+02,6.387927924027867448e+02,6.361383076618260475e+02
4.280316626777697593e+02,4.280316626777697593e+02,4.280316626777697593e+02,4.280316626876598889e+02,4.280316708934985286e+02,4.280353486459697478e+02,4.268282195978329696e+02
2.870756334772652281e+02,2.870756334772652281e+02,2.870756334772652281e+02,2.870756334846101367e+02,2.870756380440288922e+02,2.870770894314982229e+02,2.865233675835247595e+02
1.927300025423820102e+02,1.927300025423820102e+02,1.927300025423820102e+02,1.927300025472054585e+02,1.927300048157820243e+02,1.927305188195675782e+02,1.924740925040351840e+02
1.295506537694112410e+02,1.295506537694112410e+02,1.295506537694112410e+02,1.295506537721198299e+02,1.295506547274924287e+02,1.295507983093392852e+02,1.294308508078437114e+02
8.722818599649949078e+01,8.722818599649949078e+01,8.722818599649949078e+01,8.722818599776162785e+01,8.722818630789899430e+01,8.722820195703420154e+01,8.717158011241302518e+01
5.887115271727266474e+01,5.887115271727266474e+01,5.887115271727266474e+01,5.887115271775120107e+01,5.887115277780787892e+01,5.887113666499258358e+01,5.884423887696281952e+01
3.986859548097270078e+01,3.986859548097270078e+01,3.986859548097270078e+01,3.986859548111971918e+01,3.986859547542015747e+01,3.986857943032679685e+01,3.985577336365780354e+01
2.713346534629209117e+01,2.713346534629209117e+01,2.713346534629209117e+01,2.713346534632917084e+01,2.713346533554930673e+01,2.713345569479458774e+01,2.712736829334188471e+01
