3.338337198717092633e+02,3.338337198717092633e+02,3.338337198717092633e+02,3.338337198717092633e+02,3.338337198717051137e+02,3.338337198524162659e+02,3.338336313616690063e+02
2.435218814710239883e+02,2.435218814710239883e+02,2.435218814710239883e+02,2.435218814677518822e+02,2.435218588130929049e+02,2.434174509319796584e+02,3.353781866675631829e+00
1.645566953334868572e+02,1.645566953334868572e+02,1.645566953334868572e+02,1.645566953264574863e+02,1.645566621739315849e+02,1.644530232347563299e+02,3.323250271578931159e+00
1.116137460849740961e+02,1.116137460849740961e+02,1.116137460849740961e+02,1.116137460702449715e+02,1.116136983817379331e+02,1.115114853794552374e+02,3.279290589053410976e+00
7.625515202300240958e+01,7.625515202300240958e+01,7.625515202300240958e+01,7.625515199325744220e+01,7.625508490406231488e+01,7.615520527434951248e+01,3.215688785762190971e+00
5.256459912572741189e+01,5.256459912572741189e+01,5.256459912572741189e+01,5.256459906864068898e+01,5.256450756172887395e+01,5.246811369445831730e+01,3.125249404547618681e+00
3.661915865242941948e+01,3.661915865242941948e+01,3.661915865242941948e+01,3.661915855028961175e+01,3.661903898886723852e+01,3.652764853679806833e+01,2.999535529402387546e+00
2.581203485814619825e+01,2.581203485814619825e+01,2.581203485814619825e+01,2.581203469204071510e+01,2.581188744122013290e+01,2.572740221099785174e+01,2.830048659742326222e+00
1.840695868737367036e+01,1.840695868737367036e+01,1.840695868737367036e+01,1.840695844939975601e+01,1.840679094827424933e+01,1.833139210772846539e+01,2.610610647985421640e+00
1.325137160104527823e+01,1.325137160104527823e+01,1.325137160104527823e+01,1.325137131106349031e+01,1.325119942721239319e+01,1.318702890547525897e+01,2.340802925356262776e+00
9.589529959820906058e+00,9.589529959820906058e+00,9.589529959820906058e+00,9.589529669535268752e+00,9.589374362768010585e+00,9.537985211873410307e+00,2.029215523315389458e+00
6.936523413325129894e+00,6.936523413325129894e+00,6.936523413325129894e+00,6.936523181232612245e+00,6.936402159723929373e+00,6.898154521368025094e+00,1.694218820560953187e+00
4.987816138503742280e+00,4.987816138503742280e+00,4.987816138503742280e+00,4.987815992547797173e+00,4.987735689410624396e+00,4.961503415719667132e+00,1.360502240211518332e+00
3.551456189133231689e+00,3.551456189133231689e+00,3.551456189133231689e+00,3.551456116821738895e+00,3.551410798902649990e+00,3.534870982871060274e+00,1.052316137946770258e+00
2.499757055216429436e+00,2.499757055216429436e+00,2.499757055216429436e+00,2.499757026447232633e+00,2.499735029838637157e+00,2.490103603611802718e+00,7.870073676623721148e-01
1.739812672889361256e+00,1.739812672889361256e+00,1.739812672889361256e+00,1.739812663377559687e+00,1.739803273238805126e+00,1.734566504053271840e+00,5.721394187479253990e-01
1.199124894279233189e+00,1.199124894279233189e+00,1.199124894279233189e+00,1.199124891543819071e+00,1.199121256298862903e+00,1.196420615662246778e+00,4.066406280872905676e-01
8.200261662822403430e-01,8.200261662822403430e-01,8.200261662822403430e-01,8.200261655607271605e-01,8.200248424241818324e-01,8.186789086222816536e-01,2.840824577846802756e-01
5.574639889960737449e-01,5.574639889960737449e-01,5.574639889960737449e-01,5.574639888113728237e-01,5.574635182471311401e-01,5.568021814974646322e-01,1.959700481008424811e-01
3.773379466273198979e-01,3.773379466273198979e-01,3.773379466273198979e-01,3.773379465788184728e-01,3.773377767678475769e-01,3.770110758590723421e-01,1.339734139267832747e-01
2.546325110278002679e-01,2.546325110278002679e-01,2.546325110278002679e-01,2.546325110140841841e-01,2.546324467417528936e-01,2.544673898034119919e-01,9.101472500500032425e-02
1.714631247148446225e-01,1.714631247148446225e-01,1.714631247148446225e-01,1.714631247105141421e-01,1.714630985622930814e-01,1.713767256786266069e-01,6.156333460026783277e-02
